issuekey,title,description,storypoint
APSTUD-4268,"Studio Editor Adds Superfluous Line Number","Please see capture at http://www.screencast.com/t/ZWAZKhXWMit2. Since upgrading to Titanium Studio 1.0.8, the Ruby editor adds a superfluous, inactive line number after a defined construct at the end of the file.      Steps to Replicate :    1) Open Aptana Studio  2) Open a Ruby file or any file Studio handles  3) Add any defined construct such as a function definition, if statement or loop to the end of the file      Actual Results :    The editor adds an extra line number after the end of the construct. This did not happen in version 1.0.7      Expected Results :    The new line numbers should only extend to the end of the construct.  ",13
APSTUD-4257,"Refactor JS hyperlinks","Currently we have a single JSHyperlink class. However, that class' open method contains a number of strategies that used to determine how to locate the declaration associated with the link. Each strategy should be broken out into separate hyperlink classes.",13
APSTUD-4267,"HTML Colorization Disappears","If you open an HTML file twice, once from the FileSystem node and once from the Project Explorer, then close one of those files, the colorization of the remaining file will disappear.      Steps to Replicate :    1) Open Aptana Studio  2) Open an HTML file from the Local FileSystem node in Project Explorer  3) Open the same file from Step 2 in a project  4) Close one of the file instances      Actual Results :    Colorization will disappear from the remaining file instance.      Expected Results :    Colorization should remain.  ",5
APSTUD-4269,"Run As > Ruby application on a Rakefile doesn't work","If you right-click on a Rakefile and choose Run as > Ruby application (or debug), that fails.",8
APSTUD-4270,"NPE in DeploySettingsHandler","The log from ticket APSTUD-4265 shows a separate NPE issue from the handler to show FTP deployment settings.    {code}  !ENTRY org.eclipse.ui 4 0 2012-01-24 14:33:54.330  !MESSAGE Unhandled event loop exception  !STACK 0  java.lang.NullPointerException    com.aptana.deploy.ftp.internal.handlers.DeploySettingsHandler.execute(DeploySettingsHandler.java:79)    org.eclipse.ui.internal.handlers.HandlerProxy.execute(HandlerProxy.java:293)    org.eclipse.core.commands.Command.executeWithChecks(Command.java:476)    org.eclipse.core.commands.ParameterizedCommand.executeWithChecks(ParameterizedCommand.java:508)    org.eclipse.ui.internal.handlers.HandlerService.executeCommand(HandlerService.java:169)    org.eclipse.ui.internal.handlers.SlaveHandlerService.executeCommand(SlaveHandlerService.java:241)    org.eclipse.ui.internal.handlers.SlaveHandlerService.executeCommand(SlaveHandlerService.java:241)    org.eclipse.ui.menus.CommandContributionItem.handleWidgetSelection(CommandContributionItem.java:820)    org.eclipse.ui.menus.CommandContributionItem.access$19(CommandContributionItem.java:806)    org.eclipse.ui.menus.CommandContributionItem$5.handleEvent(CommandContributionItem.java:796)    org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)    org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1053)    org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:4066)    org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3657)    org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2640)    org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2604)    org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2438)    org.eclipse.ui.internal.Workbench$7.run(Workbench.java:671)    org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)    org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:664)    org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)    com.aptana.rcp.IDEApplication.start(IDEApplication.java:125)    org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:196)    org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)    org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)    org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:369)    org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)    sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)    java.lang.reflect.Method.invoke(Unknown Source)    org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:620)    org.eclipse.equinox.launcher.Main.basicRun(Main.java:575)    org.eclipse.equinox.launcher.Main.run(Main.java:1408)  {code}  ",3
APSTUD-4272,"Double entries in the JS content assist dialog","(this was detected on the build-participant branch)  Have this code in a JS editor (notice the extra new-lines):  {code}    var myVar = 9;  function myFunction (argument) {      }    my| <<<< code assist here      {code}    You will notice the the CA displays double entries for `myVar` and `myFunction`.",21
APSTUD-4278,"Determine what was the root cause last time the ""editor scrolling"" issue occurred","We've seen this issue years ago, but need to retrace back through old code and commits to figure out what happened. Ideally, this should lead to how to make a reproducible test case.",13
APSTUD-4281,"As a developer I want to be able to turn on and off specific validators for build vs reconcile","We need some way to turn off validators individually, and in particular between build vs reconcile. This stems from the poor performance of the JS validators during large builds. They should default to be on for reconcile (only the ones currently on by default) and off for build (likely the same for the CSS/HTML validators). We'll need a preference page similar to the validator pref page we had before (maybe just re-use/fix it to work).    One suggestion is to reuse the existing pref page and instead have a table at the top with two checkbox columns, one for build and one for reconcile. A less-optimal solution is to have two separate lists, one for each type of interaction.    Perhaps we should say ""On Typing"" as opposed to ""Reconcile""? Perhaps that is more user-friendly?    Tasks:  * Change the pref page  * Add some methods/fields to the participants to mark them as validators  * Use a more sane preference key scheme to store the enable/disable  * Create a migration function to migrate the old pref keys to the new scheme  * Some build participants need to be unchangeable or hidden from the end user (like indexing)  ",40
APSTUD-4282,"Improve Unit test coverage on the 'participant' branch","Improve these Unitests at the 'participant' branch:  * ParserPoolFactory - No coverage  * ParseState - 78% (addProperty - 0%, toString - 0%)  * ParserPool - 79.3% (create - 50%)  * AbstractBuildParticipant - 94.3%  * ReconcileContext - 43.9% (openInputStream - 0%)  * UnifiedBuilder - 0%  * BuildParticipantManager - 61.3% (getAllBuildParticipants - 0%)  * IndexBuildParticipant - 44.8% (clean - 0%, deleteFile - 0%, getURI - 26.9%)  * CSSFileIndexingParticipant - 97.1%  * CSSTaskDetector - 78.4% (deleteFile - 0%)  * CSSValidator - 89.3%  * HTMLTidyValidator - 83%  * HTMLTaskDetector - 92.7%  * JSParserValidator - 87.5%  * JSFileIndexingParticipant - 48.5% (processParseResults - 47.3%)  * JSCAFileIndexingParticipant - 75.9% (index - 72.9%)  * JSTaskDetector - 79.8% (deleteFile - 0%)  * IndexManager - 83.8%  * AbstractFileIndexingParticipant - 12.3% (almost all methods - 0%)  * FileStoreBuildContext - 75.6% (getFile - 0%, getProject - 0%)  * BuildContext - 85.3%  * IndexContainerJob - 0% (all)  * IndexProjectJob - 0% (all)  * IndexFilesOfProjectJob - 58.2% (run - 45%)  * IndexRequestJob - 44.1% (getFileContributors - 0%, belongsTo - 0%)",40
APSTUD-4285,"Research heap exception and excessive I/O during indexing JS","Some profiling has been done already which has identified that:    # A large number of strings/char[] are being held onto during indexing. I think it's safe to assume that's related to JS inferencing, but that will need to be confirmed. Once that is verified, we need to look into why that is happening.  # There are a huge number of disk writes occurring during JS inferencing. I confirmed this by re-indexing the referenced project with JS indexing on and off. We know the issue is coming from JS inferencing due to the fact that Index is not designed to support reads when doing lots of writes. We will need to determine how we can avoid or how we can minimize reading from the Index during inferencing.",20
APSTUD-4289,"JS indexing stores duplicate user agents on properties and functions","While gathering stats on how JS indexing info is stored, I noticed that some properties and functions were quite large in the index (>4K). Looking at a few of these, I see that there is a large amount of user agent added to some of the entries and many of these are duplicates. So, we will need to switch over to using a set to contain user agent elements and user agent elements themselves will need equals and hashCode implementations",8
APSTUD-4292,"Consider caching UserAgentElements used in JS indexing","During profiling of indexing for a large JS project, I noticed that we had a large number of allocations of UserAgentElements. There is a finite list of these, so we should be able to cache these instances, thus avoiding a large number of allocations and garbage collection steps.",8
APSTUD-4298,"Consider using a special token to indicate that a given JS type or member should have all user agents associated with it","Given the number of user agents we attach with inferred types and members, we should use a custom tag to indicate that the item should have all user agents associated with it. Looking at a large method entry in the index, we could cut down one entry from 3359 to 2595, for example. This may not sound significant, but in the closure-library this could potentially shave off as much as 42MB from a 71MB index given the high number of property and function counts there. This, of course, would need to be verified and should be considered an upper maximum in file size reduction",8
APSTUD-4300,"Consider improving the performance of StringUtil.join","During profiling I noticed a large number of calls to StringUtil.join. At times, this method appeared as a hot spot as well. I believe the current implementation can be improved by pre-allocating a char[] of the destination size followed by copying of the strings and delimiters into this array. This is similar to what StringBuilder is doing; however, we avoid a number of method calls and we have the advantage of knowing the resulting size a priori. Note that StringBuilder does allow the initial capacity to be defined. FWIW, I had made similar changes in ParseNode for the child arrays (replaced ArrayList with our own inline implementation) and this affected performance dramatically.",8
APSTUD-4301,"Reduce number of refreshes in Git Index and reduce work done during refresh","Previously I thought we could entirely remove refreshes when files change inside a git connected project. Turns out that we couldn't but there are other things we can do:  - When we get resource change events, only update the changed files, don't do a full batch refresh.  - Don't call batch refreshes from some actions like deleting files/folder or moving files through our UI. The connected filewatcher on the repo should pick up a file event or two to the ""index"" file which will trigger a batch refresh.  - When we do refresh we call one process and then we spawn off 3 parallel jobs to each run another process to update our listings. We may be able to reduce the number of processes down to as low as one in most cases (or two in worst case).",8
APSTUD-4302,"Disable our filewatcher hooking to projects if Eclipse ""Refresh using native hooks or polling"" is enabled","In my Eclipse 3.7.1 install, I'm seeing a relatively new pref under General > Workspace called ""Refresh using native hooks or polling"". Sounds like they have implemented the same thing we did with filewatcher. If so, we should start deprecating our hooking the filewatcher to projects and use their pref and implmentation.",8
APSTUD-4935,"Studio Reports Error Loading Bundle Upon Startup","Please see capture at http://www.screencast.com/t/sxbJkavvg. Studio reports an error loading bundle upon opening.      Steps to Replicate :    1) Open Titanium Studio      Actual Results :    Studio opens an error window and write this to log :    !SESSION 2012-01-31 11:24:29.603 -----------------------------------------------  eclipse.buildId=unknown  java.version=1.6.0_24  java.vendor=Sun Microsystems Inc.  BootLoader constants: OS=win32, ARCH=x86, WS=win32, NL=en_US  Command-line arguments:  -os win32 -ws win32 -arch x86    !ENTRY org.eclipse.core.jobs 4 2 2012-01-31 11:25:21.438  !MESSAGE An internal error occurred during: ""Loading bundle: C:\Documents and Settings\QAtesting\Aptana Rubles\xml.ruble"".  !STACK 0  org.eclipse.core.runtime.AssertionFailedException: assertion failed: Bundle not serialized correctly to file C:\Documents and Settings\QAtesting\Aptana Rubles\xml.ruble\cache.yml    org.eclipse.core.runtime.Assert.isTrue(Assert.java:110)    com.aptana.scripting.model.BundleCacher.cache(BundleCacher.java:196)    com.aptana.scripting.model.BundleCacher.cache(BundleCacher.java:135)    com.aptana.scripting.model.BundleManager$BundleLoadJob.run(BundleManager.java:159)    org.eclipse.core.internal.jobs.Worker.run(Worker.java:54)      Expected Results :    There should be no error in this scenario. It should instead be logged to a file.  ",5
APSTUD-7470,"JSON reformat document command changes empty file","Invoking the JSON Reformat Document command will alter an empty document.      Steps to Replicate :    1) Open Titanium Studio  2) Open a saved, empty JSON document  3) Select Commands > JSON > Reformat Document      Actual Results :    The file tab indicates the command has altered the file.      Expected Results :    This operation on an empty document should not cause an alteration.  ",5
APSTUD-4306,"Double Quotes not parsing correctly when an opening curly brace '{' is placed in the quote","Inside of the embedded PHP tags <?php ... ?> when using a double quote and then a curly brace and then a closing double quote the parser does not register the closing double quote.    eg:    ""{"" - this causes a problem.    ""a{"" - this causes a problem.    ""{a"" - this parses ok.    /"".*{""/ - reg exp explaining the cause of the problem",13
APSTUD-4307,"Coffeescript Compile and Display JS error","I installed Aptana Studio 3.0.8 on a clean Mac with coffeescript installed, copied a simple helloworld.coffee file into my new workspace folder, opened it in Aptana Studio and chose Commands -> Coffeescript -> Run -> Compile and Display JS and got this error:    [2012-02-01 09:11:51] An error occurred while processing the invoke block for the command Compile and Display JS in /Applications/Aptana Studio 3/configuration/org.eclipse.osgi/bundles/87/1/.cp/bundles/coffeescript.ruble/commands/compile_and_display_js.rb: (NoMethodError) undefined method `refreshLocal' for nil:NilClass  org.jruby.exceptions.RaiseException: (NoMethodError) undefined method `refreshLocal' for nil:NilClass    #<Class:0x100a21ac2>.define_command(/Applications/Aptana Studio 3/configuration/org.eclipse.osgi/bundles/87/1/.cp/bundles/coffeescript.ruble/commands/compile_and_display_js.rb:23)    org.jruby.RubyProc.call(org/jruby/RubyProc.java:274)    org.jruby.RubyProc.call(org/jruby/RubyProc.java:233)    It appears the JS file is successfully updated, but I'm not sure what I need to do to avoid this error.  Do I need to install Ruby?  Thanks.",3
APSTUD-4309,"add logTrace() option to IdeLog","A number of items are written out to the log under the INFO level. However, if you have the slider set to ALL, that can provide an _astronomical_ amount of data, particularly from the scripting plugin, assuming you have not selected particular components to debug.    * Add logTrace() to IdeLog  * Add isTraceEnabled()  * Move isInfoEnabled() calls to use isTraceEnabled() and logTrace(), where appropriate  * Only show ""trace"" items if level is set to [ALL] _and_ you have chosen to debug the specific component in question. This is in contrast to the current behavior for INFO where it will show all components if no specific one is selected.",8
APSTUD-4311,"Create JavaDocs as part of the build process","During the Aptana Studio and Titanium Studio build process, we need to create a set of JavaDocs to make it easier for end users to navigate and understand.    This ideally is placed into a ""javadocs"" folder in this area http://hudson-master.hdqt.appcelerator.com/hudson/job/studio3-feature-master/lastSuccessfulBuild/artifact/build-artifacts/, so that they can be uploaded as part of the nightly sync. There should be some set of ANT tasks we can use to generate the docs.    We also need to replace the default stylesheet with the JBoss one: https://community.jboss.org/wiki/JBossorgStylesheetsForJavadocAndJXRXrefReports?_sscc=t",13
APSTUD-4313,"Aptana Studio Crashes on ""Open With""","When opening a file using the ""Open With"" context menu the program will crash with an unexpected error. Tested on 2 machines. This only occurs when the program is not already running.    Steps to re-produce.    1. Close All Aptana Windows  2. Right click and php file in OSX  3. Select ""Open With""... Aptana  4. Program will show loading dialogue and close unexpectedly    Hope this helps.",20
APSTUD-4318,"Drag and drop of text no longer works","I noticed several days ago that the ""drag and drop of text"" feature was no longer working in the nightly build.  I was in the middle of a deadline project, so I wasn't able to do further troubleshooting.  However, today I downloaded 3.0.8 release and created a new workspace, made sure the ""enable drag and drop of text"" option was checked, and verified it was working.  I then updated to build: 3.0.9.201202021720 (beta) and verified it was still working.  I next updated to the nightly build: 3.1.0.201202021828, and the problem is now present.",13
APSTUD-4322,"JS content assist does not show dotted properties in new-statements","In the following snippet:    {code}  var com =  {  	aptana: {  		myFunction: function() {}  	}  };    var invoke = com.aptana.myFunction();  var instantiate = new com.|  {code}    as I type ""com.aptana.myFunction()"" in the ""var invoke"" declaration, I get content assist off of ""com."" which includes ""aptana"". However, in the ""var instantiate"" declaration, if my cursor is at the '|' character, I see a list of globals. Note that I tested with content after that line and the problem persisted, so this is not an EOF issue.",3
APSTUD-4325,"Investigate why the JS index file size varies drastically depending on language-level indexing order","See parent ticket for how to replicate this issue. This ticket is just to figure out the root cause and file related tickets",13
APSTUD-4326,"Fix antialiasing on X used in validation page","It appears that the icon used in the attached image needs to have some transparency adjustments made.    Preferences > Aptana Studio > Validation",3
APSTUD-4327,"Blank line in validation preferences","See the attached image. I have a blank line as one of my selectable options. It may be what used to be ""parse errors"". This appears for multiple languages, not just JavaScript.",5
APSTUD-4328,"Problems view does not update until project is rebuilt","# Paste the following into a new HTML file, inside a project:  {code}  <html>  <head>  <script type=""text/javascript"">  function alertMsg{alert(""Popup"");}  </script>  </head>  <body>  <form>  <input type=""button"" value=""Show alert box""  onclick=""alertMsg()"" />  </form>  </body>  </html>  {code}  # Note there is an error in the gutter around alertMsg{}, but not in the problems view  # Save the file. Note, no change in the problems view  # Right-click on the project, and choose ""Build""  # Note the problems view now contains a corresponding error",13
APSTUD-4329,"The ""Choose Connection"" dialog won't ""Remember my decision""","The goal:  - A single directory in my project (""src""), containing files for the root of the site I am developing.  - A local project copy which automatically syncs with the development server via an SFTP connection (""dev"").  - An additional FTP connection (""prod"") to the production server, to which I can deploy (or ""Synchronize"") ""src"" at will.    The Setup:  - Created two connections, linking ""src"" to ""dev"" (""Local <\-> Dev"") and ""src"" to ""prod"" (""Local <\-> Prod"").  - Configured ""Deployment Settings"" (from right-click on ""src"") with settings for ""dev"".  - Configured ""Properties->File Transfer->Connection"" (from right-click on ""src"") to refer to ""dev"", with ""Use the connection as default"" checked.    The problem:    1. Change a file and save it.    1r. The ""Choose Connection"" dialog appears, with ""Local <-> Prod: prod"" automatically selected and ""Remember my decision"" unchecked.    2. Select ""Local <-> Dev: dev"".    3. Check ""Remember my decision"".    4. Click ""OK""    4r. The Synchronization takes place    6. Repeat Step 1, on the same file.    6r. Steps 1r, 2, 3, and 4 should now be skipped but they are not.    Additional details:    - Primary Project Nature: Web    - Additional Project Nature: PHP    - Project contains a single directory called ""src"", containing files for the root of the website I am developing.    - Connection Manager lists two connections (in addition to the ""Default""):  -- ""Local <-> Dev"": Associates the local ""src"" directory with an SFTP connection to a sub-directory on the development server  -- ""Local <-> Prod"": Associates the local ""src"" directory with an FTP connection to the root directory on the production   server, which is on a completely different domain than the development server.    - The ""dev"" server is hosted with Hostmonster on a shared server.  - I do not know how or with whom the ""prod"" server is hosted. SFTP does not seem to be available on this server, hence my use of FTP instead.",5
APSTUD-4330,"""Choose Connection"" dialog refers users to a non-existent property page ""Properties:Synchronization""","1. Right-click a directory in the project and expand the ""Deploy"" menu item.    2. Select ""Deploy -> Run Web Deployment Wizard..."".    3. Configure an FTP connection, selecting ""Automatically sync my changes with the remote site"".    4. Click OK and allow the sync to take place.    5. Change a file in the project and save it.    The ""Choose Connection"" dialog displays.  The caption underneath ""Remember my decision"" reads as follows:    ""Access this setting in the Properties:Synchronization property page.""    As far as I can tell, this property now resides in the ""Properties:File Transfer"" property page.",1
APSTUD-4335,"Broken Linux links on preview.appcelerator.com","On the website http://preview.appcelerator.com/ the x64-linux links are broken for Aptana Studio.",5
APSTUD-4342,"Outline appears broken","Hi,  sience a few days the outline view is broken. This happens in .php, .js files as far as i know.  I added you a screenshot.    Thanks and greetings  Leo",13
APSTUD-4344,"Migrate empty and self-closing tag information from HTMLParseState into HTML metadata","We have a couple classes that handle sniffing document type and then returning info on HTML tags being empty/self-closing/end tags being forbidden. They're in HTMLParseState and HTMLDocumentTypes. We use this in our CA and parsing and would like to use it in Validation as well. Ideally this sort of information seems like it should be in the XMl metadata for HTML, rather than in a supporting utility class or two.    * Modify HTML metadata schema (top-level by document type)  * New model elements  * Query the system  * Replace calls from HTMLParseState",20
APSTUD-4350,"Copying and pasting file shows warning about turning off auto-build","I have Aptana Studio 3.0.8 installed as a plugin into Eclipse 3.7.1. In Package Explorer, I selected a JS file, copied, then pasted. Normally, a dialog will appear asking how to name the new file. However, I got a dialog indicating that my CA experience may suffer by turning off auto-build. After dismissing the dialog, I got the regular file naming dialog. It looks like Eclipse may turn off building during the creation of new files via the mechanism.",8
APSTUD-4354,"PHP Namespaces - Allow non-local functions to be called statically","I've noticed that many of the newer PHP 5.3 based frameworks contain an autoloader of some sort that allows for developers to use classes in files that have no reference to said class. When trying to call a class where there is no namespace though, I am told there is no proposal. It would greatly help me as a developer to have the functions of a class proposed for me when I don't have a namespace defined.    I've attached a couple of images to help explain what I'm asking for. In the first image, where there are no proposals, because of how the way the framework is written, it would be great if the function list was there even though a namespace wasn't called.    Here are just two frameworks that allow for this:  https://github.com/laravel/laravel/blob/master/application/controllers/home.php  https://github.com/fuel/fuel/blob/1.1/master/fuel/app/classes/controller/welcome.php",13
APSTUD-4356,"PHP: Unable to format string with interleaved comments","Attached PHP file has the code that fails plus the error code    Code:    {code}  <?php    $sql = //  'SELECT    r.id ' . //  'FROM      record AS r '. //  'WHERE     status = \'closed\' '. //  'AND flags & 1 = 0';  echo $sql;    ?>  {code}",13
APSTUD-4357,"Support usage of CommonJS Modules ""require"" method in JavaScript code completion","Given the following:    {code:title=MyModule.js}  exports.sayHello = function(name) {      Ti.API.info('Hello '+name+'!');  };  exports.version = 1.4;  {code}    {code}  var myModule = require('MyModule');  myModule.sayHello('Kevin'); //CA prompts ""sayHello"" and ContextInfo for ""name"" parameter  {code}    We present content assist against the functions and properties defined in the module file    * This would require changing the index to show what individual files require and filtering that in content assist.",13
APSTUD-4359,"JS in HTML attribute shows incorrect content assist","With the following snippet:    {code}  <body onload=""Math.|""></body>  {code}    Place the cursor at the '|' character and force content assist to appear. You will be presented with ""no proposals"" but this should show all proposals for the Math object.",5
APSTUD-4360,"Fix Aptana Studio download count on aptana.com","As has been pointed out to me, the download count on Aptana.com has not updated in some time. Supposedly, every time a download happens, a text file is written to, and then the front page reads this value. This process previously worked, so something has gone wrong and needs fixing.",8
APSTUD-4361,"Improve text hover for JavaScript","From https://wiki.appcelerator.org/display/tools/In-Studio+Documentation    {panel:title=Properties/Variables}  &#64;name: &#64;type - path/to/declaration/locationa, path/to/declaration/locationb, ...   //description     Supported Platforms  browser/&#64;platform: browser/&#64;version, ...    Remarks  remarks    Example  example\[1\]    Specification  specification/&#64;name: specification/&#64;version  {panel}    {panel:title=Functions}  &#64;name(parameter/&#64;name: parameter/&#64;type, ...): &#64;type - path/to/declaration/locationa, path/to/declaration/locationb, ...   //description     Supported Platforms: browser/&#64;platform: browser/&#64;version    Remarks  remarks    Example  example\[1\]    Specification  specification/&#64;name: specification/&#64;version  {panel}",8
APSTUD-4362,"Improve text hover for CSS property names","From https://wiki.appcelerator.org/display/tools/In-Studio+Documentation    {panel:title=Hover}  @name (@display-name) - path/to/declaration/locationa, path/to/declaration/locationb, ...   //description    Supported Platforms  browser/@platform: browser/@version, ...    Remarks  remarks    Example  example[1]    Specification  specification/@name: specification/@version  {panel}",8
APSTUD-4363,"Improve text hover for HTML elements","From https://wiki.appcelerator.org/display/tools/In-Studio+Documentation    {panel:title=Hover}  @name (@display-name) - path/to/declaration/locationa, path/to/declaration/locationb, ...   //description    Remarks  remarks    Example  example[1]    Specification  specification/@name: specification/@version  {panel}",8
APSTUD-4367,"Add option to format object properties on separate lines","When trying to format this bit of JavaScript code, the formatter used to crash:  {noformat}  	function table(options) {  		var settings = options  			, dataView = new DataView()  			, h_request = null  			, req = null //  			;  	}  {noformat}    Now, it just collapses all of the properties onto a single line.    * Add UI and functionality into the formatter, allowing the properties to be formatted each to one line.",20
APSTUD-4368,"Have IdeLog log using the product version, not the version of the plugin","In general, when logging a file, we most care about the product version (i.e. 3.0.8) as opposed to the version of the plugin (i.e. build 3.0.0.1326742432) which may not change as frequently as the product version. Update IdeLog to use the RCP/Plugin product version instead.",2
APSTUD-4373,"Install and configure Derby on a Hudson agent",NULL,13
APSTUD-4374,"Enable performance testing build job on Hudson","We need to re-enable the job and ensure it actually still works.",8
APSTUD-4377,"HTML does not appear in the Commands menu","The Commands menu does not contain HTML.      Steps to Replicate :    1) Open Titanium Studio  2) Open the Commands menu      Actual Results :    The Commands menu does not include HTML.      Expected Results :    The Commands menu should include HTML.  ",3
APSTUD-4378,"Add name of errant file to error message for MetadataReader.loadXML()","When writing out the following to the log file, we should at least write out the name of the documentation file, and if possible _something_ about where in the file the error occurs (line #, character count, anything)    {code}  (Build 3.0.3.qualifier) [ERROR]  An error occurred while parsing the documentation XML file. The value of attribute ""name"" associated with an element type ""null"" must not contain the '<' character.  java.lang.Exception: An error occurred while parsing the documentation XML file. The value of attribute ""name"" associated with an element type ""null"" must not contain the '<' character.    com.aptana.editor.common.contentassist.MetadataReader.loadXML(MetadataReader.java:216)    com.aptana.editor.js.contentassist.index.SDocMLFileIndexingParticipant.index(SDocMLFileIndexingParticipant.java:52)    com.aptana.core.internal.build.IndexBuildParticipant.buildFile(IndexBuildParticipant.java:83)    com.aptana.core.build.UnifiedBuilder.buildFile(UnifiedBuilder.java:322)    com.aptana.core.build.UnifiedBuilder.buildFiles(UnifiedBuilder.java:306)    com.aptana.core.build.UnifiedBuilder.fullBuild(UnifiedBuilder.java:265)    com.aptana.core.build.UnifiedBuilder.build(UnifiedBuilder.java:122)    org.eclipse.core.internal.events.BuildManager$2.run(BuildManager.java:728)    org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)    org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:199)    org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:239)    org.eclipse.core.internal.events.BuildManager$1.run(BuildManager.java:292)    org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)    org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:295)    org.eclipse.core.internal.events.BuildManager.basicBuildLoop(BuildManager.java:351)    org.eclipse.core.internal.events.BuildManager.build(BuildManager.java:374)    org.eclipse.core.internal.resources.Workspace.buildInternal(Workspace.java:513)    org.eclipse.core.internal.resources.Workspace.build(Workspace.java:422)    com.aptana.editor.js.JSMetadataLoader$1.run(JSMetadataLoader.java:139)    org.eclipse.core.internal.jobs.Worker.run(Worker.java:54)  {code}",5
