issuekey,title,description,storypoint
MULE-7391,"Simplify stored procedure results processing","Current stored procedure message processor returns an iterator of statements results (resultset, output params, etc).  The reason of that is that we don't know in advance how many results we are going to obtain from a statement and that many DB cannot maintain multiple open resultsets. That makes us unable to process resultSets in streaming mode.  The problem is that this makes complex to process result both in streaming on/off modes.    The proposed improvement is to return different results depending on whether streaming is enabled or not.     * Streaming false  Maps of results     ResultSet (resultset1, resultset2..) List of maps     UpdateCount (updateCount1,.....) integer     Output parameter (the name of the parameter) value will result value of the param    Map  ""resultSet1"" -> resultSet  ""updateCount1"" -> updateCount    * Streaming true  Iterator of results     ResultSet (resultset1, resultset2..) iterator of maps     UpdateCount (updateCount1,.....) integer     Output parameter (the name of the parameter) value will result value of the param    iterator.next -> resultset  iterator.next -> updateCount    With this change we loose some consistency because the result changes depending on the value of an attribute, but we gain on simplicity of use for the normal case.",5
MULE-7394,"Mule common's sources and javadoc aren't deployed to maven repo","Mule common's sources and javadoc aren't deployed to maven repo. Maven command should add sources:jar and javadoc:jar.     This is important since connector developer may use classes inside those jars and javadoc + sources are a must for usability.",1
MULE-7395,"Add migration guide on CE distribution","Add migration guide to the CE distribution",1
MULE-7396,"Cache and provide the StreamCloser through the MuleContext","MuleContext should have a method getStreamCloser():StreamCloser so that it's easy to get it and we have an easy way to cache it",1
MULE-7398,"WebService Consumer does not distinguish between 1.1 and 1.2 services","According to wsdl spec version 1.1 mandates the use of the SOAPAction header. Version 1.2 removes its use. Our consumer effectively assumes that the service is of type 1.1 and so attempts to set the SOAPAction header. This can upset a service of type 1.2 which may return an error like   ""Server did not recognize the value of HTTP Header SOAPAction: .""  Try to consume the service at http://webservicex.net/ws/WSDetails.aspx?CATID=2&WSID=74 for example using both the 1.1 and 1.2 request versions. 1.2 will fail. The way to address this in the cxf Proxy client was to make sure no SOAPAction was present in the outgoing request.",5
MULE-7401,"Include the security model used at mule container startup console","Part of the changes made for 3.5 included creating a way of definning the security model to be used.  The problem is that there's no feedback to the use on the security model except than the side effects derived from it.    Make Mule container display the security model used when starting up.",2
MULE-7402,"Fixed unused and undeclared dependencies in maven","Running mvn dependency:analyze shows a lot of warnings due to unused dependencies and transitive dependencies used directly but undeclared    Fix the project descriptors of the modules to include needed dependencies and remove unused ones.  ",8
MULE-7404,"Reduce the number of distributions","Mule builds the following distributions:  deb-package  embedded  profiler  scripting  standalone  standalone-light  studio    - Remove the distributions deb-package, profiler and scripting  - Verify if embedded can be removed and replaced by requiring people to use maven  - Verify is standalone-light can be removed (it's standalone without source code), or we can change standalone distribution to skip source code - we do publish source code for each artifact so the information is there for IDEs.  - Verify if the Studio distribution can be removed.  ",5
MULE-7406,"New database: streaming is useless if statement fetch size is not configured","Streaming mode is intended to avoid OutOfMemory exceptions when processing big resultSets and the idea is to return an iterator as the result of a query so the user can request records on demand.  Statements have a fetchSize attribute that indicates the size of the chunk of records that will be returned on each database round trip. For example, fetchSize=5 and a resultset of 20 records will imply 4 chunks of 5 records each.  The problem is that when fetchSize is not configured properly, the resultset won't be paged and it will be completely loaded into memory, ie: making streaming useless.",2
MULE-7407,"Modify README file for Maven generated Mule app using appkit","When creating a new Mule application using appkit, the README generated is outdated.    Please modify the README according to this document:  https://docs.google.com/a/mulesoft.com/document/d/1Mlr1IxjLZ_q_Qx9CkMmI9pLNT4FNChIAWRCEjtJBB-Y/edit?usp=sharing",1
MULE-7408,"StageName generation should be decoupled from Flow","Right now, the Flow is responsible for generating stage names for resources that leave on its pipeline. That makes it imposible for components relying on such names (such as async) to exists in a FlowConstruct that is not an instance of Flow.  This should be refactored so that other types of FlowConstruct can contain an async block",3
MULE-7411,"SXC filter router fails due to uninitialised transformer ","Due to the fix of MULE-7390, XmlToXMLStreamReader is now initialisable. SxcFilteringOutboundRouter is using an instance of that Transformer without invoking its initialise() method which causes it to fail.    SxcFilteringOutboundRouter should properly initialise the transformer",1
MULE-7412,"Echo example fails to start because does not find mule-app.properties","To reproduce    # copy echo example zip app from distribution to app directory  # Run bin/mule  # See error in log",3
MULE-7413,"Bulk mode in insert/update/delete message processors should accept collection payloads only","When bulkMode=true and payload is not a collection, insert/update/delete message processors are resolving queries using the default values in the query definition.  That causes the execution of the query just once, but with null parameter values.    Those message processors should accept only collections as payload/source. ",2
MULE-7414,"Use MVEL Dynamic Optimizer to evaluate MEL Expressions","We need to fix a concurrency Bug and Fix a bug with ASM optimizer when assigning new map entries.     Blocked by:  https://jira.codehaus.org/browse/MVEL-302  https://jira.codehaus.org/browse/MVEL-303  https://jira.codehaus.org/browse/MVEL-305",5
MULE-7416,"DB: Insert with bulk mode set to true does not return the correct metadata","The new db component is not returning the correct datasense metadata when using the insert operation with the bulk mode set to true.    Example: INSERT INTO TABLE TB1 VALUES(PAYLOAD.ID, PAYLOAD.NAME) with BULK = TRUE    the expected metadata should be List<{id, name}>. Today it is returning {id, name}",2
MULE-7418,"DB Connector throws NPE when advanced-udate fails because connection error","# Copy derbyclient-10.9.1.0.jar to lib/user  # Deploy the attached config  # curl http://localhost:8080/in    * Expected: curl returns 0  * Actual: curl returns {{null (java.lang.NullPointerException). Message payload is of type: String}}",8
MULE-7419,"Session is lost when a message is returned by a jms request-response outbound-endpoint","If you invoke a flow starting with a jms request-response inbound endpoint and within that flow you set a session var, you'd expect that session var to be propagated back to the outbound endpoint that invoked it.  To reproduce the issue please run the test case attached as a maven project.",8
MULE-7424,"New Database: Rename advanced-update to execute-ddl","Rename advanced-update to execute-ddl.    Also update the google doc spec",1
MULE-7425,"xpath function should not have any side effects on the message","when the xpath() function is not given a source parameter, the result of the evaluation is put on the message payload, which is fine.    However, when the source parameter is provided, the payload should not be modified because that causes undesired side effects when using the function in filters or choice routers. When a source is provided, the evaluation result should be set on the source itself",3
MULE-7426,"WS consumer not generating payload for a SOAP 1.2 web service with no parameters","Currently the WS consumer detects if a web service doesn't require any input parameters, and in that case ignores the payload and generates automatically the SOAP body with the request. This is working correctly for SOAP 1.1 web services but not with 1.2 web services (in that case the payload is still used as SOAP body).",3
MULE-7428,"Fix VM underlaying implementation","Current queues implementation stores the queue content in the transient object store or in the persistent object store if the queue is persistent. We end up with a queue implementation based on a Map which doesn't make any sense. This also causes performance issues.    Transactions are not reliable. We don't have a transaction log for local tx or for XA txs.",13
MULE-7429,"Fix UntilSuccessfulWithQueuePersistenceObjectStoreTestCase recoversFromPersistedQueue test","This test is testing on some build runs, and it relies on writing a file directly into an object store folder as part of it's execution.  ",2
MULE-7431,"AbstractMessagingExceptionStrategy accessing an incorrect Even when using RequestContext","When a collection message is sent to a subflow and an exception is raised inside it, the exception is not properly raised because is replaced by a ""java.lang.IllegalStateException: Payload was invalidated calling setPayload and the message is not collection anymore."" instead of keep the original one.",3
MULE-7435,"Fix ListSchema.groovy script","This script prints lots of errors.   ",3
MULE-7436,"New Database: code cleanup","Clean up xsd schema for database connector.    After the schema is published, docs will take the schema and include it in their db reference docs page:  http://www.mulesoft.org/documentation/display/EARLYACCESS/Database+Connector+Reference    Included in this Jira is also completing support for Derby and doing any necessary cleanup there.",3
MULE-7439,"Replace StringBuffer with StringBuilder whenever possible","Because Mule started on the JDK 1.4 era, there're a lot of uses of StringBuffer. In most cases, there's no need for the contention that it generates and it should be replaced with StringBuilder",1
MULE-7440,"New database: query template's parameter types are not resolved","All queries in the DB connector are defined using a template which is not related to a particular DB instance.  The template defines the SQL query, the type of the query and the parameter definition and default values.  Parameter defined in the template have an ""UNKNOWN"" type, because they are not related to a DB instance.    Because parameters have unknown type, DB connector uses an specific JDBC API call to set/get the parameter values.  This causes errors when the driver is not able to convert the parameter values to the type expected in the DB.  ",8
MULE-7442,"Bulk Update fails using a file as a source when the file was generated in Windows due to \r at the end of the line","Bulk Update fails using a file as a source when the file was generated in Windows due to \r at the end of the line.  The following works when line endings are Unix style but it does not work when line endings are Windows style:    INSERT INTO contact (id, first_name, last_name, email, last_modified) VALUES (1,'Juancito','Perez','juanperez@gmail.com','2014-02-18 12:13:35');  INSERT INTO contact (id, first_name, last_name, email, last_modified) VALUES (2,'pedro','perez','pedroperez@gmail.com','2014-02-11 14:53:21');  ",2
MULE-7443,"Move SimpleLoggingTable to core","Move SimpleLoggingTable to core so that it can be reused by other modules without the need to depend on the launcher",1
MULE-7446,"New Database: Rename bulk-update to bulk-execute","Rename bulk-update to bulk-execute",1
MULE-7457,"MuleProcessController should be able to work in Windows","MuleProcessController should be able to work in Windows",8
MULE-7459,"Echo example mvn build fails because of test error.","# Download mule-ee-distribution-standalone-3.5.0-M5-20140325.085332-72.tar.gz  # Extract   # cd examples/echo  # mvn test",3
MULE-7460,"New Database: Allow users to specify a JDBC parameter types for a query template","In the new database connector, sometimes queries fail if no type is specified for a particular parameter. It should be possible for users to specify the type of parameter in a SQL query.    This will fix the issue Jake Morgan ran into on the ESB chat around the IBM DB2 database.    As a first step, we should implement parameter type specification for parameters defined within a query template. ",8
MULE-7461,"New Database: Remove constraint for generateSimpleParameterMetadata in MySQL database by always returning generic object","Remove constraint for generateSimpleParameterMetadata in MySQL database by always returning generic object.    In general, we should not have any database come configured OOTB with a custom connection attribute.",1
MULE-7462,"New Database: Change behavior of streaming within stored procedure","Instead of having what is described in MULE-7391,   when streaming=true, still return a map of results, but have iterators within each resultSet returned.",5
MULE-7463,"Monitored ObjectStores should behave consistently","Monitored object stores do not behave consistently:    * PartitionableExpirableObjectStore instances trim to max size by applying a Least recently used algorithm. However, MonitoredObjectStoreWrapper does it by applying a Last recently used algorithm.  * Additionally, it is allowed to create objects stores that are: completely unbounded, TTL bounded only, TTL and size bounded, but you can't create one that's size bounded only.    Expected behavior should be:    * Managed object stores always trim to size in a consistent way using LRU.  * I can have an ObjectStore that's bounded size wise but unbounded TTL wise  ",3
MULE-7465,"XPATH Expression Language - Dom4J creates separate text-nodes","h2. Overview    *1 - XML Document*  {code:xml}  <sswa2smtp>  	<operationType>email</operationType>  	<toAddress>prachurya.barua@bt.com</toAddress>  	<subject>Voice Circuit Details</subject>  	<content>hi</content>  </sswa2smtp>  {code}    *2 - Message property set using an xpath expression*  {code:xml}   <add-message-property key=""toAddressesOldWay"" value=""#[xpath:/*/toAddress/text()]""/>  {code}    *3 - Other properties set using MEL xpath function*  {code:xml}  <add-message-property key=""toAddressesXPath"" value=""#[xpath('/*/toAddress').text]""/>  <add-message-property key=""toAddress"" value=""#[xpath('//*[local-name()=\'toAddress\']').getStringValue()]"" />   <add-message-property key=""subjectXPath"" value=""#[xpath('/*/subject').text]""/>  {code}    *4 - An array is assigned to the toAddressesOldWay property*       SESSION scoped properties:      subjectXPath=Voice Circuit Details      toAddress=prachurya.barua@bt.com      *{color:red}toAddressesOldWay=[prachu, rya.barua@bt.com]{color}*      toAddressesXPath=prachurya.barua@bt.com        h2. Explanation    The method *characters* of class *org.dom4j.io.SAXContentHandler* can generate multiple text nodes if *mergeAdjacentText* property is set to false.    An excellent explanation of the reasons of why this happen can be found [here|http://www.mail-archive.com/dom4j-user@lists.sourceforge.net/msg02690.html].    The effect of this problem is that certain xpath expression, most notably related to the use of the text() selector, can return an array of text nodes instead of a single text node. This can lead to incomplete text values or wrong comparisons.    This problem was discovered while dealing with a message properties transformer, where new message properties are added using xpath expressions to retrieve some values from an XML payload (this payload is converted to a DOM Document by means of the XmlToDomDocument transformer).     This problem also affect the Expression Filter when using an xpath evaluator (uncomment the expression-filter element in the attached Mule configuration file to see it in action).    References to the Dom4j issue are reported in [Dom4j Case #117 - Problem with XPath and retrieving text |http://sourceforge.net/p/dom4j/bugs/117/?page=0]    Please find attached the Custom transformer that shows how to set the MergeAdjacentText property, the source code of xerces 2.9.1 and the xerces' binaries built with debugging information enabled (the binaries commonly distributed by Apache Xerces project have the debugging info stripped out).    For the CustomXmlToDomDocument transformer to work, uncomment the custom-transformer element in the attached Mule configuration file. Please take notice that the return class must be set to org.dom4j.Document.        h2. Workarounds    *1 - Use any of the following equivalent xpath expressions:*    {code}  #[xpath:/child::sswa2smtp/child::toAddress[text()]]  #[xpath:/sswa2smtp/toAddress[text()]]  #[xpath:/child::*/toAddress[text()]]  #[xpath:/*/toAddress[text()]]  #[xpath:/descendant::toAddress[text()]]  #[xpath:string(/*/toAddress)]""  #[xpath://toAddress]  {code}    *2 - Use the attached CustomXmlToDomDocument transformer:*    {code:xml}  <custom-transformer class=""com.mulesoft.support.CustomXmlToDomDocument"" doc:name=""CustomXmlToDomDocument"" returnClass=""org.dom4j.Document""/>  {code}",3
MULE-7473,"Remove deprecated methods on Transformer interface","Remove deprecated methods and replace uses",8
MULE-7478,"All test log4j.properties should have the rootLogger at WARN level","Many modules define their own log4j.properties, but some set the rootLogger to INFO which becomes too verbose. They should always be set to WARN",1
MULE-7480,"Add profile for system tests","We need a profile for system tests (aka Standalone tests), execute only when profile system is active.",1
MULE-7481,"Add extension point in MuleLockFactory","MuleLockFactory delegates into a LockProvider to actually build the lock. Upon initialisation, it grabs such provider from the registry.    An extension point is needed so that a provider can be passed into it before initialisation. If such provider is not given, then it fallbacks to the current behavior of taking it from the registry",1
MULE-7482,"Create Connector aware PagingDelegate concept","Create the concept of connection aware and process aware PagingDelegate for cases in which a connection manager PagingDelegate is needed",1
MULE-7485,"Registered transformers in bootstrap.properties won't be found when the key is different than transformer.{x}","Registered transformers in bootstrap.properties won't be found when the key is different than transformer.{x}    If you define your transformer in the bootstrap.properties file as     FooTransformer=org.mule.bar.FooTransformer    This transformer won't be found by using the lookupTransformer/s methods. And therefore a failure will happen if the transformation is needed.",13
MULE-7488,"Handles .NET ?singleWsdl wrong","If http://demo.bromose.eu/DemoService.svc?singleWsdl is used, the flow gets a 400 response code.    http://demo.bromose.eu/DemoService.svc?Wsdl is used, the flow works",3
MULE-7490,"Improve mule test cases to use a temporary folder for each test case","Improve mule test cases so each of them use a temporary folder for the application working directory.    This will probably reduce flakiness of test cases storing information in disk and also will allow to run test in parallel in the future.",5
MULE-7492,"Add a tool for matching exceptions by its stack trace","Sometimes it's needed to know if two exceptions have the same stack trace. To do this, we need to be able to compare the full stack traces but discarding the exception (and its causes) messages since they may contain invocation specific data.    We need a tool that can generate an exception's full stack trace without any messages",1
MULE-7494,"Test cases override DefaultObjectStoreFactoryBean static delegate causing other tests to fail when split and aggregate operations are used.","Test cases override DefaultObjectStoreFactoryBean static delegate causing other tests to fail when split and aggregate operations are used.",5
MULE-7557,"Upgrade Http transport to use HttpClient v4 for improved outbound performance","Profile+Tune HTTP Proxy based on findings from PERF-65",5
MULE-7500,"WS Consumer fails when there is an invocation property ""operation"" defined","When a message contains an invocation property called ""operation"" and a WS consumer is present, the execution of the WS consumer fails because CXF uses the value of the ""operation"" variable.",3
MULE-7501,"Provide a way to log the SOAP envelope that is being sent in WS Consumer","Currently it is hard to debug WS consumer because there is no way to log the SOAP envelope that is being sent. Provide a way to do this and consider how to integrate it with Studio debugger.",5
MULE-7502,"Exception thrown by one-way outbound endpont in a Catch ES causes infinite loop","If a System Exception is thrown inside a Catch Exception Strategy, and the flow that references it is asynchronous, and infinite loop is created, the application will retry to execute the exception strategy infinite times.  I've attached to the jira a test case that reproduces the issue",8
MULE-7906,"Upgrade Jython library to latest version","As part of upgrading 3rd party libraries, we should upgrade Jython. Support has helped a few customers do this:    See  https://na6.salesforce.com/5008000000U2R8d?srKp=500&srPos=0  ",8
MULE-7509,"Transactional Queue Recovery fails when recovery queue has transient queue config.","When executing local tx recovery and there's a transient config for a recovery queue mule fails with a NotImplementedException",5
MULE-7510,"MEL behavior is not consistent betsween maps and pojos for proeprty access","With changes made for 3.5, MEL was changed so that property access for maps didn't fail (to be consistent with value access though map[key] syntax).  This caused an inconsistency, as the same expression a.b will fail or return null depending on the actual type of a.    In order to be consistent, we have decided to make property access return null in all cases.   We will also revert back the changes that implied null safe property access by default, and keep asking users to use the .? explicitely).    ",3
MULE-7512,"Synchronous until-successfull waits in milliseconds instead of seconds","When in synchronous mode, the until successful is waiting for the exact value of the seconds-between-retries attribute.    Expected: a value of 10 on a synchronous until-successful waits ten seconds between each retry  Obtained: it only waits 10 milliseconds    ",1
MULE-7513,"deprecate until-successful's secondsBetweenRetries in favor of millisBetweenRetries","Seconds between retries is fine for the asynchronous case, but when doing a synchronous wait, there're cases in which just a millisecond wait is required.    This enhancement consists on:    * deprecate secondsBetweenRetries attribute. Using it results in a warning message in the logs. It is to be mark as deprecated in the java code and the xsd  * add a millisBetweenRetries property which is the new correct way of using the component  * For backwards compatibility, setting secondsBetweenRetries will implicitly set millisBetweenRetries with an equivalent value  * Setting both attributes at the same time will result in exception",2
MULE-7518,"Parameterized query broken when CDATA is preceded by a new line ","Parameterized query cannot be parsed when it contains a CDATA element that is preceded by a new line.    org.mule.api.config.ConfigurationException: Unexpected exception parsing XML document from URL [file:/Users/pablokraan/devel/workspaces/muleFull/mule/modules/db/target/test-classes/integration/template/cdata-template-query-config.xml]; nested exception is org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty (org.mule.api.lifecycle.InitialisationException)    org.mule.config.builders.AbstractConfigurationBuilder.configure(AbstractConfigurationBuilder.java:49)    org.mule.config.builders.AbstractResourceConfigurationBuilder.configure(AbstractResourceConfigurationBuilder.java:69)    org.mule.context.DefaultMuleContextFactory$1.configure(DefaultMuleContextFactory.java:84)    org.mule.context.DefaultMuleContextFactory.doCreateMuleContext(DefaultMuleContextFactory.java:217)    org.mule.context.DefaultMuleContextFactory.createMuleContext(DefaultMuleContextFactory.java:76)    org.mule.tck.junit4.AbstractMuleContextTestCase.createMuleContext(AbstractMuleContextTestCase.java:234)    org.mule.tck.junit4.AbstractMuleContextTestCase.setUpMuleContext(AbstractMuleContextTestCase.java:143)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)    org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)    org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)    org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)    org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:27)    org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)    org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:46)    org.junit.internal.runners.statements.FailOnTimeout$1.run(FailOnTimeout.java:28)  Caused by: org.mule.api.lifecycle.InitialisationException: Unexpected exception parsing XML document from URL [file:/Users/pablokraan/devel/workspaces/muleFull/mule/modules/db/target/test-classes/integration/template/cdata-template-query-config.xml]; nested exception is org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty    org.mule.registry.AbstractRegistry.initialise(AbstractRegistry.java:113)    org.mule.config.spring.SpringXmlConfigurationBuilder.createSpringRegistry(SpringXmlConfigurationBuilder.java:133)    org.mule.config.spring.SpringXmlConfigurationBuilder.doConfigure(SpringXmlConfigurationBuilder.java:88)    org.mule.config.builders.AbstractConfigurationBuilder.configure(AbstractConfigurationBuilder.java:43)  	... 17 more  Caused by: org.springframework.beans.factory.BeanDefinitionStoreException: Unexpected exception parsing XML document from URL [file:/Users/pablokraan/devel/workspaces/muleFull/mule/modules/db/target/test-classes/integration/template/cdata-template-query-config.xml]; nested exception is org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:412)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:334)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:302)    org.springframework.beans.factory.support.AbstractBeanDefinitionReader.loadBeanDefinitions(AbstractBeanDefinitionReader.java:174)    org.mule.config.spring.MuleArtifactContext.loadBeanDefinitions(MuleArtifactContext.java:106)    org.springframework.context.support.AbstractRefreshableApplicationContext.refreshBeanFactory(AbstractRefreshableApplicationContext.java:130)    org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(AbstractApplicationContext.java:537)    org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:451)    org.mule.config.spring.SpringRegistry.doInitialise(SpringRegistry.java:86)    org.mule.registry.AbstractRegistry.initialise(AbstractRegistry.java:105)  	... 20 more  Caused by: org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty    org.mule.module.db.internal.parser.SimpleQueryTemplateParser.doParse(SimpleQueryTemplateParser.java:101)    org.mule.module.db.internal.parser.SimpleQueryTemplateParser.parse(SimpleQueryTemplateParser.java:61)    org.mule.module.db.internal.config.domain.query.QueryTemplateBeanDefinitionParser.parseParameterizedQuery(QueryTemplateBeanDefinitionParser.java:154)    org.mule.module.db.internal.config.domain.query.QueryTemplateBeanDefinitionParser.doParse(QueryTemplateBeanDefinitionParser.java:67)    org.mule.config.spring.parsers.AbstractMuleBeanDefinitionParser.parseInternal(AbstractMuleBeanDefinitionParser.java:297)    org.springframework.beans.factory.xml.AbstractBeanDefinitionParser.parse(AbstractBeanDefinitionParser.java:59)    org.springframework.beans.factory.xml.NamespaceHandlerSupport.parse(NamespaceHandlerSupport.java:73)    org.mule.config.spring.MuleHierarchicalBeanDefinitionParserDelegate.parseCustomElement(MuleHierarchicalBeanDefinitionParserDelegate.java:85)    org.mule.config.spring.MuleHierarchicalBeanDefinitionParserDelegate.parseCustomElement(MuleHierarchicalBeanDefinitionParserDelegate.java:127)    org.springframework.beans.factory.xml.BeanDefinitionParserDelegate.parseCustomElement(BeanDefinitionParserDelegate.java:1428)    org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader.parseBeanDefinitions(DefaultBeanDefinitionDocumentReader.java:190)    org.mule.config.spring.MuleBeanDefinitionDocumentReader.parseBeanDefinitions(MuleBeanDefinitionDocumentReader.java:51)    org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader.doRegisterBeanDefinitions(DefaultBeanDefinitionDocumentReader.java:140)    org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader.registerBeanDefinitions(DefaultBeanDefinitionDocumentReader.java:111)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.registerBeanDefinitions(XmlBeanDefinitionReader.java:493)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:390)  	... 29 more  ",1
MULE-7520,"Avoid writing app log entries in container log file when not using an specific log4j config file for the app.","When a log4j config file is not attached to an app, a default file appender is created but the app is still sending its output to the container log file.  App default logging should only send app logs to default app log file.",3
MULE-7524,"Encoded characters not working when using expressions for dynamic endpoints","When using encoded characters (e.g. %40 for @) in conjunction with expressions it fails.  For example this works:  <sftp:outbound-endpoint user=""testuser"" password=""mule%40123"" path=""/Users/testuser/tmp/"" host=""localhost"" port=""22"" outputPattern=""file.txt"" />  But this doesn't:  <sftp:outbound-endpoint user=""testuser"" password=""mule%40123"" path=""/Users/testuser/tmp/#[header:targetSubDir]"" host=""localhost"" port=""22"" outputPattern=""file.txt"" />  Attached there's a project with a test case to reproduce this problem.",3
MULE-7530,"Create OOTB database connector for IBM DB2","Create OOTB database connector for IBM DB2",8
MULE-7536,"Mule is still creating old default domain classloader instead of using new one","Mule still has the lib/shared/default folder. This causes to use the old domain class loader infrastructure instead of the new one.    This folder must be removed and a default folder must be created in domains.",3
MULE-7538,"Application fails to start when having 16 or more connectors with asynch reconnection that fail to connect","The problem is that the work manager used for reconnection is the one defined inside the DefaultMuleContext. This work manager is not configurable so it can handle 16 threads at most. The problem is that when a reconnection fails all the time uses 1 of the threads. So if you have more than 16 reconnections going on the number 17 will never get the chance to execute.",1
MULE-7540,"Migrate snapshot repositories to mulesoft.org","Migrate snapshot repositories from codehaus to mulesoft.org repositories",5
MULE-7543,"Deprecate jdbc transport","Due the creation of the new DB module, we should deprecate the old jdbc transport as studio has already done.",1
MULE-7544,"Change derby config to use embedded driver by default","Current version of derby-config element uses standalone derby driver by default, but derby is mostly used to make quick tests, so using the embedded driver is a better choice.",1
MULE-7548,"Lifecycle does not start a QueueManager in the right order","QueueManager must be started before any Flow. That's not happening for all QueueMAnager, it's only happening for TransactionalQueueManager",3
MULE-7556,"Add OOTB support in new DB connector for TRUNCATE operation","OOTB users have to use a DELETE statement if they need to purge a table, which is way less efficient than TRUNCATE.  Supporting TRUNCATE is important for our ETL story.  ",8
MULE-7559,"Mule build reactor is building embedded distribution before other modules","Mule Embedded distribution is being build before modules and transports that are in it, so, build is failing.",3
MULE-7571,"Persistent queue logs and data remove after shutdown","After mule shutdown mule queues logs and data are being removed.    The problem is that dispose of the queue manager is removing everything.    There's a another issue to solve which is that during undeploy of an app, the app data store in .mule/app-name folder is not being cleared. There seems to be two kind of dispose needed. One for undeploy of an app. And another just for shutting down the server.",3
MULE-7574,"Possible contention on DefaultStreamCloserService.","When running a batch job(ee feature), it was seen that periodically the threads gets locked as shown into the given stack-trace.    We should add a way to improve this with a cache or another work-arround.",1
MULE-7575,"Aggregator result has invalid session variables values","When using a persistent store in an aggregator the session variables values do not have the latests value after the message aggregation.    We should prioritise latest stored event session variables values over the ones provided by previous events. If not when execution inside a collection splitter and aggregator is synchronous the merge of the mule events results in a session with not the latests values.",3
MULE-7577,"OAuth regression - RC1 OAuth connectors not working at all","I found the issue in the org.mule.security.oauth.util.HttpUtilImpl#post(String, String) method.    The refactor made to improve the exception error (MULE-7521) modified the way of working with the OutputStreamWriter (look for ""out"" variable). After doing the #write(String) there is no flush(), hence the stream is not filled with the API response, and the response is always an error.    The code is:  {code}      //..      try {          out = new OutputStreamWriter(conn.getOutputStream());          out.write(body);          int responseCode = conn.getResponseCode();          //..      }      //..  {code}    when it should be  {code}      //..      try {          out = new OutputStreamWriter(conn.getOutputStream());          out.write(body);          out.flush();//magic happens here          int responseCode = conn.getResponseCode();          //..      }      //..  {code}    This should solve all the issues with OAuth support for DevKit connectors.",1
MULE-7578,"Improve HttpUtilTestCase","HttpUtilTestCase passes regardless HttpUtilImpl flushes the output stream or not, which caused a bug. That test/functionality should be improved ",2
MULE-7617,"Design a stable API so that extensions can be added to the ESB","This involves designing a stable API that can be used to create ESB extensions.   The initial scope of extensions will be operation blocks that represent an arbitrary operation on the payload.    The goal of this API is to isolate any such extension as much as possible from the ESB classes, allowing to specify operations at an abstract level, that can be automatically mapped to XML constructs in an automated fashion, and provides enough metadata so that both the runtime and tooling can leverage the new operations without further work.    This task is exploratory. The scope is to define a small subset of the API, and determine the registration and consumption mechanism as a proof of concept.    Note that this API has two different parts, one consumed by extension modules, and one consumed by the ESB/Tools, and we look to provide API stability on both surfaces.          ",8
MULE-7588,"LifeCycle is inconsistent across registries","Because the LifeCycle manager handles individual objects instead of the mule context as a whole, there're differences in how the life cycle is applied to objects in the TransientRegistry in opposition to the ones in the SpringRegistry:    * Objects in the TransientRegistry have a correct life cycle  * Objects in the Spring registry that were registered by Mule's bootstrap, receive the Start and Stop phases correctly. They don't receive the dispose phase and the init one is invoked by Spring directly as an init-method, not through the life cycle execution.  * Because default Spring registry objects don't receive the init through standard life cycle phase, they cannot be started before the TransientRegistry  * Objects manually added to the spring registry by an app, don't receive the initialise nor dispose phases  * LifeCycle is applied on Spring registry objects once they're all available in the application context. However, objects in the TransientRegistry get their lifecycle as they're registered, making it impossible for component A to reference component B if A is not registered first.    This issue greatly depends on MULE-7587  ",13
