issuekey,title,description,storypoint
DLP-847,"Meet camera DAQ/OCS milestones for FY16","We will meet FY16 milestones for integrating DM with other subsystems (i.e., DMCS with OCS and CCS), as listed here: https://confluence.lsstcorp.org/display/SYSENG/OCS-CCS-DM+integration+timeline  and here:   https://confluence.lsstcorp.org/display/DM/Integration+timeline+summary+for+DM.",NULL
DLP-848,"Specifications package for development and support of data release processing complete","Complete design refinement and functional specification/breakdown of batch-system processing.",NULL
DLP-849,"Augment developer support by provisioning an integration cluster","Per the FY16 procurement contract, we will provision an integration cluster to augment developer support.",NULL
DLP-85,"Redesign & reimplement Psf and Kernel classes","This is a redesign of the Psf and Kernel class interfaces to support more complex algorithms in the future.  We'll need to do a more complete requirements gathering stage before we start working on a new design, but some known ones include:   - An interface for chromatic PSFs (evaluation for different SEDs), while continuing to support use cases that just want a sensible default SED to be selected.   - An interface that can handle uncertainty in the PSF model.  This is difficult to do correctly, as the uncertainty is correlated across different positions.  We may want to anticipate an importance sampling approach, for which we'd need to provide both a way to draw samples from the full, spatially-varying PSF model and a way to approximately draw samples from the PSF model realization at a point.   - Two-stage evaluation of PSF objects - once we know the position at which we want to evaluate the PSF, we may want to evaluate it in different ways:  with different SEDs, with different representations (images vs. shapelets), with or without uncertainty.   - We need to define the relationship between the Psf class hierarchy and the Kernel class hierarchy, as what we have now mostly arose historically.  I think most of it can probably be preserved, in that we'll want to keep Kernel as what we use directly to convolve images - but that means it *shouldn't* include chromaticity (though it could be the result of evaluating a Psf with a certain SED), and that may mean that an image subtraction kernel is not formally a Kernel (i.e. we may then need a new class hierarchy for those).   - We need to model the wings of the PSF, probably separately from the model of the PSF interior.  This should probably be made available as part of the Psf object.    The intent here is largely just to modify the interfaces; existing Psf implements may not be able to provide many of these features (i.e. carry uncertainty), but should have sensible fallback behavior (i.e. treat the PSF likelihood as a delta function).    C++, experience with the codebase, experience with PSF estimation -- Jim (alike).",NULL
DLP-850,"Prototype authentication/authorization system complete","We will have designed a prototype authentication/authorization system, demonstrated the technical feasibility, and implemented a prototype system.",NULL
DLP-851,"Evaluation package for Object Stores complete","We will have completed an evaluation package for Object Stores as a potential file storage system.",NULL
DLP-852,"Technical evaluation of inter-site data exchange","Technical evaluation of inter-site data exchange with the satellite processing center, coordinated through the JCC.",NULL
DLP-86,"Color dependent PSF modeling available","Described in LDM-151 §5.1.2.    Models predict the PSF model as a function of wavelength at a level TBD.    Whether DCR is included here or in a wavelength-dependent WCS is TBD.    Details of the acceptance test are somewhat problematic, because we can't currently identify a dataset that would make this realistically challenging:   - All precursor datasets are expected to have less chromatic dependence in their PSFs than LSST, to the point where we'd likely meet SRD requirements on those without even having a chromatic PSF model.   - The wavelength dependence we'll use to implement the PSF model is almost certainly exactly the same as what we'd use to create any simulations, unless PhoSim's atmospheric simulations improve considerably.",NULL
DLP-87,"Estimate PSF on simulated data","To assess the quality of our PSF measurement algorithms we will construct simulated images and measure PSFs.    Unclear if simulated data will really be available at a level required.  ",NULL
DLP-871,"Firefly server side code refactor ","Firefly has been in development in more than five years, with the code base in development for more than 15 years. The refactoring efforts will focus on  stream line the Java code and improve the quality and readability.",NULL
DLP-872,"Convert major portion of GWT in Firefly to pure JavaScript","Convert about 50% of GWT client in Firefly to pure JavaScript using React/FLUX (Redux) framework.",NULL
DLP-873,"Per-pixel QE based on CBP and dome screen flat","Per LDM-151 §6.1.2.1, we calculate broad-band per-pixel quantum efficiency based on measurements from the collimated beam projector and monochromatic illumination of the dome screen.    This is based on data from DECam and/or PhoSim.",NULL
DLP-874,"Sensitivity routines operational on DECam","Demonstrate the operation of the instrumental sensitivity system during an observing run on DECam in mid 2017.",NULL
DLP-875,"Deploy & test calibration system on DECam","Test the system as built on DECam.",NULL
DLP-876,"Boca Raton - Chicago Full Integration Ready","Path provisioned from Boca Raton to NCSA",NULL
DLP-877,"Miami - Chicago Full Integration Ready","Provisioning the circuit between Miami and NCSA",NULL
DLP-88,"PSF estimation system benchmarked on synthetic data","We have used the algorithms developed to date to estimate the PSF on high-quality simulated images and identified those areas in which our algorithms are limiting the quality of our science results.",NULL
DLP-89,"Test and Improve PSFs on ComCam data","Use ComCam data to tune and otherwise improve PSF measurement.    If everything goes according to plan, this may just be a matter of testing the PSF modeling code we'll have already built and tuning configuration parameters, but it's also possible we'll find that we need to overhaul large sections of that codebase, as this will be the first time we see how the as-built optical system really performs.    Devote 1 person full time as long as we have comcam (scheduled 4 Oct 2019 to 15 Aug 2020)  ",NULL
DLP-9,"Standalone Data Provenance Prototype","A working, non-optimized, standalone Data Provenance prototype. Provenance design and baseline schema is discussed in LDM-153.",NULL
DLP-90,"FY19 PSF KPMs satisfied","Residual PSF ellipticity KPMs TE1 (DLP-290; LSR-REQ-0097) and TE2 (DLP-308; LSR-REQ-0097) are satisfied at the level required for FY19. If possible, these measurements are made on ComCam data.    ",NULL
DLP-91,"Integrate spherical and image geometry libraries","The spherical and image geometry routines currently live in completely separate libraries, which is bad from a usability and consistency standpoint: spherical geometry code is present in both the pure-Python {{geom}} and the new C++ {{sphgeom}} package, while Euclidean geometry objects are in afw.geom.    There's a dependency issue here regarding mixing code which is required by qserv with that which is not; there is already some database code that depends on the spherical geometry libraries, and it's not clear if the database will ever need the Euclidean geometry objects.  In order to get the libraries interoperating well, however, it makes a lot of sense to have the spherical geometry library depend on the Euclidean library to a degree.  The best way to resolve this problem is probably to split the current Euclidean geometry library's low-level components that are of use to the spherical geometry library into a separate library, which the two higher-level libraries could then depend on.    C++, Swig,",NULL
DLP-92,"Integrated geometry library available","A set of libraries providing both spherical and image geometry is available, with consistent interfaces for similar operations and dependencies acceptable for use both in qserv and the science pipeline stack.",NULL
DLP-93,"Add support for persistable object fields to afw::table","This is actually a rather major overhaul of afw.table, focused on the goal of removing the plethora record types ({{SourceRecord}}, {{ExposureRecord}}, {{AmpInfoRecord}}, etc), most of which only exist to store on or more more complex objects (e.g. {{Footprints}} in {{SourceRecord}}) in addition to regular record values.  Having multiple record types greatly complicates the {{Catalog}}/{{Table}} classes - C++ isn't very good at handling polymorphic containers, and that's even harder when interfacing with Python is a concern.  Requiring a new pair of C++ {{Table/Record}} subclasses to add a first-class object to a record is also a huge amount of boilerplate and complexity for a problem that has come up more frequently than we originally anticipated.    The proposal here is that we add a new {{shared_ptr}} {{Key}} type, which would allow the {{BaseRecord}} class to hold arbitrary objects, and then remove all of its subclasses.  It's not quite as simple as that, of course:   - There are simplifications we can and should make to Catalog/Table if we only have one Record class.  We should remove the confusing Table class from public view, and could consider having different kinds of containers for Records.  We should certainly take this opportunity to ensure the data model is sufficiently compatible with {{Pandas}} and/or {{astropy.table}} that we can provide views using those libraries.   - We also use Record subclasses to provide convenience getters and setters to access items in those subclasses ""minimal schema"".  We'll need to find another mechanism for this.   - We'll need to work out the implications for persistence.  This has the potential to greatly simplify some aspects of table-based persistence for complex objects, but it will require some significant work on that part of the codebase as well.    C++, Jim has some specific design ideas but somebody else should get trained up.",NULL
DLP-94,"Persistable objects support in afw::table available","It is now possible to add fields to tables which can contain persistable objects.",NULL
DLP-95,"Add support for join iterators to afw::table","This adds limited support for one-to-one, one-to-many and (possibly) many-to-many relationships between afw::tables.  This is currently the major missing feature that gets in the way of using afw.table as an in-memory representation of SQL-style database tables in C++ and Python, and hence addressing it may allow more analysis code to be written independent of a future Butler's query interface.    We have a few specific use cases in mind:   - We need a way to store the results of galaxy fitting algorithms that involve Monte Carlo sampling of the likelihood (instead of greedy optimization).  This is an extra table of samples associated with each source (with the length of the table varying from source to source) - a straightforward one-to-many relationship.   - When analyzing forced photometry or multi-band coadd datasets, we need a way to express the one-to-many relationships between objects and sources.   - When doing spatial matches (both pairwise and N-way) we need a better way to express the results, the {{afw.table.Match}} objects currently in use are extremely limited.    One of the main design challenges here is the issue of ownership - linking tables together necessitates giving some records pointers to other records.  In some contexts, such as the one-to-many relationships needed for likelihood sampling, it's appropriate for a record from one table to ""own"" the records it's associated with from the other table.  In others, we may want to create lightweight relationship objects that own shared references the tables they join.    C++, needs to fit with DLP-93, extra 2 months of work on top of that.",NULL
DLP-96,"Join iterators support in afw::table available","It is now possible to conveniently iterate over one-to-one, one-to-many and many-to-one relationships between different tables.    This includes explicit support for the following three features:   - Output datatypes for source measurement algorithms that produce Monte Carlo samples (e.g. an additional table of sample records associated with each source).   - Data types that represent the relationship between reference objects and forced sources, for use in analysis code.   - Data types to express the results of N-way spatial matches, for use in analysis code.",NULL
DLP-97,"Overhaul single epoch deblender","The current deblender codebase is a mess and needs a rethink before we can make significantly improve it and develop towards multi-coadd deblending.    There are a number of enhancements in the SDSS deblender which have never been ported to HSC, but which are known to make a significant different. They should be included in this overhaul.    Specifically Bob.",NULL
DLP-98,"Overhauled single epoch deblender available","Per LDM-151 §5.3.2, the baseline deblender is based on the SDSS system. A number of improvements have been made on SDSS and HSC, and, in this milestone, we incorporate them to LSST.",NULL
DM-1000,"Test failures should cause a build failure","There are currently no red flashing lights when a test fails under scons --- just a ""failed"" printed to the screen, which is easy to miss, especially when building multithreaded.  A test failure should cause the entire scons build to fail, the same way a compile failure causes the build to fail.",NULL
DM-1003,"pipe_tasks tests non-deterministic","We have observed that pipe_tasks contains tests that are non-deterministic, since they use the numpy random number generator without seeding it.  This may explain errors from buildbot that we've been unable to reproduce.",NULL
DM-1008,"Request: approve log4cxx","We developed a new logging system (replacement for pex_logging), it has been packaged into a package called ""log"" (see [log.git|https://dev.lsstcorp.org/cgit/contrib/log.git]). It is based on [Apache's log4cxx|http://logging.apache.org/log4cxx/], which has been packages too, see [log4cxx,git|https://dev.lsstcorp.org/cgit/contrib/eupspkg/log4cxx.git]. Note that log4cxx depends on the [Apache Portable Runtime Project|https://apr.apache.org/], in practice on apr and apr-utils, which are already in ""LSST/external"" (so I assume they are already approved).  We need the approval for log4cxx. Thanks.",NULL
DM-1009,"Request: approve log package","We developed a new logging system (replacement for pex_logging), it has been packaged into a package called ""log"" (see [log.git|https://dev.lsstcorp.org/cgit/contrib/log.git])  Note, we will have a separate issue to enforce transition from pex_logging to log, so this ticket does not enforce the transition for everyone (we will be going ahead with the Qserv soon though).  We need the new package to be approved. Note it depends on log4cxx. Thanks.",NULL
DM-1019,"Make unit tests deterministic","The use of random numbers in unit tests without seeding the RNG means the tests may not be deterministic.",NULL
DM-1020,"Create Visualization of AP Simulator execution","I forgot to this this as a task when this started, but for the last week I've been working on an Alert Production Simulator visualization.  It's complete and can be viewed here:  http://lsst-web.ncsa.illinois.edu/~srp/",NULL
DM-1024,"Documentation and rename for forced measurement tasks","Move and improve docs from tickets/DM-976, rename forced cmd-line drivers to ForcedPhotImage, ForcedPhotCcd, ForcedPhotCoadd.",NULL
DM-1025,"Overall doxygen docs for measurement framework","Need new summary-level docs for the package, describing measurement plugin system, roles of tasks.  Should have links to task example docs.  Old summary-level docs focused on C++ algorithm framework should be removed but moved to a different page.",NULL
DM-1027,"sconsUtils.tests.run needs to check for test failures and return exit status","We want test failures to cause scons to return a non-zero exit status, instead of forcing people to look for .failed files or messages in the build output.",NULL
DM-1032,"Improve Butler usability, add features","The butler (including the {{CameraMapper}} class) requires updates to improve its functionality and usability and to remove legacy code, including use of {{pex_policy}}.",NULL
DM-1039,"'scons test' should return nonzero exit code when any test fails","When one or more unit tests fail, scons should return a nonzero exit code, indicating failure. Otherwise, products that fail unit tests will silently be installed by EUPS (and possibly other tools).",NULL
DM-1040,"Doxygen doesn't include obs packages","The doxygen pages (http://lsst-web.ncsa.illinois.edu/doxygen/x_masterDoxyDoc/annotated.html) currently don't include any of the obs packages (e.g., obs_lsstSim, obs_cfht, obs_subaru).  These packages contain useful code, and their documentation should be merged in with that in Doxygen.  This may be difficult, given that we want to keep the obs packages separate in some manner from the rest.",NULL
DM-1042,"log::popContext() fails to pop top component","{{log::popContext()}} looks for dots in the logger name.  When the context was the top level component, there are no dots, and the function does nothing.  It should set the name to the empty string and the default logger to the root logger.",NULL
DM-1043,"Automate sending of OCS messages","We should have a way to automate the sending of OCS messages to the simulator, rather than sending the messages ""by hand"".  OCS messages would be sent out at the expected real intervals we've established.",NULL
DM-1044,"Restructure the user facing site containing the doxygen documentation ","This issue is focused on simplifying the users' web front-end to the doxygen documentation associated with specific builds. In particular:  * restructure the public website to simplify users' ability to find the document version  they are seeking.  This might be by mapping to a bNNN,  date or Release tag.  *  on each 'official' DM Release, capture the doxygen documentation under the name of the Release.",NULL
DM-1053,"eupspkg doesn't build optimised when SCONSFLAGS is set","LSST C++ components are being built without optimisation because of a bug in eupspkg which is triggered by an existing {{SCONSFLAGS}} environment variable that doesn't activate optimisation (e.g., no {{opt=3}}).  Specifically, eupspkg contains the line:  {code:sh} export SCONSFLAGS=${SCONSFLAGS:-""opt=3""}        # Default scons flags {code}  My {{SCONSFLAGS}} is already set (to {{-j 2 cc=clang}}, as I believe we recommend, or used to recommend, for Mac builds).  So the result of this line is that {{SCONSFLAGS}} is unchanged, which means optimisation isn't activated for the build.  An expression that always activates optimisation (which is what one wants for a production build) would be something like:  {code:sh} export SCONSFLAGS+="" opt=3"" {code}  Once this is fixed, a new release should be made.",NULL
DM-1056," DS9 use wrt Releases and/or Example Release Use","DS9 is being used in examples illustrating the use of DM Releases.  DS9 was formerly considered a developer-only 3rd party tool and not bundled in a release. Nor was it included in the DM Copyright statement listing the 3rd Party Tools required.  Dick raises the question whether it needs to be promoted in status  or just mentioned as a potentially useful user-supplied tool.",NULL
DM-1057,"CRs get through to astrometry solver","The CalibrateTask does not remove cosmic rays from the list of sources sent to AstrometryTask.  Either the calibrate or astrometry task needs to extend the config to include a list of flags to use to cull sources from the list.  ",NULL
DM-1064,"Separate master builds from the user triggered builds","Separate master builds from the user triggered builds in order to visually clarify the web display of builds.",NULL
DM-1065,"On triggering builds, display user and branches on waterfall display","On user-triggered builds, display the username and requested branches on waterfall display  thus allowing the user to identify their build more easily.",NULL
DM-1066,"Convert Buildbot to on-git change triggert instead of cron job trigger","Convert from the current cron job which initiates a trigger when any repo changes  to providing an on-git-change trigger for each repository.  Need clarification from [~ktl]  on meaning of product -  package based (lsst_distrib)  or project group based (sims, DB, DM-core)  * ""get the master builds triggered on git-change instead of via cron and separated by product""",NULL
DM-1069,"Measurement - Unit Tests","Gee 100%.",NULL
DM-1075,"Message about failed buildbot runs points to deleted log files","At the end of the buildbot failed message these lines appear: {quote} *** error building product afw. *** exit code = 1 *** log is in /lsst/home/lsstsw/build/afw/_build.log *** last few lines: :::::  + echo '*** Failed unit tests.' :::::  *** Failed unit tests. {quote}  This is not true.  As Robyn points out, the correct location of these files is implied by statements at the top of the message: {quote} Failed Package Info at	lsst-dev.ncsa.illinois.edu:/lsst/home/lsstsw/build/FailedLogs/328/ .......Log	*/_build.log {quote} by which is meant {quote} dev.ncsa.illinois.edu:/lsst/home/lsstsw/build/FailedLogs/328/afw/_build.log {quote}  It'd be nice if this were a little more explicit.",NULL
DM-1080,"Create iPython notebooks illustrating analysis with afw","There are various examples of using afw for analysis tasks, many in PowerPoint slides. A select few (image display and annotation, constructing color-color plots of source catalogs) would be much more useful to users in the form of iPython notebooks. This task is to craft two examples, assemble the supporting data that would be needed, and add them to the SWUG. ",NULL
DM-1081,"Enhance SWUG tutorial on SDSS processing","The tutorial on Processing SDSS Images in the SWUG is almost self-contained, apart from access to the database server at NCSA to:   - query the SeasonFieldQuality table - ingest processing metadata and source measurements  This can be solved by providing basic instructions for users to install (or access an existing) DB server, and by providing a mechanism for users to download and import the SeasonFieldQuality table. ",NULL
DM-1082,"Create a description of LSST data products for SWUG","Augment the SWUG chapter on Key LSST Data Concepts with a high-level description of the data products that are generated in production processing. The emphasis will be on data products that are produced with the current Stack, with only a lightweight summary of products that are anticipated in future releases. ",NULL
DM-1084,"Ressurect python dependancy checker for stack distribution","As discussed in the SAT call 2014-08-19  The problem is alerting stack users to potentially missing assumed third party dependancies. (The example was DS9). Robert The Good said he had a config-time checker that he could ressurect to check for third-party dependancies.   Robert said:  The configure stuff is in 	git@git.lsstcorp.org:LSST/DMS/devenv/lsst but may be/probably is very out of date.  I'll have a look at it and (a) add DS9 check (b) check with Dick in case he needs to document any extra steps. ",NULL
DM-1090,"Replace std::string const& fmt with char const* fmt in Log::log() and Log::vlog()","For standards compliance for {{va_start}}.  May require changes to places that these are called.",NULL
DM-1091,"Create a tutorial showing how to generate QA plots","This task is to create a tutorial that shows how to generate QA plots for processed datasets. Ideally it will use existing pipeQA software, or borrow from it. The intended audience includes both scientists with real datasets, and developers who want to evaluate the quality of the algorithms. ",NULL
DM-1092,"Design review new butler","Describe the interface and high-level implementation. Have the SAT review it.",NULL
DM-1093,"Implement file-based butler","Implement the new butler interface, including a mapper base class that supports single input files and output path templates.  A prototype will be delivered in S14.",NULL
DM-1094,"Implement directory-based butler","Add functionality to the mapper base class to support input directories with path templates and without registries.  A prototype will be delivered in S14.",NULL
DM-1095,"Implement registry-based butler","Add functionality to the mapper base class to support registry-based input directories.  A prototype will be delivered in S14.",NULL
DM-1096,"Implement calibration rendezvous for butler","Add functionality to the mapper base class to support calibration rendezvous.  A prototype will be delivered in S14.",NULL
DM-1097,"Implement database input for butler","Add functionality to the mapper base class to support input datasets from a database.  A prototype will be delivered in S14.",NULL
DM-1098,"Buildbot is not recognizing the exit return from a lock-exceeded situation","Re-edit: What I should have noted is that the error refinement mentioned below is occurring in DM-1430. It handles this Issue at no added cost.  Buildbot's error detection is failing to recognize both conditions when lsstsw returns in error either from the lsstsw flock or the eups lock.  The action should be to terminate the entire run in failure; instead it proceeds as though no error occurred and continues processing thru doxydoc generation and the demo end-to-end run.  This Issue is being expanded  (in DM-1430) to include more nuanced error messages than the current blanket: 'The build failed'.  The new error messages (and error handling) should differentiate on: 1) the error occurred during setup prior to the build; 2) the error occurred during the build; 3) the error occurred during the doxygen generation; 4) the error occurred during the I&T test.  The flock  error is characterized as being in the pre-build phase. The eups timeout error may occur in either the pre- or build phases.  (We leave for another Issue, the separation into new steps for 1&2, 3, 4.)",NULL
DM-1102,"Test Data - Replace Unit-Test Data Package","The {{afwdata}} package is used for many unit tests in {{afw}} and {{meas_algorithms}}, but I think we've largely stopped using it for new tests.  We instead tend to add new data packages or add small test datasets to the packages we're testing - fine solutions in isolation, but a big problem when we do this all the time.    I think there are several reasons we don't use {{afwdata}} more:   - It's poorly documented.   - Many of its files are obsolete: they use the old MaskedImage format, or they're outputs from older versions of PhoSim that may not be completely supported by obs_lsstSim anymore.   - There's no butler to organize the larger, more realistic datasets.   - There are no truth values for the simulated datasets.    I think we need to audit the way we use both {{afwdata}} and the ad-hoc test data files in individual code packages, gather requirements for other kinds of reusable data for unit tests, and put together a new package that tries to meet those needs without being too large.  Eventually I'd like to retire {{afwdata}} in favor of this new package entirely, and we might be able to merge it with some other packages that contain test data ({{obs_test}}?) as well.",NULL
DM-1119,"EUPS responsiveness is sluggish due to rapid growth of eups-versioned  packages","Eups is exhibiting a slowdown due to the rapidly increasing number of eups-versioned packages being maintained by it.  It has been suggested that, for the short term, the buildbot system create a periodic purge of eups tags associated with user branches (for those would considered too old for debugging use).  A longer term solution will be having separate build structures for mainline builds and user builds.",NULL
DM-1144,"sconsUtils test hangs when run from scons","A hang was noticed while building master of {{sconsUtils}} using {{lsst-build}}.  {{scons opt=3}}, run manually, hangs while running the new test case.  Running the new test case explicitly using {{python tests/testAll.py}} does not hang.  This appears to be because the test relies on the {{setup}} shell function which is not being made available when run under {{scons}}.",NULL
DM-1163,"Deal with optional packages in install","If a package being installed has an optional dependency that is available on the user's machine at install time, it will be pulled in to the install.  However, when that package is required as a dependency itself, that optional dependency isn't setup and the installation fails.  Specifically, [~ajc] reports:  {quote} Dont have any logs left but the message was DirectoryInstaller([""/Users/ajc/LSST/Software/lsst/DarwinX86/obs_sdss/8.0.0.0+5/bin""], [""bin""]) DirectoryInstaller([""/Users/ajc/LSST/Software/lsst/DarwinX86/obs_sdss/8.0.0.0+5/etc""], [""etc""]) eups expandtable: Processing /Users/ajc/LSST/Software/lsst/DarwinX86/obs_sdss/8.0.0.0+5/ups/obs_sdss.table: Product pykg_config is a dependency for pipe_tasks 8.0.0.1+3, but is not setup scons: *** [table] Error 9 scons: building terminated because of errors. + exit -5 eups distrib: Failed to build obs_sdss-8.0.0.0+5.eupspkg: Command: source /Users/ajc/LSST/Software/lsst/eups/bin/setups.sh; export EUPS_PATH=/Users/ajc/LSST/Software/lsst; (/Users/ajc/LSST/Software/lsst/EupsBuildDir/DarwinX86/obs_sdss-8.0.0.0+5/build.sh) >> /Users/ajc/LSST/Software/lsst/EupsBuildDir/DarwinX86/obs_sdss-8.0.0.0+5/build.log 2>&1 4>/Users/ajc/LSST/Software/lsst/EupsBuildDir/DarwinX86/obs_sdss-8.0.0.0+5/build.msg  exited with code 251 {quote}  Should the install be doing a {{setup -k}} instead of {{setup -j}}, to ensure all dependencies are satisfied?",NULL
DM-1165,"detecting dependency on boost (eups vs system)","Robert, can you remind us how to tell sconsUtil to use libraries that are not eups-related? (for example, system boost). Thanks. ",NULL
DM-1166,"internet-free distribution server","Hello Mario,  DM-602 allows to install Qserv from a local distribution server. This is useful for cluster installation which is often performed on internet-free machines.  Nevertheless, one of our requirement is that anonymous user can easily download distribution data from the distribution server, in order to setup a local distribution server (for example on a cluster shared filesystem).  The current solutions don't satisfy this :  - rsync require an account on lsst-dev - wget and curl can't easily  download recursively the content of a directory, and doesn't cover synchronisation - tarball (our current solution), doesn't cover synchronisation  A proposal is to set-up a read-only anonymous rsync account on lsst-dev.ncsa.illinois.edu which would allow anonybody to synchronize easily distribution data.  Would it be possible please, ot would you have a better solution ?  Thanks,  Fabrice",NULL
DM-1172,"Risk register update: reset all dates to match current schedule","Especially, move all DM Integration Complete trigger dates from 3/19 to 9/19.",NULL
DM-1173,"Change name of computing cluster in LDM-230 from Alert Production Cluster to Processing Cluster","The worker machines for nightly (and daily) computing will be used for much more than Alert Production.  We are renaming the cluster to the Processing Cluster.",NULL
DM-1174,"buildbot enhancement request: allow cancel","In starting a buildbot job to test DM-840 I ran into a few requests for enhancement:  - If one enters an email in simple format it rejects it and clears all other fields. Why not just leave everything as is so the user can correct it? I started a ""master"" build before I realized my branch information had been discarded. I also wish the form would accept simple email addresses; I think it is being overly picky.  - I'd like to be able to cancel jobs I start. Since you only use one normal login for most purposes it's a bit of a security risk, but enough to really worry about? I hope not. The consequences are pretty minor.  - The log files show normal completion in red. It's picky, but I think the files would be easier to read if red was reserved for problems.  The first problems will go away if you are able to authenticate using standard LSST usernames and passwords, which I know is somewhere on the ""to do"" list. That will be great since it avoids the need to specify an email address at all.",NULL
DM-1175,"Estimated completion time is wildly inaccurate","Is there a practical way to make the estimated completion time more accurate?",NULL
DM-1178,"Use PARENT coordinates in image-like objects","This has been done for all python interfaces as part of DM-763, but was deferred for the C++ side.  These tasks may not reflect the way this work will be done, but will serve as a starting point.",NULL
DM-1179,"testTruncatedGaussian.py fails due to a missing scipy symbol","The unit test testTruncatedGaussian.py fails on my Macs using the v9_2 stack, including its anaconda 1.8.1 with: {code}   File ""tests/testTruncatedGaussian.py"", line 117, in integrate2d     return scipy.integrate.dblquad(func, 0.0, scipy.integrate.Inf, AttributeError: 'module' object has no attribute 'Inf' {code}  I see this on master c50ad6f but I've seen it for awhile (and I thought I'd reported it before, but I couldn't find it on JIRA).",NULL
DM-1180,"Initialization for log ","Working on DM-1005 I found that initialization of log package causes me a lot of trouble. I hope we can improve that.  Currently log can be initialized in one of the following ways: - calling {{LOG_CONFIG(file_name)}} where file name has to be passed somehow to the initialization code, configures loggers according to given config file -  calling {{LOG_CONFIG()}} defines some basic configuration which kind of works but isn't usually what I want - not calling any of the above but setting environment variable {{LOG4CXX_CONFIGURATION}} to a config file name, which is equivalent to first option (this may not be intended use case but it works now) - if I don't do any of the above then log4cxx prints error messages and disables logging completely  Our use cases for log may be non-conventional but I have to implement them anyways. There are basically two cases where I have troubles: - plugins for xrootd (implemented as libraries), these do not have a simple way to pass configuration file name except through environment variable, I could use {{LOG4CXX_CONFIGURATION}} for that (without calling {{LOG_CONFIG()}} but I also want to produce reasonable output when I forget to set {{LOG4CXX_CONFIGURATION}}. Another complication is that there may be more than one plugin loaded at the same time, deciding which one has to initialize logging is complicated. - a (potentially large) number of unit tests. We could add {{LOG_CONFIG()}} to each one of them but I'd like to avoid that for a number of reasons.  So I think what I'd like to have is an option to not call {{LOG_CONFIG()}} which would still produce reasonable output even without {{LOG4CXX_CONFIGURATION}} (in other words make call to {{LOG_CONFIG()}} implicit). But I would also like to be able to change logger configuration via {{LOG4CXX_CONFIGURATION}} when {{LOG_CONFIG()}} is called (explicitly or implicitly).  I propose to modify log to do following: - any call to logger methods implicitly initializes it (via call to {{LOG_CONFIG()}}) if it has not been initialized. - if {{LOG_CONFIG()}} is called without file name and {{LOG4CXX_CONFIGURATION}} is set then it should be equivalent to {{LOG_CONFIG(getenv(""LOG4CXX_CONFIGURATION""))}}   Objections, suggestions?",NULL
DM-1181,"Adopt guidelines on git commit best practices","The question of what makes a ""good commit"" arises occasionally. I feel that the following document:  	https://wiki.openstack.org/wiki/GitCommitMessages#Structural_split_of_changes  presents a decent guideline. Pasting from it:  ================================ Structural split of changes ~~~~~~~~~~~~~~~~~~~~~~~~~~~ The cardinal rule for creating good commits is to ensure there is only one ""logical change"" per commit. There are many reasons why this is an important rule:  * The smaller the amount of code being changed, the quicker & easier it is to review & identify potential flaws.  * If a change is found to be flawed later, it may be necessary to revert the broken commit. This is much easier to do if there are not other unrelated code changes entangled with the original commit.  * When troubleshooting problems using GIT's bisect capability, small well defined changes will aid in isolating exactly where the code problem was introduced.  * When browsing history using GIT annotate/blame, small well defined changes also aid in isolating exactly where & why a piece of code came from.  Things to avoid when creating commits ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ With that in mind, there are some commonly encountered examples of bad things to avoid  * Mixing whitespace changes with functional code changes. The whitespace changes will obscure the important functional changes, making it harder for a reviewer to correctly determine whether the change is correct. Solution: Create 2 commits, one with the whitespace changes, one with the functional changes. Typically the whitespace change would be done first, but that need not be a hard rule.  * Mixing two unrelated functional changes. Again the reviewer will find it harder to identify flaws if two unrelated changes are mixed together. If it becomes necessary to later revert a broken commit, the two unrelated changes will need to be untangled, with further risk of bug creation.  * Sending large new features in a single giant commit. It may well be the case that the code for a new feature is only useful when all of it is present. This does not, however, imply that the entire feature should be provided in a single commit. New features often entail refactoring existing code. It is highly desirable that any refactoring is done in commits which are separate from those implementing the new feature. This helps reviewers and test suites validate that the refactoring has no unintentional functional changes. Even the newly written code can often be split up into multiple pieces that can be independently reviewed. For example, changes which add new internal APIs/classes, can be in self-contained commits. Again this leads to easier code review. It also allows other developers to cherry-pick small parts of the work, if the entire new feature is not immediately ready for merge. Addition of new public APIs or RPC interfaces should be done in commits separate from the actual internal implementation. This will encourage the author & reviewers to think about the generic API/RPC design, and not simply pick a design that is easier for their currently chosen internal implementation.  The basic rule to follow is:      If a code change can be split into a sequence of patches/commits,     then it should be split. Less is not more. More is more. ================================  In light of increasingly allowing/encouraging rebasing to happen, I think we should set an expectation of what the commits should look like. I'd motion the SAT to put this onto the agenda as an addition to our coding standards.",NULL
DM-1182,"Adopt guidelines on contents and format of git commit messages","The question of what makes a ""good commit message"" occasionally comes up. I feel that this document:    http://tbaggery.com/2008/04/19/a-note-about-git-commit-messages.html  presents a reasonable set of guidelines and I propose the SAT adopts it as a part of our software development standards.",NULL
