issuekey,title,description,storypoint
MDL-40053,"Replace add_to_log with an event trigger - notes","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *notes*  * /notes/index.php:64: add_to_log($courseid, 'notes', 'view', 'index.php?course='.$courseid.'&amp;user='.$userid, 'view notes');  * /notes/lib.php:107: add_to_log($note->courseid, 'notes', 'add', $logurl, 'add note');  * /notes/lib.php:114: add_to_log($note->courseid, 'notes', 'update', $logurl , 'update note');  * /notes/lib.php:134: add_to_log($note->courseid, 'notes', 'delete', $logurl, 'delete note');",13
MDL-40054,"Replace add_to_log with an event trigger - mod_lesson","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/lesson (9 calls)*  /mod/lesson/index.php:42: add_to_log($course->id, ""lesson"", ""view all"", ""index.php?id=$course->id"", """");  /mod/lesson/essay.php:133: add_to_log($course->id, 'lesson', 'update grade', ""essay.php?id=$cm->id"", $lesson->name, $cm->id);  /mod/lesson/essay.php:247: add_to_log($course->id, 'lesson', 'update email essay grade', ""essay.php?id=$cm->id"", format_string($pages[$attempt->pageid]->title,true).': '.fullname($users[$attempt->userid]), $cm->id);  /mod/lesson/essay.php:303: add_to_log($course->id, 'lesson', 'view grade', ""essay.php?id=$cm->id"", get_string('manualgrading', 'lesson'), $cm->id);  /mod/lesson/highscores.php:149: add_to_log($course->id, 'lesson', 'update highscores', ""highscores.php?id=$cm->id"", $name, $cm->id);  /mod/lesson/highscores.php:160: add_to_log($course->id, 'lesson', 'view highscores', ""highscores.php?id=$cm->id"", $lesson->name, $cm->id);  /mod/lesson/view.php:182: add_to_log($course->id, 'lesson', 'start', 'view.php?id='. $cm->id, $lesson->id, $cm->id);  /mod/lesson/view.php:286: add_to_log($PAGE->course->id, 'lesson', 'view', 'view.php?id='. $PAGE->cm->id, $page->id, $PAGE->cm->id);  /mod/lesson/view.php:417: add_to_log($course->id, ""lesson"", ""end"", ""view.php?id="".$PAGE->cm->id, ""$lesson->id"", $PAGE->cm->id);  ",40
MDL-40055,"Replace add_to_log with an event trigger - mod_assign","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/assign (26 calls)*  /mod/assign/index.php:35: add_to_log($course->id, 'assign', 'view all', 'index.php?id=$course->id', '');  /mod/assign/locallib.php:2416: add_to_log($this->get_course()->id,    *investigate this function*   /mod/assign/locallib.php:2408: public function add_to_log($action = '', $info = '', $url='') {  *And these lines:*  /mod/assign/feedback/offline/locallib.php:167: $this->assignment->add_to_log('grade submission', $this->assignment->format_grade_for_log($grade));  /mod/assign/feedback/offline/locallib.php:195: $this->assignment->add_to_log('save grading feedback', $logdesc);  /mod/assign/locallib.php:2110: $this->add_to_log('view submission', $logmessage);  /mod/assign/locallib.php:2133: $this->add_to_log('view feedback', $logmessage);  /mod/assign/locallib.php:2392: $this->add_to_log('download all submissions', get_string('downloadall', 'assign'));  /mod/assign/locallib.php:2810: $this->add_to_log('view grading form', $msg);  /mod/assign/locallib.php:2846: $this->add_to_log('view', get_string('viewrevealidentitiesconfirm', 'assign'));  /mod/assign/locallib.php:3059: $this->add_to_log('view submission grading table', $logmessage);  /mod/assign/locallib.php:3146: $this->add_to_log('view submit assignment form', get_string('viewownsubmissionform', 'assign'));  /mod/assign/locallib.php:3367: $this->add_to_log('view batch set marking workflow state', get_string('viewbatchsetmarkingworkflowstate', 'assign'));  /mod/assign/locallib.php:3428: $this->add_to_log('view batch set marker allocation', get_string('viewbatchmarkingallocation', 'assign'));  /mod/assign/locallib.php:3481: $this->add_to_log('view confirm submit assignment form', $logmessage);  /mod/assign/locallib.php:3828: $this->add_to_log('view', get_string('viewownsubmissionstatus', 'assign'));  /mod/assign/locallib.php:4493: $this->add_to_log('submission statement accepted', $logmessage);  /mod/assign/locallib.php:4495: $this->add_to_log('submit for grading', $this->format_submission_for_log($submission));  /mod/assign/locallib.php:4529: $this->add_to_log('grant extension', $userid);  /mod/assign/locallib.php:4762: $this->add_to_log('grade submission', $this->format_grade_for_log($grade));  /mod/assign/locallib.php:4811: $this->add_to_log('reveal identities', get_string('revealidentities', 'assign'));  /mod/assign/locallib.php:4999: $this->add_to_log('submissioncopied', $this->format_submission_for_log($submission));  /mod/assign/locallib.php:5105: $this->add_to_log('submission statement accepted', $logmessage);  /mod/assign/locallib.php:5107: $this->add_to_log('submit', $this->format_submission_for_log($submission));  /mod/assign/locallib.php:5613: $this->add_to_log('revert submission to draft', $logmessage);  /mod/assign/locallib.php:5652: $this->add_to_log('lock submission', $logmessage);  /mod/assign/locallib.php:5692: $this->add_to_log('set marking workflow state', $message);  /mod/assign/locallib.php:5734: $this->add_to_log('set marking allocation', $message);  /mod/assign/locallib.php:5774: $this->add_to_log('unlock submission', $logmessage);  /mod/assign/locallib.php:5831: $this->add_to_log('grade submission', $this->format_grade_for_log($grade));  ",40
MDL-40056,"Replace add_to_log with an event trigger - mod_scorm","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/scorm (11 calls)*  /mod/scorm/loadSCO.php:159: add_to_log($course->id, 'scorm', 'launch', 'view.php?id='.$cm->id, $result, $cm->id);  /mod/scorm/report.php:62: add_to_log($course->id, 'scorm', 'report', 'report.php?id='.$cm->id, $scorm->id, $cm->id);  /mod/scorm/index.php:35: add_to_log($course->id, ""scorm"", ""view all"", ""index.php?id=$course->id"", """");  /mod/scorm/report/objectives/report.php:53: add_to_log($course->id, 'scorm', 'delete attempts', 'report.php?id=' . $cm->id, implode("","", $attemptids), $cm->id);  /mod/scorm/report/basic/report.php:46: add_to_log($course->id, 'scorm', 'delete attempts', 'report.php?id=' . $cm->id, implode("","", $attemptids), $cm->id);  /mod/scorm/report/interactions/report.php:47: add_to_log($course->id, 'scorm', 'delete attempts', 'report.php?id=' . $cm->id, implode("","", $attemptids), $cm->id);  /mod/scorm/userreport.php:70: add_to_log($course->id, 'scorm', 'userreport', 'userreport.php?id='.$cm->id, $scorm->id, $cm->id);  /mod/scorm/player.php:160: add_to_log($course->id, 'scorm', 'view', ""player.php?cm=$cm->id&scoid=$sco->id"", ""$scorm->id"", $cm->id);  /mod/scorm/view.php:107: add_to_log($course->id, 'scorm', 'pre-view', 'view.php?id='.$cm->id, ""$scorm->id"", $cm->id);  report/userreportinteractions.php:add_to_log($course->id, 'scorm', 'userreportinteractions', 'userreportinteractions.php?id='.$cm->id, $scorm->id, $cm->id)  report/userreporttracks.php:add_to_log($course->id, 'scorm', 'userreporttracks', 'userreporttracks.php?id='.$id, $scorm->id, $id);",40
MDL-40057,"Replace add_to_log with an event trigger - mod_assignment","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/assignment (17 calls)*  /mod/assignment/index.php:16: add_to_log($course->id, ""assignment"", ""view all"", ""index.php?id=$course->id"", """");  /mod/assignment/type/uploadsingle/assignment.class.php:68: add_to_log($this->course->id, ""assignment"", ""view"", ""view.php?id={$this->cm->id}"", $this->assignment->id, $this->cm->id);  /mod/assignment/type/uploadsingle/assignment.class.php:239: add_to_log($this->course->id, 'assignment', 'upload', 'view.php?a='.$this->assignment->id, $this->assignment->id, $this->cm->id);  /mod/assignment/type/upload/assignment.class.php:49: add_to_log($this->course->id, 'assignment', 'view', ""view.php?id={$this->cm->id}"", $this->assignment->id, $this->cm->id);  /mod/assignment/type/upload/assignment.class.php:449: add_to_log($this->course->id, 'assignment', 'upload', 'view.php?a='.$this->assignment->id, $this->assignment->id, $this->cm->id);  /mod/assignment/type/upload/assignment.class.php:515: add_to_log($this->course->id, 'assignment', 'upload',  /mod/assignment/type/upload/assignment.class.php:636: add_to_log($this->course->id, 'assignment', 'upload', //TODO: add finalize action to log  /mod/assignment/type/upload/assignment.class.php:676: add_to_log($this->course->id, 'assignment', 'upload', //TODO: add finalize action to log  /mod/assignment/type/upload/assignment.class.php:704: add_to_log($this->course->id, 'assignment', 'view submission', 'submissions.php?id='.$this->cm->id.'&userid='.$userid.'&mode='.$mode.'&offset='.$offset, $this->assignment->id, $this->cm->id);  /mod/assignment/type/upload/assignment.class.php:820: add_to_log($this->course->id, 'assignment', 'upload', //TODO: add delete action to log  /mod/assignment/type/online/assignment.class.php:78: add_to_log($this->course->id, 'assignment', 'upload', 'view.php?a='.$this->assignment->id, $this->assignment->id, $this->cm->id);  /mod/assignment/type/online/assignment.class.php:86: add_to_log($this->course->id, ""assignment"", ""view"", ""view.php?id={$this->cm->id}"", $this->assignment->id, $this->cm->id);  /mod/assignment/type/offline/assignment.class.php:96: add_to_log($this->course->id, 'assignment', 'update grades',  /mod/assignment/lib.php:159: add_to_log($this->course->id, ""assignment"", ""view"", ""view.php?id={$this->cm->id}"",  /mod/assignment/lib.php:777: add_to_log($this->course->id, 'assignment', 'update grades',  /mod/assignment/lib.php:1248: add_to_log($course->id, 'assignment', 'view submission', 'submissions.php?id='.$this->cm->id, $this->assignment->id, $this->cm->id);  /mod/assignment/lib.php:1795: add_to_log($this->course->id, 'assignment', 'update grades',",40
MDL-40058,"Replace add_to_log with an event trigger - mod_wiki","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/wiki (17 calls)*  /mod/wiki/overridelocks.php:80: add_to_log($course->id, ""wiki"", ""overridelocks"", ""view.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/restoreversion.php:78: add_to_log($course->id, ""wiki"", ""restore"", ""view.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/history.php:64: add_to_log($course->id, 'wiki', 'history', ""history.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/admin.php:62: add_to_log($course->id, ""wiki"", ""admin"", ""admin.php?pageid="".$page->id, $page->id, $cm->id);  /mod/wiki/map.php:61: add_to_log($course->id, ""wiki"", ""map"", ""map.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/index.php:48: add_to_log($course->id, 'wiki', 'view', ""index.php?id="".$id, """");  /mod/wiki/diff.php:76: add_to_log($course->id, ""wiki"", ""diff"", ""diff.php?pageid="".$pageid.""&comparewith="".$comparewith.""&compare="".$compare, $pageid, $cm->id);  /mod/wiki/create.php:110: add_to_log($course->id, 'wiki', 'add page', ""view.php?pageid="".$newpageid, $newpageid, $cm->id);  /mod/wiki/create.php:117: add_to_log($course->id, 'wiki', 'add page', ""view.php?pageid="".$newpageid, $newpageid, $cm->id);  /mod/wiki/edit.php:88: add_to_log($course->id, 'wiki', 'edit', ""view.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/viewversion.php:68: add_to_log($course->id, ""wiki"", ""history"", ""viewversion.php?pageid="".$pageid.""&versionid="".$versionid, $pageid, $cm->id);  /mod/wiki/instancecomments.php:102: add_to_log($course->id, 'wiki', 'comment', ""comments.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/view.php:292: add_to_log($course->id, 'wiki', 'view', ""view.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/view.php:294: add_to_log($course->id, 'wiki', 'view', ""view.php?id="".$id, $id, $cm->id);  /mod/wiki/view.php:296: add_to_log($course->id, 'wiki', 'view', ""view.php?wid="".$wid.""&title="".$title, $wid, $cm->id);  /mod/wiki/prettyview.php:62: add_to_log($course->id, ""wiki"", ""view"", ""prettyview.php?pageid="".$pageid, $pageid, $cm->id);  /mod/wiki/comments.php:62: add_to_log($course->id, 'wiki', 'comments', ""comments.php?pageid="".$pageid, $pageid, $cm->id);  ",40
MDL-40059,"Replace add_to_log with an event trigger - mod_glossary","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/glossary (13 calls)*  /mod/glossary/deleteentry.php:116: add_to_log($course->id, ""glossary"", ""delete entry"", ""view.php?id=$cm->id&amp;mode=$prevmode&amp;hook=$hook"", $entry->id,$cm->id);  /mod/glossary/index.php:23: add_to_log($course->id, ""glossary"", ""view all"", ""index.php?id=$course->id"", """");  /mod/glossary/import.php:168: add_to_log($course->id, ""course"", ""add mod"",  /mod/glossary/import.php:171: add_to_log($course->id, $mod->modulename, ""add"",  /mod/glossary/showentry.php:64: add_to_log($entry->courseid, 'glossary', 'view entry', ""showentry.php?eid=$entry->id"", $entry->id, $entry->cmid);  /mod/glossary/showentry_ajax.php:80: add_to_log($entry->courseid, 'glossary', 'view entry', ""showentry.php?eid=$entry->id"", $entry->id, $entry->cmid);  /mod/glossary/edit.php:129: add_to_log($course->id, ""glossary"", ""add entry"",  /mod/glossary/edit.php:135: add_to_log($course->id, ""glossary"", ""update entry"",  /mod/glossary/editcategories.php:106: add_to_log($course->id, ""glossary"", ""edit category"", ""editcategories.php?id=$cm->id"", $hook,$cm->id);  /mod/glossary/editcategories.php:127: add_to_log($course->id, ""glossary"", ""delete category"", ""editcategories.php?id=$cm->id"", $hook,$cm->id);  /mod/glossary/editcategories.php:191: add_to_log($course->id, ""glossary"", ""add category"", ""editcategories.php?id=$cm->id"", $cat->id,$cm->id);  /mod/glossary/approve.php:37: add_to_log($course->id, ""glossary"", ""approve entry"", ""showentry.php?id=$cm->id&amp;eid=$eid"", ""$eid"", $cm->id);  /mod/glossary/view.php:127: add_to_log($course->id, ""glossary"", ""view"", ""view.php?id=$cm->id&amp;tab=$tab"", $glossary->id, $cm->id);  ",40
MDL-40060,"Replace add_to_log with an event trigger - mod_book","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/book (17 calls)*  /mod/book/show.php:67: add_to_log($course->id, 'course', 'update mod', '../mod/book/view.php?id='.$cm->id, 'book '.$book->id);  /mod/book/show.php:68: add_to_log($course->id, 'book', 'update', 'view.php?id='.$cm->id, $book->id, $cm->id);  /mod/book/tool/exportimscp/index.php:46: add_to_log($course->id, 'book', 'exportimscp', 'tool/exportimscp/index.php?id='.$cm->id, $book->id, $cm->id);  /mod/book/tool/importhtml/locallib.php:87: add_to_log($book->course, 'book', 'add chapter', 'view.php?id='.$context->instanceid.'&chapterid='.$chapter->id, $chapter->id, $context->instanceid);  /mod/book/tool/importhtml/locallib.php:151: add_to_log($book->course, 'course', 'update mod', '../mod/book/view.php?id='.$context->instanceid, 'book '.$book->id);  /mod/book/tool/print/index.php:80: add_to_log($course->id, 'book', 'print chapter', 'tool/print/index.php?id='.$cm->id.'&chapterid='.$chapter->id, $chapter->id, $cm->id);  /mod/book/tool/print/index.php:123: add_to_log($course->id, 'book', 'print', 'tool/print/index.php?id='.$cm->id, $book->id, $cm->id);  /mod/book/index.php:51: add_to_log($course->id, 'book', 'view all', 'index.php?id='.$course->id, '');  /mod/book/delete.php:71: add_to_log($course->id, 'course', 'update mod', '../mod/book/view.php?id='.$cm->id, 'book '.$book->id);  /mod/book/delete.php:72: add_to_log($course->id, 'book', 'update', 'view.php?id='.$cm->id, $book->id, $cm->id);  /mod/book/edit.php:78: add_to_log($course->id, 'course', 'update mod', '../mod/book/view.php?id='.$cm->id, 'book '.$book->id);  /mod/book/edit.php:79: add_to_log($course->id, 'book', 'update chapter', 'view.php?id='.$cm->id.'&chapterid='.$data->id, $data->id, $cm->id);  /mod/book/edit.php:104: add_to_log($course->id, 'course', 'update mod', '../mod/book/view.php?id='.$cm->id, 'book '.$book->id);  /mod/book/edit.php:105: add_to_log($course->id, 'book', 'add chapter', 'view.php?id='.$cm->id.'&chapterid='.$data->id, $data->id, $cm->id);  /mod/book/move.php:180: add_to_log($course->id, 'course', 'update mod', '../mod/book/view.php?id='.$cm->id, 'book '.$book->id);  /mod/book/move.php:181: add_to_log($course->id, 'book', 'update', 'view.php?id='.$cm->id, $book->id, $cm->id);  /mod/book/view.php:78: add_to_log($course->id, 'book', 'view', 'view.php?id='.$cm->id, $book->id, $cm->id);  /mod/book/view.php:113: add_to_log($course->id, 'book', 'view chapter', 'view.php?id='.$cm->id.'&amp;chapterid='.$chapter->id, $chapter->id, $cm->id);  ",40
MDL-40061,"Replace add_to_log with an event trigger - mod_data","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/data (9 calls)*  /mod/data/templates.php:76: add_to_log($course->id, 'data', 'templates view', ""templates.php?id=$cm->id&amp;d=$data->id"", $data->id, $cm->id);  /mod/data/templates.php:141: add_to_log($course->id, 'data', 'templates saved', ""templates.php?id=$cm->id&amp;d=$data->id"", $data->id, $cm->id);  /mod/data/index.php:42: add_to_log($course->id, ""data"", ""view all"", ""index.php?id=$course->id"", """");  /mod/data/field.php:124: add_to_log($course->id, 'data', 'fields add',  /mod/data/field.php:166: add_to_log($course->id, 'data', 'fields update',  /mod/data/field.php:197: add_to_log($course->id, 'data', 'fields delete',  /mod/data/edit.php:189: add_to_log($course->id, 'data', 'update', ""view.php?d=$data->id&amp;rid=$rid"", $data->id, $cm->id);  /mod/data/edit.php:239: add_to_log($course->id, 'data', 'add', ""view.php?d=$data->id&amp;rid=$recordid"", $data->id, $cm->id);  /mod/data/view.php:255: add_to_log($course->id, 'data', 'view', ""view.php?id=$cm->id"", $data->id, $cm->id);  /mod/data/view.php:377: add_to_log($course->id, 'data', 'record delete', ""view.php?id=$cm->id"", $data->id, $cm->id);    Please also check /mod/data/lib.php data_delete_record() add_to_log call (if MDL-40871 is integrated)  add_to_log($courseid, 'data', 'record delete', ""view.php?id=$cmid"", $data->id, $cmid);",40
MDL-40062,"Replace add_to_log with an event trigger - mod_forum","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/forum (24 calls)*  /mod/forum/discuss.php:95: add_to_log($course->id, 'forum', 'move discussion', ""discuss.php?d=$discussion->id"", $discussion->id, $cmto->id);  /mod/forum/discuss.php:107: add_to_log($course->id, 'forum', 'view discussion', ""discuss.php?d=$discussion->id"", $discussion->id, $cm->id);  /mod/forum/subscribe.php:152: add_to_log($course->id, ""forum"", ""unsubscribe"", ""view.php?f=$forum->id"", $forum->id, $cm->id);  /mod/forum/subscribe.php:177: add_to_log($course->id, ""forum"", ""subscribe"", ""view.php?f=$forum->id"", $forum->id, $cm->id);  /mod/forum/markposts.php:85: add_to_log($course->id, ""discussion"", ""mark read"", ""view.php?f=$forum->id"", $d, $cm->id);  /mod/forum/markposts.php:96: add_to_log($course->id, ""forum"", ""mark read"", ""view.php?f=$forum->id"", $forum->id, $cm->id);  /mod/forum/markposts.php:103: // add_to_log($course->id, ""forum"", ""mark unread"", ""view.php?f=$forum->id"", $forum->id, $cm->id);  /mod/forum/index.php:54: add_to_log($course->id, 'forum', 'view forums', ""index.php?id=$course->id"");  /mod/forum/index.php:183: add_to_log($course->id, 'forum', 'subscribeall', ""index.php?id=$course->id"", $course->id);  /mod/forum/index.php:186: add_to_log($course->id, 'forum', 'unsubscribeall', ""index.php?id=$course->id"", $course->id);  /mod/forum/settracking.php:63: add_to_log($course->id, ""forum"", ""stop tracking"", ""view.php?f=$forum->id"", $forum->id, $cm->id);  /mod/forum/settracking.php:71: add_to_log($course->id, ""forum"", ""start tracking"", ""view.php?f=$forum->id"", $forum->id, $cm->id);  /mod/forum/lib.php:742: add_to_log($course->id, 'forum', 'mail error', ""discuss.php?d=$discussion->id#p$post->id"",  /mod/forum/lib.php:1040: add_to_log($course->id, 'forum', 'mail digest error', '', '', $cm->id, $userto->id);  /mod/forum/user.php:65: add_to_log(($isspecificcourse)?$courseid:SITEID, ""forum"", ""user report"", 'user.php?'.$url->get_query_string(), $userid);  /mod/forum/post.php:336: add_to_log($discussion->course, ""forum"", ""delete discussion"",  /mod/forum/post.php:353: add_to_log($discussion->course, ""forum"", ""delete post"", $discussionurl, ""$post->id"", $cm->id);  /mod/forum/post.php:454: add_to_log($discussion->course, ""forum"", ""prune post"",  /mod/forum/post.php:682: add_to_log($course->id, ""forum"", ""update post"",  /mod/forum/post.php:725: add_to_log($course->id, ""forum"", ""add post"",  /mod/forum/post.php:772: add_to_log($course->id, ""forum"", ""add discussion"",  /mod/forum/subscribers.php:57: add_to_log($course->id, ""forum"", ""view subscribers"", ""subscribers.php?id=$forum->id"", $forum->id, $cm->id);  /mod/forum/view.php:131: add_to_log($course->id, ""forum"", ""view forum"", ""view.php?id=$cm->id"", ""$forum->id"", $cm->id);  /mod/forum/view.php:133: add_to_log($course->id, ""forum"", ""view forum"", ""view.php?f=$forum->id"", ""$forum->id"");  /mod/forum/search.php:115: add_to_log($course->id, ""forum"", ""search"", ""search.php?id=$course->id&amp;search="".urlencode($search), $search);  ",40
MDL-40063,"Replace add_to_log with an event trigger - mod_quiz","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/quiz (14 calls)*  /mod/quiz/processattempt.php:164: add_to_log($attemptobj->get_courseid(), 'quiz', 'close attempt',  /mod/quiz/overridedelete.php:66: add_to_log($cm->course, 'quiz', 'delete override',  /mod/quiz/attempt.php:98: add_to_log($attemptobj->get_courseid(), 'quiz', 'continue attempt',  /mod/quiz/report.php:86: add_to_log($course->id, 'quiz', 'report', 'report.php?id=' . $cm->id . '&mode=' . $mode,  /mod/quiz/index.php:39: add_to_log($course->id, ""quiz"", ""view all"", ""index.php?id=$course->id"", """");  /mod/quiz/report/attemptsreport.php:321: add_to_log($quiz->course, 'quiz', 'delete attempt', 'report.php?id=' . $cm->id,  /mod/quiz/edit.php:158: add_to_log($cm->course, 'quiz', 'editquestions',  /mod/quiz/comment.php:47: add_to_log($attemptobj->get_courseid(), 'quiz', 'manualgrade', 'comment.php?attempt=' .  /mod/quiz/locallib.php:271: add_to_log($quizobj->get_courseid(), 'quiz', 'preview', 'view.php?id='.$quizobj->get_cmid(),  /mod/quiz/locallib.php:274: add_to_log($quizobj->get_courseid(), 'quiz', 'attempt', 'review.php?attempt='.$attempt->id,  /mod/quiz/overrideedit.php:175: add_to_log($cm->course, 'quiz', 'edit override',  /mod/quiz/addrandom.php:93: add_to_log($quiz->course, 'quiz', 'addcategory',  /mod/quiz/view.php:73: add_to_log($course->id, 'quiz', 'view', 'view.php?id=' . $cm->id, $quiz->id, $cm->id);  /mod/quiz/review.php:89: add_to_log($attemptobj->get_courseid(), 'quiz', 'review', 'review.php?attempt=' .  /mod/quiz/summary.php:81: add_to_log($attemptobj->get_courseid(), 'quiz', 'view summary',    ",100
MDL-40079,"Hardcoded timeout parameter in the repository plugin","Hi,  I found hardcoded timeout parameters in moodle/repository/lib.php    This timeout results that I can't get a 25 MB video file from Dropbox to Moodle. This is a blocker for the Dropbox plugin and for all other repositories.    The parameter should be configurable to higher values in config.php.  If there is no setting in config.php then Moodle uses the default timeout.  The best thing would be if the Moodle admin can set the timeout in the repository settings moodle/admin/settings.php?section=managerepositoriescommon    Best regards, Ralf  moodleSCHULE - Moodle Partner    {noformat}  /** Timeout in seconds for downloading the external file into moodle */  const GETFILE_TIMEOUT = 30;  /** Timeout in seconds for syncronising the external file size */  const SYNCFILE_TIMEOUT = 1;  /** Timeout in seconds for downloading an image file from external repository during syncronisation */  const SYNCIMAGE_TIMEOUT = 3;  {noformat}",40
MDL-40107,"Upgrade TCPDF to tcpdf_6_0_031","Hopefully in the next release, it will be very helpful if lib/tcpdf preferably is upgraded to the latest version ( http://sourceforge.net/projects/tcpdf/files/ ) .  The Current version of TCPDF included in Moodle lacks the Japanese (and other languages') font description, which leads to a problem such as corrupted Japanese characters written in Certificate sheet or something.  At least, would you add one file lib/tcpdf/fonts/kozgopromedium.php that is included in the latest version of TCPDF? That will be a great help.",2
MDL-40126,"core_enrol_get_course_enrolment_methods() webservice","Create core_enrol_get_course_enrolment_methods() webservice to get list of enrolment plugins in core.    Follow http://docs.moodle.org/dev/How_to_contribute_a_web_service_function_to_core",8
MDL-40205,"Long Block Titles Overflow in Clean","See screenshot. A long block title overflow the block and extends into the central content.",5
MDL-40220,"Remove deprecated calls to get_plugin_types(), get_plugin_list() etc","After MDL-39854 is integrated we need to:  # Get rid of the deprecated calls in core.  # Add much more docs about the deprecations, including in upgrade.txt  ",5
MDL-40228,"Incorrect backup setting names in automated backups","Looks like launch_automated_backup::backup_cron_automated_helper has some incorrect setting names:  * completion_information should be userscompletion  * histories should be grade_histories    This must be verified, but I copied this code for my own use and noticed that ""$bc->get_plan()->setting_exists($setting)"" failed for those two.",8
MDL-40230,"Integrate Outcomes stage 2 into core","Moodlerooms have developed the code for Outcomes stage 2.  It has already gone through quite a lot of review from users and other stakeholders.    Spec: http://docs.moodle.org/dev/Outcomes_Specification  Code: https://github.com/moodlerooms/moodle/tree/INT-4475_outcomes.     The rough peer review process will be as follows:    1) FRONTEND team will review the UI for basic usability and process.  2) Then, BACKEND team will review the code for structure and general coding.  3) Then, someone from integration will do a more detailed review for final integration.  ",40
MDL-40248,"Activity Chooser should better support subtypes","In general we are trying to remove the need for activity module subtypes (which explains why they look so bad on activity chooser in 2.3+).  However sometimes they are useful, especially for the case of LTI subtypes - ""External tools"".    After some discussion, the plan is this:    1) If an activity module just has one subtype, then promote the link for that subtype to look like a full activity.  This simplifies the interface for users.    2) If an activity module has two or more subtypes, then promote the module in the UI to a group equal to ""Activities"" or ""Resources"".  For LTI this would be ""External tools"" and will show all the subtype icons/links under it.",3
MDL-40249,"Enable activity chooser on mobile screens.","Don't disable activity chooser on very small screens, use new fullscreen dialogue mode and hide the help (or make it popup/slide in help).",5
MDL-40250,"Add unit tests for core_files_external::upload","Add unit tests for core_files_external::upload()",5
MDL-40338,"META: Evaluate Remote-Learner ELIS ""hacks"" for core","Changes required to Moodle core code to allow for ELIS components to work.    Links to specific Github repositories (ELIS Community) follow:    ELIS Core:  * [elis.base|https://github.com/remotelearner/elis.base]    ELIS Program Management  * [elis.cm|https://github.com/remotelearner/elis.cm]    ELIS Reports  * [moodle-block_php_report|https://github.com/remotelearner/moodle-block_php_report]",40
MDL-40363,"Files with spaces that are url encoded to %20 don't download under IIS","Documents that contain %20 in their file names can be uploaded as response files. They will not download however. I think its something to do with the link not working. The zip files can be downloaded by clicking 'download all' and that works. Our teachers (generally using xp ie8)open the students submitted Word docs, save the files with the encoding and upload the commented files (I know its bad practice but its what they do). Ideally there should be something to prevent files that are not able to open from being uploaded. Didn't happen in 1.9 as moodle put underscores in file submissions to replace spaces. However, we are now seeing this all the time. ",8
MDL-40369,"Remove deprecated icons","Remove deprecated icons",3
MDL-40436,"Error in Courses block when the user is enrolled in courses from other servers by MNet","If user is enrolled in courses from other host (host 2) by mnet, and block ""Courses"" is activated in actual host (host 1), error shown :  'Can not find data record in database table course'.    *Steps to reproduce:*  # Enrol user (user A) in course from other host (host 2) by mnet  # Activate block ""Courses"" in Home of host 1   # Access with user A in host 1    Error shown : 'Can not find data record in database table course'.    This is because in file:     {code:title=blocks/course_list/block_course_list.php, in function get_remote_courses()}  $coursecontext = context_course::instance($course->id);  {code}    That's defined in the file :   {code:title=lib/accesslib.php}  ...  if (!$record = $DB->get_record('context', array('contextlevel'=>CONTEXT_COURSE, 'instanceid'=>$instanceid))) {                if ($course = $DB->get_record('course', array('id'=>$instanceid), 'id,category', $strictness)) {  ...  {code}    but $course->id not in table 'course' because it is an MNet course.    I think solution is commented:     {code:title=blocks/course_list/block_course_list.php, get_remote_courses()}  $coursecontext = context_course::instance($course->id);  {code}  ",5
MDL-40493,"Allow an editor plugin to be chosen per profile","At the moment we have a setting in the user profile:    When editing text - use html editor /use plain text field.    I propose that we change that field to allow selection of an individual html editor plugin on a per user basis.     That way on moodle.org I can use damyons cool html5 plugin, and Martin can continue to use tinymce.",5
