boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
15,80,Sprint 47,36,18,17,73,10,35,6,23,2,8,10,49,9,28,1,12
15,82,Sprint 48,-25,11,26,123,16,44,15,62,27,105,0,0,0,0,1,12
15,83,Sprint 49,90,11,20,84,13,32,5,22,28,94,0,0,0,0,1,13
15,85,Sprint 50,17,13,21,89,18,37,7,29,32,97,0,0,0,0,1,13
15,86,Sprint 51,-22,13,24,88,5,10,3,6,1,27,8,34,17,31,1,13
15,87,Sprint 52,3,14,12,79,2,4,4,21,0,0,7,44,3,10,1,9
15,88,Sprint 53,30,12,18,85,8,18,6,31,20,72,0,0,0,0,1,14
15,90,Sprint 54,52,13,14,57,3,18,11,53,6,22,0,0,0,0,1,10
23,12,Babbage - RC1 - Stage One,0,10,0,0,1,4,1,4,0,0,0,0,0,0,1,1
23,14,Babbage - RC1 - Stage Two,4,21,0,0,14,56,1,4,1,4,2,8,10,40,1,2
23,17,The Road To SpringOne,0,30,4,16,3,12,0,0,1,4,0,0,6,24,1,1
23,22,SpringOne Aftermath,12,21,0,0,8,32,0,0,3,12,0,0,5,20,1,2
23,23,The Road to Codd M1,24,18,2,8,4,16,1,4,4,16,0,0,1,4,1,1
23,27,Codd M1,0,49,2,8,8,32,2,8,0,0,0,0,8,32,1,2
23,30,42 - 2014 Kickoff,0,14,3,12,4,16,0,0,3,12,2,8,2,8,1,2
23,34,43 - Babbage SR3,20,15,2,8,7,28,0,0,2,8,0,0,7,28,1,2
23,37,44 - Codd GA,12,21,2,8,16,64,0,0,4,16,2,8,12,48,1,3
23,40,45 - Dijkstra M1,12,10,0,0,7,28,0,0,3,12,2,8,2,8,1,2
23,42,46 - Codd SR2,4,16,7,28,1,4,3,12,1,4,4,16,0,0,1,2
23,44,47 - Dijkstra RC1,8,11,0,0,7,28,1,4,4,16,0,0,2,8,1,1
23,48,48 - Dijkstra GA,40,14,3,12,3,12,0,0,4,16,1,4,1,4,1,2
23,52,49 - Dijkstra SR1,4,8,1,4,3,12,0,0,2,8,1,4,1,4,1,2
23,53,50 - Evans M1,4,17,2,8,3,12,0,0,5,20,0,0,0,0,1,3
23,55,51 - Dijkstra SR2,0,10,2,8,5,20,0,0,1,4,0,0,6,24,1,2
23,56,52 - Evans RC1,8,11,2,8,2,8,0,0,0,0,4,16,0,0,1,1
23,61,52 - Evans GA,24,16,1,4,1,4,0,0,2,8,0,0,0,0,1,1
23,63,53 - Evans SR1,20,25,0,0,1,4,0,0,0,0,0,0,1,4,1,1
23,69,54 - Fowler M1,48,11,4,16,4,16,1,4,7,28,0,0,0,0,1,2
23,71,55 - Evans SR2,48,14,0,0,1,4,0,0,1,4,0,0,0,0,1,2
23,76,56 - Fowler RC1,20,15,0,0,3,12,1,4,0,0,1,4,1,4,1,2
23,81,56 - Fowler GA,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,2
23,84,57 - Fowler Aftermath,36,17,2,8,2,8,0,0,4,16,0,0,0,0,1,2
23,89,58 - Gosling M1,4,14,1,4,1,4,0,0,1,4,0,0,1,4,1,1
23,91,59 - Evans / Fowler SR,16,14,2,8,2,8,0,0,2,8,0,0,2,8,1,1
23,93,Gosling RC1,4,14,2,8,3,12,0,0,3,12,0,0,2,8,1,1
27,14,Babbage - RC1 - Stage Two,8,21,0,0,1,4,0,0,0,0,0,0,1,4,1,1
27,17,The Road To SpringOne,0,30,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,22,SpringOne Aftermath,0,21,0,0,2,8,0,0,1,4,0,0,1,4,1,2
27,23,The Road to Codd M1,-8,18,0,0,6,24,0,0,4,16,1,4,1,4,1,2
27,27,Codd M1,-12,49,5,20,2,8,0,0,3,12,0,0,4,16,1,3
27,30,42 - 2014 Kickoff,-8,14,5,20,1,4,0,0,5,20,0,0,1,4,1,2
27,34,43 - Babbage SR3,0,15,0,0,1,4,0,0,1,4,0,0,0,0,1,1
27,37,44 - Codd GA,0,21,1,4,4,16,0,0,3,12,0,0,2,8,1,1
27,40,45 - Dijkstra M1,0,10,0,0,2,8,0,0,1,4,0,0,1,4,1,1
27,42,46 - Codd SR2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,44,47 - Dijkstra RC1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,48,48 - Dijkstra GA,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,52,49 - Dijkstra SR1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,53,50 - Evans M1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,55,51 - Dijkstra SR2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,56,52 - Evans RC1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,61,52 - Evans GA,24,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,63,53 - Evans SR1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,69,54 - Fowler M1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,71,55 - Evans SR2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,76,56 - Fowler RC1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,81,56 - Fowler GA,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,84,57 - Fowler Aftermath,4,17,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,89,58 - Gosling M1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,91,59 - Evans / Fowler SR,16,14,1,4,0,0,0,0,1,4,0,0,0,0,1,2
27,93,Gosling RC1,8,14,1,4,0,0,0,0,0,0,0,0,1,4,1,1
31,14,Babbage - RC1 - Stage Two,8,21,0,0,1,4,0,0,0,0,0,0,1,4,1,1
31,17,The Road To SpringOne,0,30,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,22,SpringOne Aftermath,0,21,0,0,2,8,0,0,1,4,0,0,1,4,1,2
31,23,The Road to Codd M1,-8,18,0,0,6,24,0,0,4,16,1,4,1,4,1,2
31,27,Codd M1,-12,49,5,20,2,8,0,0,3,12,0,0,4,16,1,3
31,30,42 - 2014 Kickoff,-8,14,5,20,1,4,0,0,5,20,0,0,1,4,1,2
31,34,43 - Babbage SR3,0,15,0,0,1,4,0,0,1,4,0,0,0,0,1,1
31,37,44 - Codd GA,0,21,1,4,4,16,0,0,3,12,0,0,2,8,1,1
31,40,45 - Dijkstra M1,0,10,0,0,2,8,0,0,1,4,0,0,1,4,1,1
31,42,46 - Codd SR2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,44,47 - Dijkstra RC1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,48,48 - Dijkstra GA,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,52,49 - Dijkstra SR1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,53,50 - Evans M1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,55,51 - Dijkstra SR2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,56,52 - Evans RC1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,61,52 - Evans GA,24,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,63,53 - Evans SR1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,69,54 - Fowler M1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,71,55 - Evans SR2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,76,56 - Fowler RC1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,81,56 - Fowler GA,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,84,57 - Fowler Aftermath,4,17,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,89,58 - Gosling M1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,91,59 - Evans / Fowler SR,16,14,1,4,0,0,0,0,1,4,0,0,0,0,1,2
31,93,Gosling RC1,8,14,1,4,0,0,0,0,0,0,0,0,1,4,1,1
35,1,Sprint 1,3,14,0,0,15,31,6,16,6,11,3,4,0,0,1,5
35,3,Sprint 2,0,4,10,31,8,14,8,33,10,12,0,0,0,0,1,4
35,4,Sprint 3,0,5,17,86,2,4,4,18,1,7,6,38,8,27,1,8
35,5,Sprint 4,14,4,21,55,4,6,7,17,10,26,3,7,5,11,1,5
35,6,Sprint 5,-12,6,25,63,9,33,1,1,3,14,7,26,23,55,1,10
35,8,Sprint 6,33,9,20,77,23,52,1,5,1,12,3,16,38,96,1,10
35,9,Sprint 7,1,3,10,24,5,29,3,11,2,0,4,26,6,16,1,5
35,10,Sprint 8,0,3,18,91,7,21,1,4,0,0,13,73,11,34,1,8
35,11,Sprint 9,-33,4,30,88,108,430,102,436,14,22,8,18,14,42,1,11
35,13,Sprint 10,5,4,30,59,8,17,1,1,14,23,9,20,14,32,1,9
35,15,Sprint 11,4,3,11,31,24,66,6,30,4,-4,11,44,14,27,1,10
35,16,Sprint 12,177,9,34,112,9,30,10,30,5,24,10,32,18,56,1,10
35,18,Sprint 13,4,8,7,23,13,38,4,16,16,45,0,0,0,0,1,9
35,19,Sprint 14,16,9,24,123,5,16,5,24,4,40,12,51,8,24,1,7
35,20,Sprint 15,27,7,14,72,9,33,4,22,1,10,13,65,5,8,1,6
35,21,Sprint 16,38,22,19,88,14,41,3,27,0,0,12,69,18,45,1,8
35,24,Sprint 17,0,7,16,121,1,3,0,0,13,107,3,9,1,8,1,6
35,25,Sprint 18,65,20,24,159,16,55,8,63,32,151,0,0,0,0,1,10
35,28,Sprint 19,33,21,43,186,28,132,14,102,7,-10,16,118,34,108,1,11
35,29,Sprint 20,41,28,7,37,23,54,4,13,1,3,9,25,16,54,1,10
35,31,Sprint 21,196,27,4,16,23,93,2,8,25,101,0,0,0,0,1,8
35,35,Sprint 22,57,20,15,68,19,69,6,24,28,113,0,0,0,0,1,7
35,39,Sprint 23,5,14,12,57,15,79,5,32,8,20,6,41,8,43,1,6
35,41,Sprint 24,76,16,16,92,23,96,4,14,35,174,0,0,0,0,1,11
35,43,Sprint 25,126,12,15,63,17,44,6,22,26,85,0,0,0,0,1,11
35,45,Sprint 26,-31,13,18,104,43,171,17,125,17,86,11,31,16,33,1,12
35,47,Sprint 27,111,21,67,336,4,12,17,100,9,69,12,55,33,124,1,15
35,49,Sprint 28,37,9,19,85,6,11,6,25,4,33,8,19,7,19,1,10
35,50,Sprint 29,-6,8,19,70,3,13,0,0,12,39,5,24,5,20,1,8
35,51,Sprint 30,54,19,12,65,35,156,0,0,8,47,10,62,29,112,1,14
35,54,Sprint 31,90,17,26,105,10,21,4,12,32,114,0,0,0,0,1,13
35,57,Sprint 32,29,8,40,110,12,28,3,16,49,122,0,0,0,0,1,11
35,60,Sprint 33,0,20,13,89,2,5,6,30,1,8,7,63,1,2,1,10
35,62,Sprint 34,-14,23,15,70,0,0,1,8,12,57,2,5,0,0,1,6
35,64,Sprint 35,-5,8,11,27,1,5,0,0,12,32,0,0,0,0,1,6
35,65,Sprint 36,-22,10,29,119,1,5,2,13,14,59,8,23,6,29,1,10
35,66,Sprint 37,1,11,34,131,3,17,4,17,10,45,9,52,14,34,1,11
35,67,Sprint 38,25,14,36,185,11,29,3,15,12,84,12,55,20,60,1,10
35,68,Sprint 39,-16,15,27,125,4,10,8,35,11,55,6,25,6,20,1,7
35,70,Sprint 40,17,14,33,144,8,25,6,34,12,37,13,64,10,34,1,11
35,72,Sprint 41,54,23,28,108,18,67,14,57,32,118,0,0,0,0,1,11
35,73,Sprint 42,25,7,21,64,4,19,6,23,3,16,8,28,8,16,1,8
35,74,Sprint 43,4,9,12,63,0,0,4,9,7,51,1,3,0,0,1,5
35,77,Sprint 44,21,11,24,112,7,24,6,29,25,107,0,0,0,0,1,12
35,78,Sprint 45,-9,11,20,114,6,18,7,33,5,31,8,46,6,22,1,12
35,79,Sprint 46,-6,11,23,107,10,33,9,56,24,84,0,0,0,0,1,12
35,80,Sprint 47,21,18,20,88,10,35,6,23,5,23,10,49,9,28,1,12
35,82,Sprint 48,-38,11,29,136,17,47,16,65,1,15,17,70,12,33,1,12
35,83,Sprint 49,56,11,31,119,12,31,5,22,1,2,7,33,30,93,1,13
35,85,Sprint 50,12,13,22,94,18,37,7,29,33,102,0,0,0,0,1,13
35,86,Sprint 51,-29,13,27,95,5,10,3,6,4,34,8,34,17,31,1,13
35,87,Sprint 52,-2,14,14,84,2,4,4,21,2,13,7,44,3,10,1,9
35,88,Sprint 53,27,12,20,88,8,18,6,31,22,75,0,0,0,0,1,14
35,90,Sprint 54,47,13,16,62,3,18,11,53,8,27,0,0,0,0,1,10
37,23,The Road to Codd M1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,27,Codd M1,-4,49,1,4,0,0,0,0,1,4,0,0,0,0,1,1
37,30,42 - 2014 Kickoff,8,14,6,24,7,28,1,4,1,4,0,0,11,44,1,2
37,34,43 - Babbage SR3,4,15,5,20,3,12,1,4,1,4,3,12,3,12,1,2
37,37,44 - Codd GA,-4,21,0,0,6,24,0,0,1,4,1,4,4,16,1,3
37,40,45 - Dijkstra M1,24,10,0,0,9,36,0,0,1,4,4,16,4,16,1,2
37,42,46 - Codd SR2,-8,16,2,8,1,4,0,0,0,0,3,12,0,0,1,2
37,44,47 - Dijkstra RC1,8,11,0,0,3,12,0,0,0,0,3,12,0,0,1,2
37,48,48 - Dijkstra GA,52,14,1,4,1,4,0,0,2,8,0,0,0,0,1,1
37,52,49 - Dijkstra SR1,-4,8,4,16,0,0,0,0,4,16,0,0,0,0,1,1
37,53,50 - Evans M1,4,17,2,8,0,0,0,0,2,8,0,0,0,0,1,3
37,55,51 - Dijkstra SR2,-12,10,7,28,1,4,0,0,3,12,5,20,0,0,1,2
37,56,52 - Evans RC1,-12,11,8,32,1,4,0,0,8,32,0,0,1,4,1,2
37,61,52 - Evans GA,20,16,0,0,1,4,0,0,0,0,0,0,1,4,1,4
37,63,53 - Evans SR1,20,25,0,0,3,12,0,0,3,12,0,0,0,0,1,2
37,69,54 - Fowler M1,8,11,4,16,2,8,0,0,4,16,2,8,0,0,1,1
37,71,55 - Evans SR2,-4,14,6,24,0,0,0,0,5,20,0,0,1,4,1,1
37,76,56 - Fowler RC1,-4,15,6,24,1,4,0,0,4,16,1,4,2,8,1,2
37,81,56 - Fowler GA,0,14,7,28,0,0,0,0,4,16,1,4,2,8,1,2
37,84,57 - Fowler Aftermath,-24,17,10,40,2,8,0,0,7,28,4,16,1,4,1,2
37,89,58 - Gosling M1,-20,14,8,32,0,0,0,0,7,28,0,0,1,4,1,2
37,91,59 - Evans / Fowler SR,-28,14,11,44,1,4,0,0,10,40,2,8,0,0,1,3
37,93,Gosling RC1,-20,14,12,48,1,4,0,0,12,48,0,0,1,4,1,3
43,1,Sprint 1,3,14,0,0,15,31,6,16,6,11,3,4,0,0,1,5
43,3,Sprint 2,0,4,10,31,8,14,8,33,10,12,0,0,0,0,1,4
43,4,Sprint 3,0,5,17,86,2,4,4,18,1,7,6,38,8,27,1,8
43,5,Sprint 4,14,4,21,55,4,6,7,17,10,26,3,7,5,11,1,5
43,6,Sprint 5,-12,6,25,63,9,33,1,1,3,14,7,26,23,55,1,10
43,8,Sprint 6,33,9,20,77,23,52,1,5,1,12,3,16,38,96,1,10
43,9,Sprint 7,1,3,10,24,5,29,3,11,2,0,4,26,6,16,1,5
43,10,Sprint 8,0,3,18,91,7,21,1,4,0,0,13,73,11,34,1,8
43,11,Sprint 9,-33,4,30,88,108,430,102,436,14,22,8,18,14,42,1,11
43,13,Sprint 10,5,4,30,59,8,17,1,1,14,23,9,20,14,32,1,9
43,15,Sprint 11,4,3,11,31,24,66,6,30,4,-4,11,44,14,27,1,10
43,16,Sprint 12,177,9,34,112,9,30,10,30,5,24,10,32,18,56,1,10
43,18,Sprint 13,4,8,7,23,13,38,4,16,16,45,0,0,0,0,1,9
43,19,Sprint 14,16,9,24,123,5,16,5,24,4,40,12,51,8,24,1,7
43,20,Sprint 15,27,7,14,72,9,33,4,22,1,10,13,65,5,8,1,6
43,21,Sprint 16,38,22,19,88,14,41,3,27,0,0,12,69,18,45,1,8
43,24,Sprint 17,0,7,16,121,1,3,0,0,13,107,3,9,1,8,1,6
43,25,Sprint 18,65,20,24,159,16,55,8,63,32,151,0,0,0,0,1,10
43,28,Sprint 19,33,21,43,186,28,132,14,102,7,-10,16,118,34,108,1,11
43,29,Sprint 20,41,28,7,37,23,54,4,13,1,3,9,25,16,54,1,10
43,31,Sprint 21,196,27,4,16,23,93,2,8,25,101,0,0,0,0,1,8
43,35,Sprint 22,57,20,15,68,19,69,6,24,28,113,0,0,0,0,1,7
43,39,Sprint 23,5,14,12,57,15,79,5,32,8,20,6,41,8,43,1,6
43,41,Sprint 24,76,16,16,92,23,96,4,14,35,174,0,0,0,0,1,11
43,43,Sprint 25,126,12,15,63,17,44,6,22,26,85,0,0,0,0,1,11
43,45,Sprint 26,-31,13,18,104,43,171,17,125,17,86,11,31,16,33,1,12
43,47,Sprint 27,111,21,67,336,4,12,17,100,9,69,12,55,33,124,1,15
