boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
9,22,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,22,Bug,Minor,0,0,0,0,0,0,0,0,0,hard
9,23,New Feature,Major,1,0,0,3,0,0,3,0,0,hard
9,23,New Feature,Minor,1,0,0,0,0,0,0,0,0,medium
9,23,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Major,0,0,1,0,0,0,0,0,0,medium
9,23,Improvement,Minor,0,0,2,0,0,0,0,0,0,medium
9,23,New Feature,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Bug,Major,0,1,2,0,0,0,0,0,0,hard
9,23,Improvement,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Bug,Major,0,1,2,1,0,0,0,0,0,hard
9,23,Improvement,Minor,0,1,2,1,0,0,0,0,0,easy
9,23,New Feature,Minor,0,0,1,2,0,0,0,0,0,medium
9,23,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,23,Task,Major,0,0,1,1,0,0,0,0,0,easy
9,23,Improvement,Major,0,0,1,2,0,0,0,0,0,hard
9,23,Bug,Minor,0,0,2,1,0,0,0,0,0,medium
9,23,Task,Minor,0,0,2,1,0,0,0,0,0,hard
9,23,Improvement,Minor,0,0,1,0,0,0,0,0,0,hard
9,23,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Minor,0,1,1,3,0,0,6,0,2,medium
9,23,New Feature,Major,2,0,1,0,0,0,4,0,0,easy
9,23,Task,Minor,0,0,1,1,0,0,3,0,0,easy
9,23,Task,Major,0,0,1,0,0,0,1,0,0,easy
9,23,New Feature,Major,1,0,1,0,0,0,0,0,1,medium
9,23,New Feature,Major,0,0,1,0,0,0,0,0,0,hard
9,23,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Minor,0,0,1,1,0,0,0,0,0,easy
9,23,Task,Major,0,0,0,0,0,0,0,0,0,easy
9,23,Bug,Minor,0,0,2,1,0,0,0,0,0,hard
9,23,Improvement,Minor,6,1,1,2,0,0,0,0,0,medium
9,23,New Feature,Major,0,0,0,2,0,0,0,0,0,easy
9,23,Improvement,Major,4,1,0,0,0,0,0,0,2,hard
9,23,Bug,Major,1,1,2,1,0,0,0,0,0,hard
9,23,Improvement,Minor,1,1,2,0,0,0,0,0,0,hard
9,23,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Bug,Minor,0,1,1,2,0,0,0,0,0,hard
9,23,Improvement,Minor,0,0,1,1,0,0,0,0,0,easy
9,23,Task,Minor,0,0,1,1,0,0,0,0,0,medium
9,23,Improvement,Major,0,0,1,0,0,0,0,0,0,easy
9,23,New Feature,Minor,0,1,1,1,0,0,0,0,0,hard
9,23,Task,Major,0,0,0,0,0,0,0,0,0,easy
9,23,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,23,Improvement,Major,0,1,1,0,0,0,0,0,0,hard
9,23,Bug,Major,0,1,2,1,0,0,0,0,0,hard
9,23,New Feature,Major,0,1,1,0,0,0,3,0,0,hard
9,23,New Feature,Minor,8,1,1,1,0,0,5,0,0,medium
9,23,Bug,Major,4,1,0,0,0,0,0,1,1,hard
9,23,Bug,Trivial,3,1,1,0,0,0,1,0,1,hard
9,23,Bug,Major,3,0,1,0,0,0,0,0,5,hard
9,23,Bug,Minor,1,1,2,0,0,0,0,0,0,hard
9,23,New Feature,Minor,1,0,0,0,0,0,0,0,0,medium
9,23,Bug,Minor,0,2,2,0,0,0,0,0,0,hard
9,23,Bug,Minor,2,1,2,0,0,0,0,0,3,hard
9,23,Improvement,Major,2,1,1,0,0,0,0,0,0,hard
9,23,Improvement,Major,0,1,1,0,0,0,0,0,6,hard
9,23,Improvement,Minor,3,0,2,0,0,0,0,0,0,hard
9,23,Improvement,Minor,7,0,2,0,0,0,0,0,1,medium
9,23,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Major,0,0,1,0,0,0,0,0,0,medium
9,23,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Minor,0,0,1,1,0,0,0,0,0,easy
9,23,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Bug,Minor,0,1,2,1,0,0,0,0,0,medium
9,23,Bug,Major,0,1,1,0,0,0,0,0,0,hard
9,23,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Minor,0,1,2,0,0,0,0,0,0,hard
9,23,New Feature,Minor,0,0,1,1,0,0,0,0,0,easy
9,23,Improvement,Major,0,0,1,1,0,0,0,0,0,easy
9,23,Bug,Minor,0,0,2,1,0,0,0,0,0,hard
9,23,Improvement,Minor,0,0,2,0,0,0,0,0,0,hard
9,23,Task,Major,0,0,2,1,0,0,0,0,0,easy
9,23,Bug,Critical,3,1,1,0,0,0,0,0,0,hard
9,23,New Feature,Minor,2,1,1,1,0,0,0,0,1,hard
9,23,Improvement,Minor,0,0,1,1,0,0,0,0,3,hard
9,23,Bug,Critical,0,1,1,0,0,0,0,0,0,medium
9,23,Bug,Minor,1,0,1,0,0,0,0,0,0,hard
9,23,Bug,Minor,2,0,0,0,0,0,0,0,0,hard
9,23,New Feature,Minor,0,1,0,1,0,0,0,0,0,hard
9,23,Task,Major,0,0,0,3,0,0,0,0,0,easy
9,23,Bug,Blocker,0,0,1,1,0,0,0,0,0,hard
9,23,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Task,Major,2,0,1,0,0,0,0,0,1,easy
9,23,New Feature,Minor,1,0,1,0,0,0,0,0,1,medium
9,23,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,23,Improvement,Minor,0,0,1,0,0,0,0,0,0,hard
9,23,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,27,New Feature,Major,1,0,0,3,0,0,3,0,0,hard
9,27,New Feature,Minor,1,0,0,0,0,0,0,0,0,medium
9,27,Bug,Major,1,1,2,1,0,0,0,0,0,medium
9,27,Improvement,Minor,0,0,1,1,0,0,0,0,1,medium
9,27,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,27,Task,Minor,0,0,1,0,0,0,0,0,0,hard
9,27,Improvement,Minor,0,1,2,0,0,0,0,0,0,hard
9,27,Bug,Minor,0,0,2,0,0,0,0,0,0,hard
9,27,Bug,Major,0,1,2,2,0,0,0,0,0,hard
9,27,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,27,Bug,Major,0,2,2,0,0,0,0,0,0,hard
9,27,Improvement,Minor,0,2,1,0,0,0,0,0,0,easy
9,27,Bug,Minor,0,2,1,0,0,0,0,0,0,hard
9,27,Task,Minor,1,0,1,1,0,0,3,0,0,easy
9,27,Task,Major,0,0,1,0,0,0,1,0,0,easy
9,27,New Feature,Major,1,0,1,0,0,0,0,0,1,medium
9,27,New Feature,Major,0,0,1,0,0,0,0,0,0,hard
9,27,Task,Major,2,0,0,0,0,0,0,0,0,easy
9,27,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,27,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,27,New Feature,Major,9,0,1,2,0,0,0,0,0,medium
9,27,New Feature,Major,1,0,0,2,0,0,0,0,0,easy
9,27,Improvement,Minor,6,1,2,0,0,0,0,0,2,hard
9,27,Bug,Minor,2,1,2,0,0,0,0,0,0,medium
9,27,Bug,Major,4,1,2,1,0,0,0,0,0,hard
9,27,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,27,Bug,Major,0,2,2,0,0,0,0,0,0,hard
9,27,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,27,Bug,Major,0,1,0,0,0,0,0,0,0,hard
9,27,Bug,Critical,0,2,2,0,0,0,0,0,0,hard
9,27,New Feature,Major,0,1,1,0,0,0,3,0,0,hard
9,27,New Feature,Minor,1,1,0,0,0,0,1,0,0,medium
9,27,Bug,Minor,0,0,2,0,0,0,0,0,0,medium
9,27,Improvement,Minor,0,0,1,2,0,0,0,0,0,easy
9,27,Improvement,Minor,0,0,1,2,0,0,0,0,0,easy
9,27,Task,Major,1,0,1,0,0,0,0,1,0,easy
9,27,Improvement,Minor,1,0,2,0,0,0,0,0,0,hard
9,27,Improvement,Minor,0,0,2,0,0,0,0,0,0,easy
9,27,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,27,Improvement,Minor,0,1,1,0,0,0,0,0,0,hard
9,27,Bug,Trivial,0,1,2,0,0,0,0,0,0,medium
9,27,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,27,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,27,Bug,Minor,0,0,2,0,0,0,0,0,0,hard
9,27,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,27,Improvement,Minor,0,1,2,0,0,0,0,0,0,easy
9,27,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,27,Bug,Major,0,1,0,0,0,0,0,0,0,medium
9,27,Bug,Minor,3,0,0,0,0,0,0,0,0,hard
9,27,New Feature,Minor,2,1,1,1,0,0,0,0,1,hard
9,27,Bug,Major,1,1,0,0,0,0,0,0,2,hard
9,27,Bug,Major,0,0,1,1,0,0,0,2,0,hard
9,27,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,27,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,27,Bug,Minor,0,0,1,2,0,0,0,0,0,medium
9,27,Bug,Major,0,1,1,3,0,0,0,0,0,hard
9,27,Bug,Major,0,1,1,1,0,0,0,0,0,hard
9,27,Bug,Minor,0,1,1,0,0,0,0,0,0,medium
9,27,Improvement,Major,0,0,1,2,0,0,0,0,0,hard
9,27,Bug,Major,0,1,0,2,0,0,0,0,0,hard
9,27,Bug,Major,0,0,1,0,0,0,0,0,0,hard
9,27,Bug,Major,0,1,1,1,0,0,0,0,0,hard
9,27,Improvement,Major,0,0,1,1,0,0,0,0,0,hard
9,27,Task,Major,2,0,1,0,0,0,0,0,1,easy
9,27,New Feature,Minor,1,0,1,0,0,0,1,0,1,medium
9,27,Task,Major,0,1,0,1,0,0,0,0,0,easy
9,27,Bug,Minor,0,0,1,0,0,0,0,0,0,hard
9,27,Bug,Minor,0,0,1,0,0,0,0,0,0,hard
9,27,New Feature,Major,0,0,1,2,0,0,0,0,0,medium
9,27,Bug,Minor,0,1,1,0,0,0,0,0,0,hard
9,27,Task,Major,3,0,1,0,0,0,0,0,0,easy
9,30,New Feature,Major,2,0,0,3,0,0,3,0,0,hard
9,30,New Feature,Minor,1,0,0,0,0,0,0,0,0,medium
9,30,Bug,Minor,3,2,2,1,0,0,0,0,2,hard
9,30,Task,Minor,0,0,2,0,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,1,0,0,0,0,0,0,hard
9,30,Bug,Minor,0,2,1,0,0,0,0,0,0,easy
9,30,Improvement,Major,0,0,1,0,0,0,0,0,0,hard
9,30,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Task,Major,0,0,2,2,0,0,0,0,0,hard
9,30,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
9,30,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
9,30,Bug,Trivial,0,1,2,0,0,0,0,0,0,medium
9,30,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Critical,0,1,2,2,0,0,0,0,0,hard
9,30,Task,Minor,0,3,0,0,0,0,0,0,0,hard
9,30,Task,Minor,1,0,1,1,0,0,5,0,0,easy
9,30,New Feature,Major,0,0,1,0,0,0,2,0,0,hard
9,30,Task,Major,2,0,0,0,0,0,0,0,1,easy
9,30,Improvement,Minor,0,0,1,1,0,0,0,0,0,easy
9,30,Task,Major,0,0,1,0,0,0,0,0,1,easy
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,New Feature,Major,1,0,0,2,0,0,0,0,0,easy
9,30,Task,Minor,2,0,1,1,0,0,2,0,1,medium
9,30,Bug,Major,4,1,0,0,0,0,0,0,1,hard
9,30,New Feature,Major,2,0,1,2,0,0,0,0,0,hard
9,30,Task,Minor,0,0,2,0,0,0,0,0,0,easy
9,30,Bug,Minor,0,1,0,0,0,0,0,0,0,hard
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Major,0,0,1,1,0,0,0,0,0,hard
9,30,New Feature,Major,0,1,1,0,0,0,3,0,0,hard
9,30,Bug,Major,10,1,2,2,0,0,0,0,0,hard
9,30,New Feature,Minor,3,1,0,0,0,0,3,0,0,medium
9,30,Bug,Minor,1,1,2,0,0,0,0,0,2,hard
9,30,Improvement,Minor,3,0,1,2,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,1,1,0,0,2,0,0,easy
9,30,Task,Major,1,0,1,0,0,0,0,1,1,easy
9,30,Bug,Minor,2,1,2,0,0,0,0,0,0,hard
9,30,Bug,Major,0,1,2,1,0,0,0,1,0,hard
9,30,Improvement,Minor,0,2,1,0,0,0,0,0,0,medium
9,30,Bug,Major,0,0,2,1,0,0,0,0,1,hard
9,30,Bug,Minor,0,0,1,3,0,0,0,0,0,easy
9,30,Bug,Minor,3,1,2,0,0,0,0,0,1,hard
9,30,Improvement,Minor,0,0,1,1,0,0,0,0,0,easy
9,30,Improvement,Minor,0,1,1,0,0,0,0,0,0,easy
9,30,Task,Minor,0,0,2,0,0,0,0,0,0,easy
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Major,0,1,2,1,0,0,0,0,0,hard
9,30,Bug,Minor,0,1,2,1,0,0,0,0,0,hard
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Minor,0,0,1,0,0,0,0,0,0,medium
9,30,Bug,Minor,0,0,1,0,0,0,0,0,0,hard
9,30,Bug,Minor,0,0,1,1,0,0,0,0,0,hard
9,30,Bug,Minor,0,0,1,0,0,0,0,0,0,hard
9,30,New Feature,Major,6,2,2,0,0,0,0,0,1,medium
9,30,New Feature,Minor,1,0,1,0,0,0,0,0,0,medium
9,30,Improvement,Minor,3,0,2,2,0,0,0,0,0,hard
9,30,Task,Major,1,0,2,1,0,0,0,0,1,easy
9,30,Bug,Critical,0,0,2,0,0,0,0,0,2,hard
9,30,Task,Minor,0,1,2,0,0,0,0,0,2,easy
9,30,Bug,Minor,0,0,2,1,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,2,0,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,2,0,0,0,0,0,0,medium
9,30,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
9,30,Task,Minor,0,0,2,0,0,0,0,0,0,easy
9,30,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Task,Minor,0,0,1,1,0,0,0,0,0,easy
9,30,Bug,Minor,0,0,2,1,0,0,0,0,0,hard
9,30,Bug,Major,0,1,0,0,0,0,0,0,0,medium
9,30,Bug,Minor,5,1,1,0,0,0,1,0,0,hard
9,30,Bug,Minor,7,0,1,0,0,0,1,0,0,hard
9,30,New Feature,Minor,2,1,1,1,0,0,0,0,1,hard
9,30,Bug,Major,1,1,0,0,0,0,0,0,2,hard
9,30,Bug,Minor,4,0,1,2,0,0,0,0,0,medium
9,30,Bug,Major,6,1,1,3,0,0,0,0,1,hard
9,30,Bug,Major,0,1,0,2,0,0,0,0,2,hard
9,30,Improvement,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Minor,0,1,1,0,0,0,0,0,0,easy
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Improvement,Minor,0,0,1,1,0,0,0,0,0,medium
9,30,Improvement,Minor,0,1,0,0,0,0,0,0,0,hard
9,30,Improvement,Minor,1,0,0,2,0,0,0,0,0,hard
9,30,Improvement,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Bug,Major,3,1,1,1,0,0,0,0,0,hard
9,30,Task,Major,2,0,1,0,0,0,0,0,1,easy
9,30,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,30,Task,Major,3,0,1,0,0,0,0,0,0,easy
9,34,Bug,Critical,1,1,2,2,0,0,2,0,0,hard
9,34,Improvement,Minor,1,0,2,1,0,0,2,0,0,medium
9,34,Improvement,Minor,1,2,1,0,0,0,1,0,0,medium
9,34,Bug,Minor,0,2,2,0,0,0,2,0,0,medium
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Improvement,Minor,0,0,2,0,0,0,0,0,0,medium
9,34,Improvement,Minor,0,2,2,0,0,0,0,0,0,hard
9,34,Bug,Minor,0,1,1,1,0,0,0,0,0,medium
9,34,Bug,Major,0,0,2,0,0,0,0,0,0,hard
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,medium
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,medium
9,34,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Bug,Minor,1,2,0,0,0,0,0,0,0,hard
9,34,Improvement,Major,6,1,0,0,0,0,0,0,0,hard
9,34,Bug,Minor,5,0,0,1,0,0,0,1,2,hard
9,34,Bug,Major,8,1,0,1,0,0,0,1,3,hard
9,34,Bug,Minor,0,1,2,1,0,0,2,0,1,hard
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Bug,Minor,0,0,2,1,0,0,0,0,0,hard
9,34,Improvement,Minor,0,0,2,0,0,0,0,0,0,medium
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Bug,Minor,0,1,1,1,0,0,0,0,0,hard
9,34,Bug,Major,0,2,0,0,0,0,0,0,0,medium
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,medium
9,34,Bug,Major,0,1,2,0,0,0,0,0,0,hard
9,34,Improvement,Major,0,2,2,0,0,0,0,0,0,medium
9,34,Bug,Major,2,1,1,2,0,0,3,0,0,easy
9,34,Bug,Minor,0,1,1,0,0,0,7,0,2,medium
9,34,Bug,Major,2,1,1,1,0,0,1,0,1,medium
9,34,Bug,Major,3,1,2,1,0,0,2,0,1,hard
9,34,Improvement,Major,2,1,1,0,0,0,1,0,1,hard
9,34,Bug,Minor,1,0,1,3,0,0,3,0,0,easy
9,34,Bug,Minor,0,1,1,0,0,0,0,0,0,hard
9,34,Bug,Major,0,1,2,1,0,0,0,1,0,hard
9,34,Bug,Minor,0,0,1,0,0,0,0,0,2,medium
9,34,Bug,Minor,0,0,1,0,0,0,0,0,0,hard
9,34,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,34,Improvement,Trivial,0,0,1,0,0,0,0,0,0,medium
9,34,Bug,Minor,0,1,1,1,0,0,0,0,0,medium
9,34,Task,Minor,0,1,1,0,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,2,0,0,0,0,0,medium
9,34,New Feature,Major,1,1,1,0,0,0,0,0,0,easy
9,34,Bug,Minor,0,1,1,1,0,0,0,0,3,medium
9,34,Task,Minor,2,0,1,0,0,0,1,0,0,easy
9,34,Task,Minor,2,0,1,0,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,1,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Task,Minor,0,0,1,0,0,0,0,0,0,medium
9,34,New Feature,Major,4,1,0,0,0,0,12,1,0,hard
9,34,Bug,Minor,8,0,1,0,0,0,0,0,0,hard
9,34,Bug,Minor,3,0,1,1,0,0,0,0,0,hard
9,34,Bug,Minor,7,2,1,0,0,0,0,0,0,hard
9,34,Bug,Minor,5,1,1,0,0,0,0,0,1,hard
9,34,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,34,Bug,Major,11,1,1,1,0,0,0,0,0,hard
9,34,Bug,Major,0,1,1,1,0,0,0,0,0,hard
9,34,Improvement,Minor,0,0,1,0,0,0,0,0,0,hard
9,34,Bug,Major,0,1,1,0,0,0,0,0,0,hard
9,34,Bug,Major,3,1,1,0,0,0,0,0,0,hard
9,34,Improvement,Major,2,0,1,0,0,0,0,0,0,easy
9,34,Bug,Major,0,1,1,0,0,0,0,0,1,hard
9,34,Bug,Major,0,2,1,0,0,0,0,0,0,hard
9,34,Bug,Minor,0,1,1,0,0,0,0,0,0,medium
9,37,Improvement,Minor,0,0,1,1,0,0,0,0,1,hard
9,37,Improvement,Minor,0,0,1,2,0,0,4,0,0,hard
9,37,New Feature,Major,2,0,0,3,0,0,3,0,0,hard
9,37,Improvement,Minor,1,1,1,1,0,0,0,0,0,hard
9,37,New Feature,Minor,0,0,1,4,0,0,0,0,0,hard
9,37,Improvement,Major,3,0,1,4,0,0,0,0,0,hard
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Bug,Minor,0,0,2,0,0,0,0,0,0,hard
9,37,New Feature,Minor,0,0,1,2,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Improvement,Major,0,0,1,1,0,0,0,0,0,easy
9,37,New Feature,Minor,0,0,1,0,0,0,0,0,0,medium
9,37,Bug,Major,0,1,2,0,0,0,0,0,0,easy
9,37,Improvement,Minor,0,2,0,1,0,0,0,0,0,hard
9,37,Improvement,Minor,0,0,1,0,0,0,0,0,0,hard
9,37,Improvement,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Improvement,Minor,0,0,1,0,0,0,0,0,0,medium
9,37,Bug,Minor,0,0,3,1,0,0,0,0,0,medium
9,37,Improvement,Major,0,0,1,0,0,0,0,0,0,hard
9,37,Bug,Major,0,0,3,0,0,0,0,0,0,hard
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Critical,0,1,1,3,0,0,0,0,0,hard
9,37,Task,Minor,0,0,2,0,0,0,0,0,0,easy
9,37,Improvement,Major,0,0,2,1,0,0,0,0,0,hard
9,37,New Feature,Major,0,0,1,0,0,0,4,0,1,hard
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,37,Improvement,Major,2,0,1,1,0,0,0,0,1,medium
9,37,New Feature,Major,1,0,0,2,0,0,0,0,0,easy
9,37,Bug,Major,4,5,0,0,0,0,0,0,0,hard
9,37,New Feature,Minor,0,0,1,1,0,0,0,0,0,medium
9,37,Improvement,Minor,1,0,1,0,0,0,0,0,3,hard
9,37,Task,Minor,3,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,2,0,1,0,0,0,0,0,0,medium
9,37,Bug,Major,0,1,2,0,0,0,0,0,1,hard
9,37,Bug,Major,0,1,3,2,0,0,0,0,0,hard
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Bug,Major,0,1,2,0,0,0,0,0,0,hard
9,37,Improvement,Major,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,3,0,0,0,0,0,0,easy
9,37,New Feature,Minor,0,0,1,2,0,0,0,0,0,easy
9,37,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Major,0,0,1,1,0,0,0,0,0,easy
9,37,Improvement,Minor,0,1,2,2,0,0,0,0,0,hard
9,37,Bug,Minor,0,1,3,1,0,0,0,0,0,hard
9,37,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,37,Bug,Minor,0,1,2,1,0,0,0,0,0,hard
9,37,Bug,Major,0,1,0,0,0,0,0,0,0,hard
9,37,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,37,Bug,Major,0,1,2,0,0,0,0,0,0,hard
9,37,Bug,Minor,0,1,1,2,0,0,0,0,0,hard
9,37,New Feature,Major,0,0,1,1,0,0,1,0,2,hard
9,37,New Feature,Major,2,1,0,0,0,0,0,0,0,hard
9,37,Bug,Major,0,1,3,0,0,0,0,0,0,hard
9,37,Improvement,Minor,1,2,1,0,0,0,0,0,0,medium
9,37,Bug,Major,2,1,2,0,0,0,0,0,0,hard
9,37,Improvement,Minor,0,2,1,1,0,0,0,0,0,hard
9,37,Bug,Major,0,2,3,0,0,0,0,0,0,hard
9,37,Bug,Minor,1,1,2,1,0,0,0,0,0,hard
9,37,Bug,Major,1,1,1,1,0,0,0,0,2,hard
9,37,Bug,Major,0,1,2,2,0,0,0,0,0,hard
9,37,Task,Minor,1,1,1,0,0,0,0,0,0,easy
9,37,Task,Minor,1,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,1,0,1,2,0,0,0,0,0,medium
9,37,Bug,Major,0,1,0,0,0,0,0,0,0,hard
9,37,Improvement,Minor,0,0,1,1,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Bug,Major,0,2,2,1,0,0,0,0,0,hard
9,37,Bug,Minor,0,1,2,0,0,0,0,0,0,hard
9,37,Improvement,Minor,0,0,3,0,0,0,0,0,0,hard
9,37,New Feature,Minor,0,0,1,1,0,0,0,0,0,hard
9,37,Bug,Minor,0,1,2,0,0,0,0,0,0,medium
9,37,New Feature,Major,0,0,1,1,0,0,0,0,0,easy
9,37,Bug,Minor,0,0,3,1,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Major,0,0,1,0,0,0,0,0,0,easy
9,37,Bug,Minor,0,2,3,0,0,0,0,0,0,easy
9,37,Improvement,Minor,0,0,1,0,0,0,5,0,0,medium
9,37,Task,Minor,0,0,1,1,0,0,2,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,medium
9,37,New Feature,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,New Feature,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,New Feature,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,New Feature,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,New Feature,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
9,37,Task,Minor,0,1,1,0,0,0,0,0,0,medium
9,37,Bug,Minor,0,0,0,0,0,0,0,0,0,medium
9,37,New Feature,Major,0,1,1,1,0,0,13,0,0,medium
9,37,Bug,Minor,2,0,2,0,0,0,0,0,0,hard
9,37,Improvement,Minor,0,0,1,1,0,0,0,0,0,hard
9,37,New Feature,Minor,2,1,1,1,0,0,0,0,1,hard
9,37,New Feature,Major,6,0,1,5,0,0,0,1,4,hard
9,37,New Feature,Minor,0,0,0,1,0,0,0,0,0,hard
9,37,Bug,Minor,0,2,2,0,0,0,0,0,2,hard
9,37,Task,Minor,0,0,1,0,0,0,0,0,0,easy
