issuekey,title,description,storypoint
JSW-4766,"MVR: Report page showing Sprints (with a selector), include table of issues, link to issue nav",NULL,8
JSW-4767,"MVR: Sprint Report to include a burndown for the Sprint itself","- Smaller one than in the general one  - Hovers if possible",8
JSW-4768,"MVR: Make the burndown chart understand when an issue was added/removed from Sprint (i.e understand scope change)","- Should handle change of Story Points value   https://extranet.atlassian.com/display/GHDEV/Estimation+and+Tracking+in+the+Rapid+Board#EstimationandTrackingintheRapidBoard-Tracking - The graph begins at the start time of the Sprint, it logically ends on the specified end date of the Sprint (which is marked on the graph) but continues until the time the Sprint was actually closed - Allow the Sprint to be specified but default to currently active Sprint  - The start value of the graph does not compensate for changes after the start of the sprint to the value  - Items burn down as they reach the done column  - Items that are added to the Sprint after its beginning are shown as scope change  - Items that are removed from the Sprint after its beginning are shown as scope change  - Items that have their estimate changed after the beginning of the Sprint are shown as scope change  - Scope changes (i.e anything other than a burndown) are shown with some sort of visual signal and information on hovering the inflection point ",13
JSW-4772,"MVR: Search (filter) for Rapid Board Plan mode - (Search by issue key or by summary text)","Client side as a first attempt  Straight direct match of substring is minimum (no need for multiple keywords)  ",13
JSW-4773,"MVR: Add a cog to access issue actions from detail view ",NULL,5
GHS-4774,"MVR: Allow plan mode to show subtasks, include a default filter for Scrum boards which hide subtasks",NULL,13
JSW-4774,"MVR: Allow plan mode to show subtasks, include a default filter for Scrum boards which hide subtasks",NULL,13
JSW-4775,"MVR: Implement issue swimlane strategy","Java remodelling",20
JSW-4776,"MVR: Implement visualisation of swimlanes as parents ","Needs drop down in the config (refer to design) Parents always present except if themselves and all of their children are filtered  Swimlane configuration retains user defined filters even if you switch to parent strategy  ",13
JSW-4792,"As a user, I would like to see the status of an issue in the detail view (in work and plan)","Not including the Status icon as this may be 'gone' in JIRA soon anyway...",2
JSW-4794,"As a user I would like to rank above the marker even when there is one issue in scope",NULL,2
JSW-4812,"MVR: Prompt the user to resolve the parent when the subtasks are all done ","Just for parent swimlane strategy",8
JSW-4813,"MVR: Prompt at the end of a Sprint if unfinished parent stories with all complete subtasks exist","- Offer to continue or to cancel  - Note to the user that they will go back to the backlog  - List of issues",5
JSW-4862,"MV?: When all of the subtasks of a story are complete but the parent is not show an affordance that can be clicked by the user to advance the parent (and try to resolve the issue)","Clarification: Summary states that the affordance only needs to appear when the parent status is out of sync.    Should the affordance just show the status of the parent  Minimum required",5
JSW-4863,"MV?: Implement the skinny detail view","Moves as you traverse with n and p   Fixed on RHS with all columns visible) (was Shifts to the right of the currently selected column ",20
JSW-4864,"As a user I would like to go to GH as my default JIRa home page","This story involves implementing Trevs MyHome page feature.    Currently this is a per user dark feature.    We could add a -button- affordance to make this available on the board page",1
JSW-4877,"Upgrade task to unify Board/Sprint data into AO instead of using PropertySets",NULL,5
JSW-4888," MVR: Agile issue web panel to display Scrum information of an issue","This is a complex one, so let's break it down.    * Providing a web panel on the View Issue page to display Scrum information.  * Information displayed will be a list of the sprints of which this issue is a part of.  * The sprints will be broken down into two sections: Active and Completed  * Sprints will provide a link to ""go to the sprint"". This means going to a Rapid Board for this sprint.  * The boards available to go to will be calculated only once the user initiates the action.  * Valid boards are calculated based on which boards the user has permission to see, as well as if the issue matches the filter of the board;  ** Only scrum boards will be considered.  * If there are no valid boards, the user will be shown a message;  * If there are multiple valid boards, the user will be prompted to choose one.  * If there is only one valid board, or if the user has chosen a board, the user will be redirected instantly.  * The user will be redirected to the precise location of the sprint on the chosen board;  ** If the sprint is active, the location is Work mode of the board.  ** If the sprint is completed, the location is the retrospective report of that sprint on that board.",8
JSW-4906,"As a user, I'd like to avoid confusion when hitting enter in the description field and having that save by saving on blur",NULL,2
JSW-4910,"Enhance Sprint Report ","- Include scheduled start/end and actual end (triggered when hit complete button)  - Divide into issues completed during Sprint and those not, include the status of the item at the end of the Sprint   - Include the estimate statistic for each item (ideally from time the item was added to the Sprint but current if not easy) - include the sum of the statistic (i.e the velocity)  - -Call out issues that were added and removed-  ",8
JSW-4911,"Implement Sprint Burndown chart (for Numeric Fields)","- For the specified estimation statistic field (assuming the 'time tracking' option has not been specified for tracking)",5
JSW-4913,"Make the Sprint Burndown chart use remaining estimate when the board has been configured that way","- Changes in the remaining estimate are burned down as they happen   - Time spent burns up   - Items that are added to the Sprint after its beginning are shown as scope change   - Items that are removed from the Sprint after its beginning are shown as scope change   ",20
JSW-4914,"Add a subtasks tab to the detail view on plan mode ","- Add a new 'Subtasks' tab with an add button  - For each sub task: Show summary, key, avatar, status, remaining estimate, edit button (JIRA Edit Dialog), delete button",8
JSW-4915,"Allow the backlog item estimation statistic to be selected as any numeric field in the issue","- Allow the Backlog item estimation statistic for a *Scrum* Rapid Board to be selected, the default should be the Story Point field but it should also be possible to set  any other Numeric field   - Show the Backlog item estimation statistic on the Plan mode in the lozenge  - Replaces existing use of lozenge (in detail view & card view)  - Label unit as 'Estimate', on hover show unit",13
JSW-4916,"Implement the Velocity chart","- The Velocity chart will show amount of the Backlog item estimation statistic from Sprint to Sprint  - The graph is bucketed by Sprint  - For each Sprint the velocity is equal to the sum of the backlog item estimate for all issues that are in the last column at the end of the Sprint - Would also show the sum of estimation statistic committed to during the Sprint (i.e the ones that did not get done) - The PBI estimate used is from the time the issue was added to the Sprint (i.e at the start of the Sprint if the item was in at Sprint start or at the time it was added in the middle of the Sprint) - The graph is followed by a table that describes the values shown in the table - For each Sprint a row is shown along with the sum of completed and non completed PBIs, hyperlink to the Sprint report - A link is provided to the detailed Sprint burndown for that Sprint  - For now hardcode to last 7",8
JSW-4919,"Allow the Backlog item estimation statistic for a Rapid Board to be set to Original Estimate  ","Allow the Backlog item estimation statistic for a Rapid Board to be selected to be set to Original Estimate   ",13
JSW-4920,"Warn on start sprint if primary items do not have the backlog item estimate set","- Warn offers OK or Cancel - ""The following issues do not have a <estimate unit> estimate specified. Estimates applied following the start of the Sprint will be considered scope change"" - Happens before the Sprint name and dates dialog",5
GHS-4922,"Allow a numeric field to be specified Sprint tracking statistic for the Rapid Board","- Show the statistic in detail, editable in plan mode only  - If a Sprint is started warn if there is no estimate for an item that has the sprint tracking statistic ",8
JSW-4922,"Allow a numeric field to be specified Sprint tracking statistic for the Rapid Board","- Show the statistic in detail, editable in plan mode only  - If a Sprint is started warn if there is no estimate for an item that has the sprint tracking statistic ",8
JSW-4966,"Add a detail view cog menu item to remove an issue from a Sprint (DOES cause scope change)","- Work mode only   - Confirmation dialog   - Notification that it was successfully removed (with a link to the issue on Plan mode) ",5
JSW-4967,"Implement Data Table for Burndown chart","- The graph is followed by a table that describes the exact timeline shown in the graph:     * At each point in time the issue that changed and the values that changed are shown     * At time 0 the table lists all issues that were present at the beginning of the graph     * At time <end> the table lists all issues that were remaining",3
JSW-4970,"Go to best Sprint in retro report","- If the Sprint Retro report is opened and I've not opened it before I should  go latest finished Sprint  - If I was on the 'latest finished sprint' when I go back to the retro report it should always show me the 'latest finished sprint'",3
JSW-4971,"Implement Original Estimate burndown",NULL,8
JSW-4972,"Allow a user to configure tracking to use Remaining Estimate","- In configuration describe this as ""This option will show the Remaining Estimate on the detail view so you can edit it""  - Make card and detail view operate as expected - If the estimate statistic is set to ""Original Time Estimate"", then when you enter an Estimate for the first time, it should also update the Remaining Time Estimate for the issue *iff* there is no value set for it already.",20
JSW-5004,"Make TEAMCAL integration work",NULL,3
JSW-5011,"Incoporate the changes to My JIRA home into GH next","The JIRA team have tweaked (changed) the My JIRA home in 5.1      Martin Meinhold 12:53:07  the link element in the web-item only contains the target url, like:    <link linkId=""set_my_jira_home_issuenav"">/secure/IssueNavigator.jspa</link>    The actual update url is provided by JIRA itself  so no: /secure/MyJiraHome!Set.jspa?target= 12:54:01      So we need to put in 2 web items (since its not on 5.0.x) and have a condition on them so that only one turns up as appropriate.",1
JSW-5039,"As a user, following Sprint completion I'd like to see the report of everything that happened automatically",NULL,1
GHS-5069,"Figure out what to do with issues which come into a sprint with no statistic value and then change half way through","- Put all items in to the data table at the bottom (i.e when they're added or removed from the Sprint) even if they do not have an estimate and therefore don't affect the burndown  Add issue to sprint with no estimate, then change estimate, only shows as statistic value change in table. This problem is particularly bad when you then later remove the issue from the sprint - as the issue addition and removal is completely hidden from the table and is not shown as scope change.",8
JSW-5069,"Figure out what to do with issues which come into a sprint with no statistic value and then change half way through","- Put all items in to the data table at the bottom (i.e when they're added or removed from the Sprint) even if they do not have an estimate and therefore don't affect the burndown  Add issue to sprint with no estimate, then change estimate, only shows as statistic value change in table. This problem is particularly bad when you then later remove the issue from the sprint - as the issue addition and removal is completely hidden from the table and is not shown as scope change.",8
JSW-5072,"As a planner I want to be able to show the sum of all issues' remaining estimate in an upcoming sprint","As a RapidBoardUser I want to be able to show the sum of all issues remainingestimate, so I can see which workload I have.  COS: - Not show if equal - Only when tracking is enabled for a board",5
JSW-5077,"As an admin I would like to know what greenhopper upgrade tasks are up to","Currently GH does some things to protect itself in upgrade tasks but not enough    We need to track    * when a upgrade tasks runs  * what upgrade task  * what version of GH at the time    ",3
JSW-5085,"Rearrange the Agile menu","- Labs configuration option used to enable new Agile menu - 5 most recently used boards at the top, 'Other...' takes you to manage  - 'Classic...' at the bottom, takes me to Planning version board initially then I can choose another one using the dropdown menu  - Click on Agile should work as currently (i.e most recent classic or Rapid Board) ",8
JSW-5087,"MVR: When I click 'Classic...' in the new menu structure give me a way back","- If I go to Classic I need a notification saying I probably don't want to be here and a link to go back to the Getting Started page - This message always appears until I say don't show again - Shaun will write the copy - Only with new menu structure  ""The Classic boards are no longer being actively improved and are not recommended for use in new projects.{0}Learn more about {1}Getting Started{2} with the new boards."" ",5
JSW-5089,"MVR: Change keyboard shortcuts (Go to Planning Board) etc based on the new Agile menu structure","- Make 'g' and 'h' - Go to Agile  - Make 'g' and 'a' - Go to Agile - Invisible - Make 'g' and 't' - Go to Agile - Invisible",5
JSW-5090,"MVR: Rename issue operations (or remove not used ones) when new Agile menu structure is enabled","- Remove: Go to Planning/Task - Rename 'Rapid Board' to 'Agile Board'",2
GHS-5094,"Translate URLs according to new terminology",NULL,8
JSW-5094,"Translate URLs according to new terminology",NULL,8
JSW-5106,"When starting a Sprint with Time Remaining set to the Sprint tracking statistic, warn if Remaining Estimate is unset (or uninherited from children) for any item",NULL,3
JSW-5107,"As a rapid board user with buggy browser extensions, I don't want exceptions thrown from extensions to break GreenHopper","GreenHopper appears to use a global exception handler that reacts to any uncaught exception by showing an error on the rapid board.  We've seen a couple of support requests from users with browser extensions that throw exceptions. In some cases, the errors may be benign and GreenHopper could continue to function normally, but the errors alarm people, and as a result they raise support requests.  This could potentially be caused by any JavaScript that runs within the context of the page: browser extensions, GreaseMonkey scripts, even JIRA plugins or Speakeasy extensions.",5
JSW-5115,"Remove Scrum Rapid Board from labs","- Always on, remove labs checkbox - Update Getting Started screen (should still include some Classic information in the Scrum section)  - Update text on Getting Started for Intro and Latest News (SC) ",8
JSW-5118,"Add option to exclude weekends from cycle time calculations","When viewing cycle time charts, weekends are included in the calculations. There should be an option to exclude weekends, if desired.  (!) Testing Notes (!)  Q: What if the user's timezone does not match the server timezone? A: (x) Not Answered  Q: Is this setting remembered between page views? A: (x) Not Answered  Q: Is it clearly specified when this option is on/off? A: (x) Not Answered  Q: What happens to any events that happen in these excluded windows? Will they simply not be displayed/will they be calculated? A: (x) Not Answered  Q: What if there are large outliers in the excluded period? Will the chart adjust properly? A: (x) Not Answered",2
GHS-5153,"Make CFD in RB Sprint sensitive","Add the option to refine the CFD using a sprint",13
JSW-5153,"Make CFD in RB Sprint sensitive","Add the option to refine the CFD using a sprint",13
JSW-5193,"Put add comment button the comment tab ",NULL,2
JSW-5194,"Put add attachment button on attachment tab",NULL,2
JSW-5195,"Show sub tasks tab on Work mode in Rapid Board",NULL,2
JSW-5214,"Sprint Report should visually call out added and removed stories","- Styling for the Added items  - Third table for Removed items  - Styling for Added items do need to be possible in Removed table",3
JSW-5215,"Sort status objects in column configuration to show non zero alphabetical, divider then zero alphabetical",NULL,2
JSW-5216,"When story moved to done column don't scroll to it","Stay selected  ",2
JSW-5218,"When a Rapid Board is shown, add the projects shown in issues to the most recently used list in JIRA","COS: * Pool/Backlog data will now return as part of the payload a list of projects contained in the issues. This data will be expanded upon in the future. * This story will incorporate GHS-5217 * In the case where no issues are found in a backlog/pool, we determine recent projects by the query of the board ** If the query is not project-based, then we do not modify the project history * Be smart about where projects get inserted into the history * When viewing a Rapid Board via a gadget, this should not have an effect on the recent projects for the user   To be smart about history, consider the following example.  Viewing a board with issues from projects A, B, X and Y.  The issues are seen by the board (ordered by Rank), in the order X, A, B, Y.  The user's current history contains the projects in the following order (most recent first): D, B, A, F, G.  Because we do not want to upset the order of projects that were already in the history and that we have just seen, the desired new ordering of projects is as follows: B, A, X, Y, D, F, G.",8
GHS-5219,"As a user, I'd like the Rapid Board to remember which board I'm on regardless of which computer I'm on","COS:   - Keep the last 5 boards used on the server side  - Logged in only",5
JSW-5219,"As a user, I'd like the Rapid Board to remember which board I'm on regardless of which computer I'm on","COS:   - Keep the last 5 boards used on the server side  - Logged in only",5
GHS-9587,"Add the ability to specify multiple board administrators so other users can change the configuration (delegated admin)","Currently only the owner or a jira-admin can do this. I think it would be good to allow this so you can have other team members adjust the settings.    Currently at my company there are multiple producers on a team that all use the same board and they would like to continue to have one board for the whole team.",5
JSW-9587,"Add the ability to specify multiple board administrators so other users can change the configuration (delegated admin)","Currently only the owner or a jira-admin can do this. I think it would be good to allow this so you can have other team members adjust the settings.    Currently at my company there are multiple producers on a team that all use the same board and they would like to continue to have one board for the whole team.",5
JSW-5255,"As a user I want to see all issue on the statistic burndown table, even if some don't have a statistic value",NULL,3
JSW-5268,"Perform work modes initial XHR calls in parallel","At the moment we perform three XHR calls in order to render a rapid board in series:  First we get the rapid board selector data. Then we get the rapid board config data. Finally we get the issues data (allData).  For the 99% case we should be able to perform all three of these calls in parallel (kick them all off at the same time), and just perform the rendering in series.  This will kill off the Rapid Board selection drop down  This means we will have to perform an additional two rest calls in the unlikely case where someone attempts to load a rapid board that has been deleted and gets punted to the default board.",5
JSW-5289,"As a user, I'd like the manage Rapid Board screen to have a clear 'Create new board' button directly on the screen rather than being hidden in a submenu",NULL,1
JSW-5329,"As a user, I would like a board that is not ordered by rank and therefore not draggable on PLAN mode to not show the ""hand"" icon or drag handles so I don't get confused",NULL,1
JSW-5330,"As a user of the PLAN mode, I would like a board that is not draggable to give me a warning when I attempt a drag like action on it and explain what the problem is","COS:  - Show a warning box ""Ranking is not possible because the filter for this board does not order by a rank""  - Include a link to the filter section of the configuration - Discuss testing",3
JSW-5341,"Plan|Work|Report links should support opening in another tab with middle click (cmd click)","If I middle click them or Ctrl click them, they should do nothing and fallthrough to the native browser handling.    We have code for this in Stash, but since we only use it with live events, we don't handle checking for left click (we probably should):    EDIT: Here's with which checking as well.  {code}  exports.openInSameTab = function (e) {          return (e.which == null || e.which === 1) &&                !(e.metaKey || e.ctrlKey || e.shiftKey || (e.altKey && !$.browser.msie));      };  {code}    Called like   {code}  $(document).on('click', 'a', function(e) {      if (!openInSameTab(e)) return;        ... do stuff ...        e.preventDefault();  });  {code}    If you want to handle left click only, I believe you can check e.which === 1, but you should test that first.  ",3
JSW-5348,"As a user of the WORK mode, I would like a board that is not rankable to give me a warning when I attempt a rank like action on it and explain what the problem is","COS: - Discuss testing",5
JSW-5413,"Expand / Collapse All Swimlanes on the Rapid Board","Rather than just having the individual swimlane expand / collapse function, it will be convenient to have the expand / collapse all the swimlanes in one go.    COS:   - Menu items will appear at the bottom of the Tools menu  - Include a keyboard shortcut for toggling expand/collapse all   - Decide on a keyboard shortcut (Current choice is {{MINUS SIGN}})",2
JSW-5418,"As support, I need an itemized list of the remaining time/items at the end of the Sprint in the burndown","- With 45 issues doing this manually is very painful (particularly when you're trying to reconcile history) ",2
JSW-5542,"As a multi-team one backlog user, I'd like to be able to start multiple sprints at once","(!) Testing Notes (!)  Q: How many sprints can be open at once? A: No limit  Q: Is there any impact on reporting when multiple sprints are active? A: (x) Not answered  Q: How do we know which report to jump to when juggling sprints in work mode? A: (x) Not answered  Q: What happens when an active sprint is closed by some other user while you are working on it? A: (x) Not answered  Q: What if i want to view different swimlane strategies in each of my active sprints? A: Raise a feature request  Q: What happens when all issues are removed from an active sprint? A: Existing problem, iirc there's an open bug to better handle this  Q: What if all issues from one sprint are moved to another active sprint? A: As above  Q: Do we still jump to reports if an active sprint is still open? A: (x) Not answered ",3
JSW-5543,"As a multi-team one backlog user, I'd like to be able to pick which sprint I'm looking at on work mode (possibly quickfilters?)",https://extranet.atlassian.com/display/GHDEV/GHS-5543+Sprint+Picker,5
JSW-5544,"As a multi-team one backlog user, I'd like to be able to pick which sprint to finish when I close one","COS:  - Display inline dialog with name, start and end date - Button to finish",5
JSW-5545,"As a forward planner, I'd like to be able to name future sprints",NULL,5
GHS-5546,"Store sprint created date and show on the burndown chart data table as the first line","COS: - For historical sprints do not show this entry in the burndown",3
JSW-5546,"Store sprint created date and show on the burndown chart data table as the first line","COS: - For historical sprints do not show this entry in the burndown",3
JSW-5567,"Allow more than one plugin to register to have a tab in the detail view, use icons in the tab header",NULL,1
JSW-5568,"As a user, I'd like the board to poll for staleness and provide a notification if there are changes at a sane interval","COS:   - Detect when page loses focus and stop doing this so regularly     (!) Testing Notes (!)    Q: How often does this poll? Can the user define this polling interval?  A: 30 sec. No, user can't define interval    Q: What if there was a change, then another change to undo that change? aka there is no effective delta?  A: The client side will receive the updated data and then decide its already up to date, thus ignore it    Q: What if the user has been logged out?  A: Thanks to Jason a separate logic automatically redirects to the login page when an ajax request fails due to being logged out. This works for all requests, be it filter change, detail view, or update poller. The question here probably is whether the update poller should really trigger this redirect...    Q: What if the user does not have permission to see the board? Do they still get notifications?  A: Why would the board open if they had no permission    Q: Any conflict if there was an error on the page as well?  A: Not handled    Q: Is there a way for a user to disable these notifications?  A: No    Q: Any conflict if I have multiple boards open in multiple tabs?  A: Should not. Each board will separately poll for updates though    ",8
GHS-5569,"As a user, I would like to be able use the work mode while an update is being performed (kill the spinner)","COS: - Allow re-rank  - Allow quick filter",8
JSW-5569,"As a user, I would like to be able use the work mode while an update is being performed (kill the spinner)","COS: - Allow re-rank  - Allow quick filter",8
JSW-5583,"As a user, I'd like to have a recent version of JIM automatically installed for me",NULL,8
JSW-5603,"As a supporter, I'd like exceptions to be collapsed by default, to allow users to continue to use the app without having a large error box on the screen","COS:  - A link to ""Read More"" will expand the container to the full height. - The box can be collapsed again.",3
JSW-5616,"As a user I want to be able to see the Remaining Estimate on Rapid Board cards instead of the Original Time Estimate","You would normally only look at a sprint board once the sprint has started, and when a sprint has started the only valu ethat is relevant for any given sprint task is the remaining estimate. Therefore this should be visible directly on the rapid board cards in stead of the Original Time Estimate.   This will give a far better overview of the sprint, when viewing the entire Rapid Board.   As a bonus it would be very nice if the value is editable directly on the Rapid Board cards.  COS:  - On work mode the lozenge will show remaining estimate - For parent stores this will not include sub tasks - Only if time tracking is enabled",2
JSW-5619,"As a user, I'd like to see the count of visible (i.e. unfiltered) issues in the column header","(!) Testing Notes (!)  Q: Any limit on the number of digits? A: (/) Issue count should be unlimited (constraints currently limited to 999).  Q: Takes into account when multiple filters are on? A: (/) Yes  Q: Properly hides issues that are hidden for a particular user? A: (/)  for browse permissions  Q: Looks good in all browsers? A: (/) Yes  Q: Looks good in wallboard mode? A: (/) yes",2
JSW-5660,"As a user I want to see median time on scrum/kanban charts","This would allow people to find the median time that issues take to be fixed or to be QAed or to pass through arbitrary stages of the issue lifecycle. The median is arguably a more useful time than the mean as it is less influenced by outliers.",1
GHS-5686,"As a user, during the create board process I want to select a board type first then either a filter or projects as a second step",NULL,5
JSW-5686,"As a user, during the create board process I want to select a board type first then either a filter or projects as a second step",NULL,5
GHS-5690,"As a user, I'd like to be able to inline edit the components, fix version and affects version fields in the detail view","COS: - Use the Frother control for entering input (i.e. same experience as View Issue)?",5
JSW-5690,"As a user, I'd like to be able to inline edit the components, fix version and affects version fields in the detail view","COS: - Use the Frother control for entering input (i.e. same experience as View Issue)?",5
JSW-5691,"As a user, I'd like to know in the filter configuration tab that some issues that match my filter are not appearing on my screen because they are not in a column","COS:  - Something in the filter tab  - Click through to the column tab  (!) Testing Notes (!)  Q: Alert? Dialog? Dismissable? A: Warning, shown in Filter tab. Not dismissable.   Q: Count of issues not displayed? A: Nope  Q: Do you get this message as soon as there exists an issue which is unmapped? A: Whenever you view the filters tab and there is an issue unmapped (current user). Other users on page refresh/load of configuration.  Q: Is this only for statuses that currently have issues in them, or any unmapped status? A: Only unmapped statuses that have issues in them.   Q: Does the message immediately disappear when the last applicable status becomes mapped? A: Yes, once you fix the last unmapped status with issues, then view the filters tab, it no longer appears (current user). Other users on page refresh/load of configuration. ",3
JSW-5703,"When automatically choosing a name for the next sprint, increment the number at the end even when there are word characters or punctuation","Some examples * Sprint 1 -> Sprint 2 * Stash M1 -> Stash M2 * JIRA 5.0.1 -> JIRA 5.0.2",1
JSW-5735,"As a rapid board user, I'd like to be able add/remove text custom fields to the bottom of the detail section of the detail view","COS:   - Configuration per board  -- New tab in config page  - Any text custom field in the system  -- Double check that fields for Estimation are not filtered based on issues in board  - Text custom field will be read only on detail view  - Add and remove fields  -- If possible - reordering of fields  - Fields are displayed at the *bottom* of the *top* section on the *Details* tab i.e. underneath Fix Version  - Read only display for now    (!) Testing Notes (!)    _(Answers by mtokar)_    Q: How many text fields will we allow?  A: Unlimited - as many as there are in the system to be added    Q: Which text fields will be allowed, and are there any that are prohibited?  A: Only Custom Fields which are of a ""text"" type - in the standard custom field types this means Text Area, Small Text and URL    Q: What happens if the name of the attached field is modified?  A: Nothing should happen - field is assigned by ID    Q: Who has permission to add these fields?  A: Board owner and admins    Q: Are these fields added per board, or per project, or global?  A: Per board    Q: What happens when we remove then re-add a text field?  A: It will be in a different position to before, but otherwise nothing.    Q: What if a user does not have permission to see the attached field?  A: There are no user permissions for fields. But if the field is not applicable in the scope of the selected issue (i.e. it is not configured for that issue type or project), then it will not be displayed on the detail view.  Regardless of scope, all text custom fields are available to be added (if they have not already been added).    Q: If a field is added while a user has the detail view open, do we require a full page reload or just a detail view refresh to see it?  A: Just reload detail view.    Q: Can users add GreenHopper fields to the details tab? This could lead to odd behavior in the case of Story Points.  A: No special GreenHopper fields are currently allowed to be added.    Q: Will we only allow text fields, or number fields as well?  A: At the moment only text fields    Q: Will these fields be inline editable in the detail view?  A: At the moment read-only.    Q: Will these fields be XSS safe?  A: They should be, yes.      ",13
JSW-5737,"As a user, I want to link scipe to stories","COS:  - New link type - Need service to link/unlink  - Only valid between an Epic issue type and a Story issue type",5
JSW-5771,"XML view for issue contains empty value for field SPRINT","If the SPRINT field contains value and is correctly displayed on the issue screen, click Views->XML. The xml contains information about the SPRINT customfield but its value is empty.    This bug causes following issue with IDE Connectors:  * user opens issue in the IDE Connector (it is based on the issue XML view and contains information that Sprint value is empty)  * user makes changes and submit issue with the Sprint value empty  * the Sprint value is erased on the JIRA side (ups!)",1
JSW-5773,"Ability to use the Upcoming Sprint value or name in JQL searches","I'd like to have the ability to use the notion of Upcoming sprint in JQL searches.    For instance, I have planned 2 sprints ahead of the current open sprint. I'd like to be able to filter separately the issues planned in upcoming sprints 1 & 2, using the advanced search. I would use this search query to create swimlanes in Kanban boards or create structures within the Structure plugin.    Note that future sprints don't have a date so autocomplete needs to be revisited.    h3. Workaround via database:    https://confluence.atlassian.com/display/JIRAKB/How+to+find+issues+from+non-started+sprints",1
JSW-5831,"As a user, I would like to be able to configure the due date or any other date field on to the detail view","COS:  - Due Date  - Resolution Date  - Custom fields of date type - Second restful table for dates  - Go in to the dates section  (!) Testing Notes (!)  Q: Be sure to test with Greek and Korean dates A: (x) Not Answered  Q: What if the selected day is a non-working day? A: (x) Not Answered  Q: What happens when you change the JIRA date format with the field in place? A: (x) Not Answered  Q: How many dates fields can you add to the detail view? A: (x) Not Answered",5
JSW-5832,"As a user, I would like to be able to configure the business value (or any other numeric field) to be shown on the detail view","COS: - Business Value - Custom fields of type numeric  - If the same as the estimate statistic do not offer it to add -- If already added, show a warning in the configuration page, and do not show in Detail View on board  Testing: - Kanban vs Scrum boards - story points are handled differently  (!) Testing Notes (!)  Q: What if you add business value when it is already the selected estimate field? A: The currently selected estimate field should not appear in the dropdown list. The only time it does if if you change the estimate field then click Issue Detail tab without refreshing the page. In this case, it does nothing when you try to add it.   Q: What if you added business value before setting it as the estimate statistic? A: It does not appear in the issue detail. When you view the configuration, there's a message against the field.   Q: If we allow both, do they update properly when either of them is updated? A: (x) Not Answered (don't understand this one)  Q: How many fields can we add? Are there any limitations? A: No  Q: Any issues when the user cannot edit the field? A: No  Q: Can you add duplicate fields? A: No  Q: What happens when a number field is changed to another field type? A: I don't think this is even possible.  Q: What happens if the field is deleted after it was added? A: It should show up as not valid with a message on the config page and does not show up in issue detail.   Q: Any limit to the length of input to the   ...?",3
JSW-5833,"As a user, I would like to be able to configure the resolution, environment and security level fields to be shown on the detail view","COS:  - Resolution   - Environment   - Security level     (!) Testing Notes (!)    Only plays for this type of story include:  * deleting the field when assigned  -> this field is a system field so we can't delete it. I tried to hide it but we don't honour those settings (see https://jira.atlassian.com/browse/GHS-5831?focusedCommentId=412545&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-412545)     * restricting permission to particular users  -> the user will see an error message saying that it is not possible to access the issue after security level configuration change and on board reload the issue will not be visible in the list    * checking behavior when naming fields as system-wide objects (Unassigned) and duplicates  -> we can create a custom field with the same name as a system field (like resolution, environment and security level). It will be selectable in the field list in the Issue Detail View tab of the configuration page.  ",2
JSW-5834,"As a user, I would like to configure label, select, check, radio and version fields to be shown on the detail view","COS: - Label custom fields - Select & Multi select custom fields - Check & multi check - Radio - Version custom field   (!) Testing Notes (!)  Q: How many of these fields can you add? A: (/) As many as you like  Q: Will these be selectable in the detail view? Or only the current state of the field? A: (/) Read-only  Q: How will we display a field with multiple selections? A: (/) Comma-separated   Q: Will there be any problem adding fields that have duplicate names? A: (/) No, field configuration is stored by id. It would be hard to know which one is which though  ",3
JSW-5835,"As a user, I would like to configure user or group custom fields to be shown on the detail view","COS:  - User custom field type  - Group custom field type  - Another RESTful table for people section    (!) Development Notes (!)    Q: How many users and groups can we add to the detail view? Any limit?  A: (/) No actual users or groups are added, only defined custom field containing users / groups. There is no limit on the amount of custom fields displayed    Q: Where is the people section located?  A: (/) In the rapid board config page, under the issue detail view tab. In the third table.    Q: Are users/groups notified when they are added to a board?  A: (/) They aren't actually added to the board. The issue detail view will display custom fields of a type related to people (user picker, group picker, ...).     Q: What if a person/group added to the board does not have permission to see it (aka no permission to see the filter)?  A: (/) The person or group does not know that he is being displayed in the issue's detail view on the rapid board.     Q: Will this be a new tab on the vertical jump nav?  A: (/) No, the people custom field will be displayed in the details tab of an issue detail view, under the people section (under assignee and reporter)    Q: What if a user or group is deleted while displayed on the board?  A: (/) The link to the person / group is displayed. If the person or group is deleted then following the link will show an appropriate error page.    Q: What if a user/group is renamed?  A: (/) The link will still work. The changes will be reflected on the next refresh of the data    Q: Do any of these questions surprise you? If so, what hadn't you previously considered?  A: (x) Not Answered",5
JSW-5841,"As on ondemand user I want to be able to use sample data",NULL,1
JSW-5843,"As a use GH should create OD compliant projects. From the welcome mat it does not respect all-app-access requirement in ondemand","    Code to be copied from https://bitbucket.org/wseliga/jira-ondemand-jim-bridge-plugin    See https://studio.atlassian.com/browse/JIM-691 for more details    ",3
