issuekey,title,description,storypoint
XD-1292,"module delete command should only provide completions with composed modules","There is no point in providing completion with something that will fail when the user tries it. The information about a module being a composed is now available at the REST layer, so should be used",4
XD-1293,"Remove the constraint on job module batch job id to be ""job""","Currently, the job module's batch job's bean id should be ""job"". This also causes the job name to be 'actual-job-name + "".job""' and the batch job controllers require to search for job with suffix "".job"".     Removing this constraint would help us avoiding these.",3
XD-1294,"Update spring-xd-extension-reactor dependency","Currently, the reactorEnv bean is defined in module-common context and the spring-xd-dirt has the runtime dependency over spring-xd-extension-reactor project.     This enables boot's ReactorAutoConfiguration to initialize the reactor environment, we have the reactor setup configured for both admin and container server applications.    Since reactor environment is not being used by container and only used by the reactor-syslog module, we can move the reactorEnv bean definition in reactor-syslog module.    There is one caveat in this approach as the reactor environment gets setup everytime a new reactor-syslog module is deployed.",1
XD-1295,"Module message conversion fails to work if JMX is enabled","If JMX is enabled for modules (enabling the IntegrationMBeanExporter), the ModuleTypeConversionPlugin fails to get the reference to input/output channel (for adding the ContentTypeHeaderInterceptor) and results in exception.    It seems like the IntegrationMBeanExporter (when JMX is enabled) creates JdkDynamicAopProxy for all the integration components and thereby the following check on ModuleTypeConversionPlugin to retrieve the AbstractMessageChannel fails.    AbstractMessageChannel channel = null;  			if (isInput) {  				channel = module.getComponent(""input"", AbstractMessageChannel.class);  			}  			else {  				channel = module.getComponent(""output"", AbstractMessageChannel.class);  			}    I see the reason why AbstractMessageChannel is used here (to use some of the methods in the implementing class that didn't exist in the interfaces) but IntegrationMBeanExporter creating JdkDynamicAopProxy for the channel fails to resolve as AbstractMessageChannel here.    Following is the full stack trace:    To replicate,    stream create testing --definition """"http --outputType=text/plain | log""  3:45,238 ERROR redisInboundAdapter-redis:queue-inbound-channel-adapter1 handler.LoggingHandler:145 - org.springframework.messaging.MessageHandlingException: error occurred in message handler [moduleDeployer]    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:79)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:601)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.integration.monitor.SimpleMessageHandlerMetrics.handleMessage(SimpleMessageHandlerMetrics.java:106)    org.springframework.integration.monitor.SimpleMessageHandlerMetrics.invoke(SimpleMessageHandlerMetrics.java:86)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy62.handleMessage(Unknown Source)    org.springframework.integration.config.ServiceActivatorFactoryBean$1.handleRequestMessage(ServiceActivatorFactoryBean.java:83)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.handleMessageInternal(AbstractReplyProducingMessageHandler.java:152)    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:73)    org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:121)    org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:108)    org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)    org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:218)    org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:188)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:601)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.integration.monitor.DirectChannelMetrics.monitorSend(DirectChannelMetrics.java:113)    org.springframework.integration.monitor.DirectChannelMetrics.doInvoke(DirectChannelMetrics.java:97)    org.springframework.integration.monitor.DirectChannelMetrics.invoke(DirectChannelMetrics.java:91)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy61.send(Unknown Source)    org.springframework.messaging.core.GenericMessagingTemplate.doSend(GenericMessagingTemplate.java:114)    org.springframework.messaging.core.GenericMessagingTemplate.doSend(GenericMessagingTemplate.java:44)    org.springframework.messaging.core.AbstractMessageSendingTemplate.send(AbstractMessageSendingTemplate.java:92)    org.springframework.integration.endpoint.MessageProducerSupport.sendMessage(MessageProducerSupport.java:96)    org.springframework.integration.redis.inbound.RedisQueueMessageDrivenEndpoint.popMessageAndSend(RedisQueueMessageDrivenEndpoint.java:212)    org.springframework.integration.redis.inbound.RedisQueueMessageDrivenEndpoint.access$300(RedisQueueMessageDrivenEndpoint.java:51)    org.springframework.integration.redis.inbound.RedisQueueMessageDrivenEndpoint$ListenerTask.run(RedisQueueMessageDrivenEndpoint.java:291)    org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)    java.lang.Thread.run(Thread.java:722)  Caused by: org.springframework.xd.dirt.plugins.ModuleConfigurationException: Bean named 'output' must be of type [org.springframework.integration.channel.AbstractMessageChannel], but was actually of type [com.sun.proxy.$Proxy70]    org.springframework.xd.dirt.plugins.stream.ModuleTypeConversionPlugin.configureModuleConverters(ModuleTypeConversionPlugin.java:144)    org.springframework.xd.dirt.plugins.stream.ModuleTypeConversionPlugin.postProcessModule(ModuleTypeConversionPlugin.java:70)    org.springframework.xd.dirt.module.ModuleDeployer.postProcessModule(ModuleDeployer.java:378)    org.springframework.xd.dirt.module.ModuleDeployer.deploy(ModuleDeployer.java:282)    org.springframework.xd.dirt.module.ModuleDeployer.deployAndStore(ModuleDeployer.java:271)    org.springframework.xd.dirt.module.ModuleDeployer.handleDeploy(ModuleDeployer.java:266)    org.springframework.xd.dirt.module.ModuleDeployer.handleSingleModuleMessage(ModuleDeployer.java:244)    org.springframework.xd.dirt.module.ModuleDeployer.handleMessageInternal(ModuleDeployer.java:171)    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:73)  	... 42 more  Caused by: org.springframework.beans.factory.BeanNotOfRequiredTypeException: Bean named 'output' must be of type [org.springframework.integration.channel.AbstractMessageChannel], but was actually of type [com.sun.proxy.$Proxy70]    org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:376)    org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)    org.springframework.context.support.AbstractApplicationContext.getBean(AbstractApplicationContext.java:979)    org.springframework.xd.module.core.SimpleModule.getComponent(SimpleModule.java:156)    org.springframework.xd.dirt.plugins.stream.ModuleTypeConversionPlugin.configureModuleConverters(ModuleTypeConversionPlugin.java:100)  	... 50 more",3
XD-1296,"Few integration tests fail if JMX is enabled","If JMX is enabled, some of the integration tests fail.    This is similar to what we see in XD-1295.    One example of this case is, the test classes that extend StreamTestSupport.    In StreamTestSupport, the @BeforeClass has this line:    moduleDeployer = containerContext.getBean(ModuleDeployer.class);    When JMX is enable, the IntegrationMBeanExporter creates JdkDynamicProxy for the ModuleDeployer (since it is of type MessageHandler) and thereby the above line to get bean by the implementing class type (ModuleDeployer) fails.    There are few other places where we use to refer the implementing classes on getBean().  Looks like we need to fix those as well.    ",2
XD-1297,"Fix module type guessing heuristics","Commit 96de9fcfaf32719413015a1a6bace1b30b6b9610 strengthened module type inference, but some corner cases remain (marked as TODOs and commented out assertions in tests).    To be effective, we need to look at the whole deployed stream (or composed module). Modify ParsinContext accordingly.",5
XD-1298,"Commands that prompt the user are now broken","Most likely due to https://github.com/spring-projects/spring-shell/commit/296e4d2ff0e6e91d91209ab8717335357c587de0  When the user submits with ENTER, the shell appears to hang",5
XD-1299,"Move --deleteFiles out of ResourcesIntoJdbcJobModuleOptionsMetadata","Currently, the fileDeletion listeners are added to filepollhdfs and filejdbc OOTB job modules so that the files are deleted after successful completion of jobs that write the file into hdfs/jdbc.    We have ""--deleteFiles"" option in ResourcesIntoJdbcJobModuleOptionsMetadata (from https://github.com/spring-projects/spring-xd/pull/562)  which makes it available for hdfsjdbc job module as well. But it is not supported yet as it involves deletion of HDFS files.    We need the file deletion listeners for the hdfsjdbc and hdfsmongodb job modules so that if opted to delete files, it can be supported.    ",3
XD-1300,"Handling boolean type module option properties defaults in option metadata","There are few boolean type module option properties whose default values are specified in the module definitions than their corresponding ModuleOptionsMetaData.     Also, when using boolean we need to have module option using primitive type boolean than Boolean type.    Currently, these are some of the module options that require this change:    ""initializeDatabase"" in modules filejdbc, hdfsjdbc job modules, aggregator processor module, jdbc sink module    ""restartable"" in all the job modules    ""deleteFiles"" in filejdbc, filepollhdfs job modules              ",3
XD-1301,"MBeans are not destroyed if stream is created and destroyed with no delay","Problem: The container that the stream was deployed to, will not allow new streams to be deployed.  Once the error occurs, the only solution is to terminate the XD Container and restart it.  To reproduce create a stream foo and destroy the stream, then create the stream  foo again.  This best done programmatically, taking the same steps using the ""shell"" may not reproduce the problem.  i.e. if you put a Sleep of 1-2 seconds between the destroy and the next create, it works fine  ",5
XD-1302,"Add documentation for using FTP->HDFS partitioned jobs",NULL,5
XD-1303,"Create REST API for getting information on a given job instance",NULL,3
XD-1304,"Create shell command for getting information on a given job instance",NULL,3
XD-1305,"File Sink should support Replace as an option","currently the file sink only supports append.  User should support an overwrite feature.",5
XD-1306,"Move ftp support from .x package to spring-xd-dirt batch package","Commit https://github.com/spring-projects/spring-xd/commit/761cd5e8250c055878caf3a789ab5b3254ba48e8 introduced support for FTP and added a bunch of .x classes.    These should not belong to DIRT proper though, and should be added to an extension style project. The job(s) module would then depend on them",1
XD-1307,"Use HATEOAS Link templates","HATEOAS 0.9 introduced some support for templated links. This should be leveraged to properly handle eg /streams/{id} instead of using string concatenation",5
XD-1308,"Weird behavior of the transform module","When trying some of the examples of XD-159, came up with weird behavior of the transform module.    This boils down to:  {noformat}  stream create foo --definition ""http |transform --expression='new java.lang.Integer(payload)' |  transform --expression=payload.getClass() | log""  http post --data 42   ==> Integer (OK)  http post --data WTH => WTH (!)  {noformat}    Seems that when the expression can not be evaluated, the incoming payload is transmitted as is",4
XD-1309,"JSR303 validation of options interferes with dsl completion","When using a JSR303 annotated class for module options, the binding failures should be bypassed, as they interfere with completion proposals.  ",5
XD-1310,"Misleading error message when trying to restart a job exec","Disregard the missing date that is caused by another problem.  Here is the setup:  {noformat}  xd:>job execution list    Id  Job Name  Start Time                        Step Execution Count  Status    --  --------  --------------------------------  --------------------  ---------    13  foo         Europe/Paris                    0                     STARTING    12  foo       2014-02-12 15:39:46 Europe/Paris  1                     FAILED    11  foo       2014-02-12 15:39:29 Europe/Paris  1                     COMPLETED    10  foo       2014-02-12 15:38:36 Europe/Paris  1                     COMPLETED    9   foo       2014-02-12 15:38:21 Europe/Paris  1                     COMPLETED    8   foo         Europe/Paris                    0                     STARTING    7   foo       2014-02-12 15:25:41 Europe/Paris  1                     COMPLETED    6   foo       2014-02-12 15:25:04 Europe/Paris  1                     FAILED    5   foo       2014-02-12 15:14:32 Europe/Paris  1                     FAILED    4   foo       2014-02-12 15:14:13 Europe/Paris  1                     FAILED    3   foo       2014-02-12 15:13:54 Europe/Paris  1                     FAILED    2   foo       2014-02-12 15:13:18 Europe/Paris  1                     FAILED    1   foo       2014-02-12 15:12:58 Europe/Paris  1                     FAILED    0   foo       2014-02-12 15:11:44 Europe/Paris  1                     FAILED    xd:>job execution restart --id 12  Command failed org.springframework.xd.rest.client.impl.SpringXDException: Job Execution 12 is already running.  {noformat}    while the server exception is a bit better:  {noformat}  Caused by: org.springframework.batch.core.repository.JobExecutionAlreadyRunningException: A job execution for this job is already running: JobInstance: id=11, version=0, Job=[foo]    org.springframework.batch.core.repository.support.SimpleJobRepository.createJobExecution(SimpleJobRepository.java:120)  {noformat}    I'd argue we should not speak in terms of execution ids if possible, but rather in terms of job names  ",1
XD-1311,"Job execution list should mention jobs that have been deleted","Create a job, execute it a couple of times, destroy it and then invoke job execution list.    The job name column should mention that a job is defunct (even though a job with the same name could have been re-created in the interim)",3
XD-1312,"Job execution restart fails with NPE","Create a job, launch it but make it fail (eg filejdbc with missing file)  job execution list => it's there, as FAILED. Good  job execution restart <theid> ==> Fails with NPE:  {noformat} 16:59:42,160 ERROR http-nio-9393-exec-7 rest.RestControllerAdvice:191 - Caught exception while handling a request java.lang.NullPointerException   org.springframework.batch.core.job.AbstractJob.execute(AbstractJob.java:351)   org.springframework.batch.core.launch.support.SimpleJobLauncher$1.run(SimpleJobLauncher.java:135)   org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:50)   org.springframework.batch.core.launch.support.SimpleJobLauncher.run(SimpleJobLauncher.java:128)   sun.reflect.GeneratedMethodAccessor157.invoke(Unknown Source)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:606)   org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)   org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)   org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)   org.springframework.batch.core.configuration.annotation.SimpleBatchConfiguration$PassthruAdvice.invoke(SimpleBatchConfiguration.java:117)   org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)   org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)   com.sun.proxy.$Proxy39.run(Unknown Source)   org.springframework.batch.admin.service.SimpleJobService.restart(SimpleJobService.java:179)   org.springframework.xd.dirt.plugins.job.DistributedJobService.restart(DistributedJobService.java:77)   org.springframework.xd.dirt.rest.BatchJobExecutionsController.restartJobExecution(BatchJobExecutionsController.java:146)   sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)   sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)   sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)   java.lang.reflect.Method.invoke(Method.java:606)   org.springfram {noformat}",5
XD-1314,"Create XD .zip distribution for YARN","Create XD .zip distribution for YARN that adds an additional sub-project to the spring-xd repo for building the xd-YARN.zip    Link into main build file    Produce a new artifact spring-xd-v-xyz-yarn.zip as part of the nightly CI process -- will now have 2 artifacts, main xd.zip distribution and xd-yarn.zip    Does not include any Hadoop distribution libraries    Does include spring-hadoop jars for Apache22 ‘unflavored’  ",3
XD-1315,"Create POJO based FileSink module metadata","This is so that we can have an ENUM that can show the possible values and autocomplete.  Using just the XML the user has a greater chance to enter an invalid mode.   ",5
XD-1316,"UI:Fix E2E test warning","When running E2E tests the following warning may be observed:    {code}  Running ""karma:e2e"" (karma) task  INFO [karma]: Karma v0.10.9 server started at http://localhost:7070/_karma_/  INFO [launcher]: Starting browser PhantomJS  TypeError: Cannot read property 'verbose' of undefined      at enableWebsocket (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-connect-proxy/lib/utils.js:101:18)      at Object.utils.proxyRequest [as handle] (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-connect-proxy/lib/utils.js:109:5)      at next (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-contrib-connect/node_modules/connect/lib/proto.js:193:15)      at Object.livereload [as handle] (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-contrib-connect/node_modules/connect-livereload/index.js:147:5)      at next (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-contrib-connect/node_modules/connect/lib/proto.js:193:15)      at Function.app.handle (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-contrib-connect/node_modules/connect/lib/proto.js:201:3)      at Server.app (/Users/hillert/dev/git/spring-xd/spring-xd-ui/node_modules/grunt-contrib-connect/node_modules/connect/lib/connect.js:65:37)      at Server.EventEmitter.emit (events.js:98:17)      at HTTPParser.parser.onIncoming (http.js:2108:12)      at HTTPParser.parserOnHeadersComplete [as onHeadersComplete] (http.js:121:23)      at Socket.socket.ondata (http.js:1966:22)      at TCP.onread (net.js:525:27)  {code}  ",2
