boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,930,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Task,Blocker,1,1,1,2,0,0,2,0,5,hard
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,950,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Task,Blocker,0,1,1,1,0,0,2,0,2,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Task,Blocker,0,1,1,2,0,0,2,0,2,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,1,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,1,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,hard
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,1,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1521,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,1621,Task,Blocker,0,1,1,3,0,0,2,0,1,hard
321,1621,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,1621,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
321,2060,Task,Blocker,0,1,1,2,0,0,2,0,2,hard
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,1,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,1,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,hard
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
321,2060,Sub-task,Major,0,1,1,0,0,0,2,0,0,easy
361,5,Bug,Trivial,0,1,2,1,0,0,1,1,0,easy
361,71,Enhancement,Major,1,1,1,0,0,0,3,0,1,hard
361,101,Bug,Trivial,2,2,1,0,0,0,1,1,0,hard
361,201,Enhancement,Major,2,1,1,0,0,0,3,0,1,hard
361,411,Bug,Major,1,1,1,0,0,0,1,0,0,hard
361,411,Bug,Major,0,1,1,0,0,0,1,0,0,easy
361,411,Task,Major,0,1,1,0,0,0,0,0,0,hard
361,411,Enhancement,Trivial,0,1,1,0,0,0,0,0,0,hard
361,411,Enhancement,Trivial,0,1,1,0,0,0,0,0,0,hard
361,411,Enhancement,Trivial,0,1,1,0,0,0,0,0,0,hard
361,411,Enhancement,Major,1,2,1,0,0,0,1,0,0,hard
361,411,Bug,Minor,1,1,1,0,0,0,7,0,0,hard
361,411,Bug,Minor,1,0,1,1,0,0,3,0,0,hard
361,421,Bug,Major,1,0,1,0,0,0,0,0,0,easy
361,421,Task,Major,0,0,1,1,0,0,0,0,1,easy
361,421,Task,Major,0,1,1,1,0,0,1,0,0,easy
361,421,Task,Major,0,0,1,1,0,0,0,0,0,easy
361,421,Task,Major,0,0,1,1,0,0,0,0,0,easy
361,421,Task,Major,0,0,1,1,0,0,0,0,0,easy
361,421,Task,Major,0,0,1,3,0,0,0,0,0,easy
361,421,Task,Major,0,0,1,3,0,0,0,0,0,easy
361,421,Task,Major,4,0,1,3,0,0,0,0,1,easy
361,441,Task,Major,2,1,1,3,0,0,3,0,2,hard
361,441,Task,Major,2,0,1,1,0,0,0,0,1,easy
361,441,Task,Major,1,0,1,3,0,0,0,0,0,easy
361,441,Task,Major,1,0,1,3,0,0,0,0,0,easy
361,441,Task,Major,5,0,1,3,0,0,0,0,1,easy
361,441,Bug,Minor,2,1,1,0,0,0,7,0,0,hard
361,441,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,441,Feature Request,Major,0,0,1,0,0,0,1,0,0,easy
361,441,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,441,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,441,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,461,Enhancement,Major,0,1,1,0,0,0,1,0,0,easy
361,461,Task,Major,2,1,1,3,0,0,7,0,2,hard
361,461,Task,Major,0,0,1,0,0,0,6,0,0,hard
361,461,Task,Minor,0,1,0,2,0,0,6,0,0,easy
361,461,Bug,Minor,2,1,1,0,0,0,11,0,0,hard
361,461,Bug,Minor,3,0,1,1,0,0,5,0,0,hard
361,461,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,461,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,461,Bug,Major,0,1,1,1,0,0,0,0,0,hard
361,461,Bug,Major,0,1,1,1,0,0,0,0,0,hard
361,461,Bug,Major,0,1,1,1,0,0,0,0,0,hard
361,471,Enhancement,Major,0,1,1,0,0,0,1,0,0,easy
361,471,Task,Major,2,1,1,3,0,0,7,0,2,hard
361,471,Task,Major,0,0,1,0,0,0,6,0,0,hard
361,471,Task,Minor,0,1,0,2,0,0,6,0,0,easy
361,471,Bug,Minor,2,1,1,0,0,0,11,0,0,hard
361,471,Bug,Minor,3,0,1,1,0,0,5,0,0,hard
361,471,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,471,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,471,Bug,Major,0,1,1,1,0,0,0,0,0,hard
361,471,Bug,Major,0,1,1,1,0,0,0,0,0,hard
361,471,Bug,Major,0,1,1,1,0,0,0,0,0,hard
361,511,Enhancement,Trivial,2,2,2,0,0,0,1,0,0,easy
361,511,Enhancement,Minor,2,1,2,0,0,0,3,0,0,easy
361,591,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
361,591,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
361,601,Enhancement,Major,0,1,1,0,0,0,1,0,1,hard
361,601,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
361,611,Enhancement,Minor,5,1,2,0,0,0,6,0,0,easy
361,611,Feature Request,Major,4,1,2,0,0,0,1,0,0,hard
361,611,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
361,611,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
361,621,Enhancement,Trivial,4,2,2,0,0,0,4,0,0,easy
361,621,Feature Request,Major,4,1,2,0,0,0,1,0,0,hard
361,621,Bug,Major,1,0,1,0,0,0,1,0,2,easy
361,651,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
361,721,Feature Request,Major,0,0,1,1,0,0,0,0,0,easy
361,721,Task,Major,0,0,1,0,0,0,2,0,0,easy
361,721,Task,Major,0,0,1,0,0,0,2,0,0,easy
361,750,Feature Request,Major,3,0,1,1,0,0,0,0,0,easy
361,750,Bug,Trivial,1,1,1,0,0,0,3,0,3,easy
361,750,Task,Major,1,0,1,0,0,0,2,0,0,easy
361,750,Bug,Trivial,0,2,2,0,0,0,1,0,0,easy
361,750,Bug,Minor,1,0,1,1,0,0,0,0,1,hard
361,750,Bug,Major,1,1,1,1,0,0,1,0,0,easy
361,750,Enhancement,Minor,0,1,1,0,0,0,1,0,1,easy
361,750,Enhancement,Trivial,0,1,1,0,0,0,1,0,0,easy
361,750,Enhancement,Major,1,1,1,0,0,0,1,0,1,hard
361,750,Bug,Trivial,0,1,2,0,0,0,1,0,0,easy
361,750,Bug,Minor,1,1,1,0,0,0,1,0,0,hard
361,750,Enhancement,Minor,0,1,1,0,0,0,1,0,1,easy
361,830,Enhancement,Trivial,7,2,2,0,0,0,8,0,0,easy
361,830,Bug,Minor,5,1,1,0,0,0,1,0,0,hard
361,830,Enhancement,Trivial,0,2,1,0,0,0,1,0,0,easy
361,1011,Task,Minor,0,1,1,0,0,0,1,1,1,hard
361,1011,Bug,Major,0,1,1,0,0,0,0,0,0,hard
361,1021,Task,Major,1,1,1,1,0,0,1,0,0,hard
361,1021,Bug,Trivial,1,1,1,0,0,0,3,0,3,easy
361,1021,Task,Major,0,0,1,1,0,0,0,0,0,easy
361,1501,Bug,Trivial,1,1,1,0,0,0,3,0,3,easy
361,1501,Task,Major,0,0,1,1,0,0,0,0,0,easy
361,1501,Feature Request,Major,1,1,1,1,1,0,1,0,0,easy
361,1511,Task,Major,0,0,1,0,0,0,0,0,0,easy
361,1940,Enhancement,Major,1,1,1,0,0,0,1,0,0,hard
361,1940,Task,Major,0,0,1,0,0,0,0,0,0,easy
361,1970,Enhancement,Trivial,1,2,1,0,0,0,3,0,1,hard
361,2260,Task,Minor,1,1,1,0,0,0,1,0,0,easy
361,2340,Task,Major,0,0,1,0,0,0,2,0,0,hard
361,2340,Enhancement,Major,0,1,1,0,0,0,3,0,0,hard
361,2340,Enhancement,Major,0,1,1,0,0,0,3,2,0,hard
361,2340,Bug,Major,1,1,1,0,0,0,3,2,1,hard
361,2340,Task,Major,0,1,1,1,0,0,1,0,0,easy
361,2420,Task,Major,1,1,1,0,0,0,3,0,0,easy
361,2420,Enhancement,Major,2,1,1,0,0,0,1,0,0,hard
361,2430,Task,Major,2,1,1,1,0,0,1,0,0,easy
361,2460,Bug,Trivial,3,1,1,0,0,0,9,0,3,easy
361,2460,Bug,Minor,2,0,1,0,0,0,0,0,3,easy
361,2460,Task,Major,7,0,1,0,0,0,0,0,0,hard
450,31,Bug,Critical,3,1,1,0,0,0,0,0,0,hard
450,31,Enhancement,Critical,0,1,1,0,0,0,0,0,0,hard
450,31,Bug,Blocker,0,1,1,0,0,0,0,0,0,easy
450,31,Feature Request,Major,4,0,1,1,1,0,0,0,0,hard
450,31,Feature Request,Blocker,5,0,1,1,0,0,2,2,3,hard
450,31,Bug,Critical,5,1,1,1,0,1,1,0,3,easy
450,31,Bug,Blocker,12,1,1,0,0,0,1,2,1,hard
450,291,Task,Minor,0,1,1,0,0,0,0,1,1,easy
450,291,Task,Minor,2,1,1,0,0,0,0,0,0,easy
450,291,Feature Request,Minor,0,1,1,0,0,0,0,0,2,easy
450,291,Enhancement,Minor,0,1,1,0,0,0,0,0,1,easy
450,291,Bug,Critical,1,2,1,0,0,0,1,1,1,easy
450,291,Bug,Major,0,1,1,0,0,0,0,1,0,easy
450,291,Enhancement,Major,0,1,1,0,0,0,0,0,0,easy
450,291,Enhancement,Minor,0,1,1,0,0,0,0,0,0,easy
450,291,Feature Request,Major,1,0,1,0,0,0,2,0,0,hard
450,291,Feature Request,Minor,0,0,1,0,0,0,2,1,2,hard
450,291,Enhancement,Minor,1,1,0,0,0,0,3,1,1,easy
450,291,Enhancement,Minor,0,0,1,0,0,0,0,1,2,easy
450,291,Enhancement,Minor,2,0,1,0,0,0,0,1,1,easy
450,291,Enhancement,Minor,0,0,1,0,0,0,0,1,1,easy
450,351,Bug,Critical,1,1,1,0,0,0,3,0,1,hard
450,351,Bug,Blocker,0,1,1,0,0,0,0,0,1,easy
450,351,Feature Request,Major,5,1,1,0,0,0,0,0,0,hard
450,351,Task,Blocker,2,0,1,0,0,0,0,1,0,hard
450,351,Enhancement,Critical,0,0,1,0,0,0,0,2,2,easy
450,351,Enhancement,Critical,0,0,1,0,0,0,0,0,0,hard
450,351,Feature Request,Minor,0,0,1,0,0,0,6,1,2,hard
450,351,Bug,Critical,5,1,1,2,0,0,1,3,3,hard
450,531,Task,Major,2,0,1,0,0,0,4,0,1,easy
450,531,Bug,Critical,1,1,1,0,0,0,4,0,1,easy
450,531,Feature Request,Critical,0,1,1,0,0,0,0,1,0,easy
450,531,Bug,Critical,0,1,1,0,0,0,1,1,0,hard
450,531,Feature Request,Critical,1,1,1,1,0,0,1,1,0,easy
450,531,Bug,Blocker,0,1,1,0,0,0,5,1,2,hard
450,531,Bug,Blocker,7,1,1,1,0,0,3,1,2,hard
450,531,Bug,Critical,1,1,1,1,0,0,1,0,0,easy
450,531,Enhancement,Critical,1,0,1,4,2,0,0,1,2,hard
450,531,Bug,Critical,0,1,1,0,0,0,0,1,0,easy
450,531,Enhancement,Critical,2,0,1,0,0,0,2,2,1,easy
450,571,Component  Upgrade,Major,0,1,1,0,0,0,3,0,1,easy
450,571,Feature Request,Major,1,0,1,0,0,0,2,0,1,easy
450,571,Feature Request,Critical,1,1,1,1,0,0,3,1,0,easy
450,571,Bug,Blocker,0,1,1,0,0,0,7,1,2,hard
450,571,Bug,Critical,1,1,1,1,0,0,3,0,0,easy
450,571,Enhancement,Critical,1,0,1,4,2,0,2,1,2,hard
450,571,Bug,Critical,0,1,1,0,0,0,2,1,0,easy
450,571,Feature Request,Major,0,0,1,0,0,0,2,0,0,easy
450,571,Enhancement,Minor,0,0,1,0,0,0,0,0,0,easy
450,571,Enhancement,Major,0,1,1,0,0,0,2,0,9,hard
450,571,Feature Request,Critical,0,0,1,1,0,1,0,0,0,hard
450,571,Feature Request,Critical,0,0,1,0,0,0,0,0,0,hard
450,571,Bug,Major,0,0,1,0,0,0,0,0,0,hard
450,571,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
450,571,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
450,571,Bug,Critical,0,1,1,0,0,0,0,0,0,easy
450,571,Bug,Critical,0,1,1,0,0,0,0,0,0,hard
450,571,Bug,Major,0,1,1,1,0,1,0,0,0,hard
450,571,Feature Request,Critical,0,1,1,0,0,0,0,0,0,hard
450,800,Task,Major,2,0,1,0,0,0,6,0,1,easy
450,800,Enhancement,Minor,3,1,1,1,0,0,3,0,0,easy
450,800,Enhancement,Minor,0,1,1,0,0,0,3,1,0,easy
450,800,Feature Request,Major,2,0,1,0,0,0,2,0,1,easy
450,800,Feature Request,Critical,0,1,1,0,0,0,0,1,0,easy
450,800,Feature Request,Critical,3,1,1,1,0,0,5,1,0,easy
450,800,Feature Request,Major,0,0,1,0,0,0,4,0,0,easy
450,800,Feature Request,Major,0,0,1,0,0,0,0,0,0,easy
450,800,Bug,Major,0,1,1,0,0,0,1,0,1,easy
450,800,Feature Request,Major,0,0,1,0,0,0,1,0,1,easy
450,800,Task,Major,0,0,1,0,0,0,0,0,2,easy
450,800,Bug,Minor,0,1,1,0,0,0,1,1,1,hard
450,800,Enhancement,Major,2,0,1,0,0,0,2,0,1,easy
450,920,Feature Request,Major,0,0,1,0,0,0,5,0,1,easy
450,920,Bug,Minor,0,1,1,0,0,0,3,1,1,hard
490,970,Bug,Major,1,0,0,1,0,0,0,0,0,easy
490,970,Bug,Major,1,0,0,0,0,0,0,0,0,hard
490,970,Bug,Major,1,0,0,0,0,0,0,0,0,hard
490,970,Enhancement,Trivial,0,0,1,0,0,0,1,0,0,easy
490,970,Bug,Minor,1,1,1,0,0,0,1,0,0,easy
490,970,Bug,Minor,0,1,0,0,0,0,0,0,0,hard
490,970,Bug,Major,1,0,0,0,0,0,0,0,0,easy
490,970,Bug,Major,0,0,1,0,0,0,1,0,0,easy
490,970,Bug,Major,2,1,2,0,0,0,0,0,0,easy
490,970,Bug,Major,0,0,0,0,0,0,0,0,0,hard
490,970,Bug,Major,0,1,0,0,0,0,0,0,0,easy
490,970,Bug,Major,6,0,1,1,1,0,0,0,0,hard
490,970,Bug,Trivial,3,1,1,0,0,0,0,0,0,easy
490,970,Bug,Minor,2,2,1,1,0,0,1,0,5,hard
490,970,Bug,Major,0,1,0,0,0,0,0,0,0,easy
490,970,Bug,Major,0,0,1,1,0,1,6,0,0,easy
490,970,Bug,Major,0,0,1,0,0,0,1,0,0,easy
490,970,Bug,Major,0,1,1,0,0,0,0,0,0,easy
490,970,Bug,Major,1,1,2,0,0,0,0,0,0,hard
490,970,Task,Optional,1,1,1,0,0,0,1,1,1,easy
490,970,Bug,Major,0,0,0,0,0,0,0,0,0,easy
490,970,Bug,Major,0,1,1,0,0,0,0,0,0,hard
490,970,Bug,Major,0,1,1,0,0,0,1,0,0,hard
490,970,Feature Request,Major,1,0,0,0,0,0,0,0,0,hard
490,970,Bug,Major,1,1,0,0,0,0,0,0,0,hard
490,970,Enhancement,Major,0,0,1,0,0,0,0,0,0,hard
490,970,Bug,Minor,0,1,1,1,0,0,1,0,0,easy
490,970,Bug,Minor,2,0,1,0,0,0,1,0,0,easy
490,970,Bug,Minor,1,0,1,0,0,0,1,0,0,easy
490,970,Feature Request,Minor,1,0,1,0,0,0,0,0,0,easy
490,970,Bug,Major,0,0,2,0,0,0,1,0,0,hard
490,970,Bug,Major,4,1,1,0,0,0,0,1,2,hard
490,970,Bug,Major,4,1,1,0,0,0,0,0,0,hard
490,970,Task,Major,0,0,1,0,0,0,0,0,0,hard
490,970,Bug,Minor,0,1,2,0,0,0,0,0,1,hard
490,970,Task,Minor,0,0,1,0,0,0,1,0,0,hard
490,970,Bug,Major,4,1,1,1,0,0,1,0,0,hard
490,970,Bug,Critical,2,0,2,1,0,0,1,1,0,hard
490,970,Sub-task,Major,0,0,1,0,0,0,0,0,0,easy
490,1051,Bug,Major,2,0,0,0,0,0,0,0,0,hard
